Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,
2/18/20 17:12,0.0025915,,2/18/20 17:12,0.9991869,,2/18/20 17:33,0.0456363,,2/18/20 17:33,0.0113869,,2/18/20 17:33,0.003091,,2/18/20 17:12,66.02386169,,2/18/20 17:33,0.001647,,2/18/20 17:33,0.9699281,,2/18/20 17:12,0.0386851,,2/18/20 17:12,0.0104798,,2/18/20 17:12,0.0031046,,2/18/20 17:12,66.02386169,,2/18/20 17:12,3.15057373
2/18/20 17:22,0.0027788,,2/18/20 17:22,0.9815647,,2/18/20 17:42,0.0495262,,2/18/20 17:42,0.0091239,,2/18/20 17:42,0.0031554,,2/18/20 17:22,66.16475105,,2/18/20 17:42,0.0029689,,2/18/20 17:42,0.9951855,,2/18/20 17:22,0.0443212,,2/18/20 17:22,0.008961,,2/18/20 17:22,0.0027674,,2/18/20 17:22,66.16475105,,2/18/20 17:22,3.15057373
2/18/20 17:33,0.0026143,,2/18/20 17:33,1.0048508,,2/18/20 17:52,0.0419667,,2/18/20 17:52,0.0101301,,2/18/20 17:52,0.003501,,2/18/20 17:33,66.20001717,,2/18/20 17:52,0.0015617,,2/18/20 17:52,0.9683723,,2/18/20 17:33,0.0493598,,2/18/20 17:33,0.0112654,,2/18/20 17:33,0.0030881,,2/18/20 17:33,66.20001717,,2/18/20 17:33,3.150280952
2/18/20 17:42,0.0023233,,2/18/20 17:42,0.9894299,,2/18/20 18:02,0.0430137,,2/18/20 18:02,0.013195,,2/18/20 18:02,0.0035645,,2/18/20 17:43,66.23523865,,2/18/20 18:02,0.0039242,,2/18/20 18:02,0.9521181,,2/18/20 17:42,0.0466462,,2/18/20 17:42,0.0086299,,2/18/20 17:42,0.0030252,,2/18/20 17:43,66.23523865,,2/18/20 17:43,3.150280952
2/18/20 17:52,0.0034618,,2/18/20 17:52,0.9758541,,2/18/20 18:12,0.0506475,,2/18/20 18:12,0.0086595,,2/18/20 18:12,0.0032698,,2/18/20 17:53,65.84770279,,2/18/20 18:12,0.0035892,,2/18/20 18:12,0.9703998,,2/18/20 17:52,0.0446683,,2/18/20 17:52,0.0095273,,2/18/20 17:52,0.003419,,2/18/20 17:53,65.84770279,,2/18/20 17:53,3.150378466
2/18/20 18:02,0.0020693,,2/18/20 18:02,0.982645,,2/18/20 18:22,0.0465569,,2/18/20 18:22,0.0107121,,2/18/20 18:22,0.0032355,,2/18/20 18:02,65.95337067,,2/18/20 18:22,0.0026464,,2/18/20 18:22,0.9721915,,2/18/20 18:02,0.0479751,,2/18/20 18:02,0.0075644,,2/18/20 18:02,0.0032136,,2/18/20 18:02,65.95337067,,2/18/20 18:02,3.15057373
2/18/20 18:12,0.0052453,,2/18/20 18:12,0.9747506,,2/18/20 18:32,0.0483158,,2/18/20 18:32,0.0119742,,2/18/20 18:32,0.0034432,,2/18/20 18:12,65.84770279,,2/18/20 18:32,0.0024282,,2/18/20 18:32,0.9792346,,2/18/20 18:12,0.0422933,,2/18/20 18:12,0.0110812,,2/18/20 18:12,0.0038814,,2/18/20 18:12,65.84770279,,2/18/20 18:12,3.150476217
2/18/20 18:22,0.0022156,,2/18/20 18:22,1.0188469,,2/18/20 18:43,0.0438282,,2/18/20 18:43,0.0128535,,2/18/20 18:43,0.0039362,,2/18/20 18:22,66.20001717,,2/18/20 18:43,0.0014846,,2/18/20 18:43,1.0021613,,2/18/20 18:22,0.0453064,,2/18/20 18:22,0.0080734,,2/18/20 18:22,0.0028714,,2/18/20 18:22,66.20001717,,2/18/20 18:22,3.150280952
2/18/20 18:32,0.0020174,,2/18/20 18:32,1.0390208,,2/18/20 18:52,0.8419654,,2/18/20 18:52,0.0733698,,2/18/20 18:52,0.0197731,,2/18/20 18:32,65.60105972,,2/18/20 18:52,0.0119094,,2/18/20 18:52,11.3306209,,2/18/20 18:32,0.0398229,,2/18/20 18:32,0.0111659,,2/18/20 18:32,0.0030306,,2/18/20 18:32,65.60105972,,2/18/20 18:32,3.150476217
2/18/20 18:43,0.0042458,,2/18/20 18:43,0.9622025,,2/18/20 19:02,0.0419782,,2/18/20 19:02,0.0128008,,2/18/20 19:02,0.0039322,,2/18/20 18:43,65.74199371,,2/18/20 19:02,0.0023555,,2/18/20 19:02,0.9815205,,2/18/20 18:43,0.046269,,2/18/20 18:43,0.015039,,2/18/20 18:43,0.0045664,,2/18/20 18:43,65.74199371,,2/18/20 18:43,3.14959693
2/18/20 18:52,0.016039,,2/18/20 18:52,9.6245942,,2/18/20 19:12,0.042405,,2/18/20 19:12,0.0084387,,2/18/20 19:12,0.003087,,2/18/20 18:53,65.84770279,,2/18/20 19:12,0.0018657,,2/18/20 19:12,1.0302607,,2/18/20 18:52,0.6351132,,2/18/20 18:52,0.0722771,,2/18/20 18:52,0.0200783,,2/18/20 18:53,65.84770279,,2/18/20 18:53,3.150085449
2/18/20 19:02,0.0025077,,2/18/20 19:02,1.0015751,,2/18/20 19:22,0.0522364,,2/18/20 19:22,0.0107023,,2/18/20 19:22,0.0033076,,2/18/20 19:03,65.81243668,,2/18/20 19:22,0.0027648,,2/18/20 19:22,1.1141603,,2/18/20 19:02,0.0438302,,2/18/20 19:02,0.0109643,,2/18/20 19:02,0.003511,,2/18/20 19:03,65.81243668,,2/18/20 19:03,3.150280952
2/18/20 19:12,0.0021486,,2/18/20 19:12,1.0256494,,2/18/20 19:32,0.0420843,,2/18/20 19:32,0.0085614,,2/18/20 19:32,0.0027885,,2/18/20 19:13,66.41139755,,2/18/20 19:32,0.0026039,,2/18/20 19:32,1.0377981,,2/18/20 19:12,0.0447389,,2/18/20 19:12,0.0089224,,2/18/20 19:12,0.0028929,,2/18/20 19:13,66.41139755,,2/18/20 19:13,3.149694681
2/18/20 19:22,0.0022583,,2/18/20 19:22,1.1523506,,2/18/20 19:42,0.0462396,,2/18/20 19:42,0.0091399,,2/18/20 19:42,0.0029091,,2/18/20 19:23,66.6932209,,2/18/20 19:42,0.0020137,,2/18/20 19:42,0.951607,,2/18/20 19:22,0.0561519,,2/18/20 19:22,0.0105645,,2/18/20 19:22,0.0033559,,2/18/20 19:23,66.6932209,,2/18/20 19:23,3.149401665
2/18/20 19:32,0.0019759,,2/18/20 19:32,1.0000161,,2/18/20 19:53,0.0485378,,2/18/20 19:53,0.0075962,,2/18/20 19:53,0.0026191,,2/18/20 19:33,66.9398674,,2/18/20 19:53,0.0021852,,2/18/20 19:53,0.9987857,,2/18/20 19:32,0.0453541,,2/18/20 19:32,0.0089464,,2/18/20 19:32,0.0032543,,2/18/20 19:33,66.9398674,,2/18/20 19:33,3.149499416
2/18/20 19:42,0.0020287,,2/18/20 19:42,0.9831763,,2/18/20 20:02,0.0475219,,2/18/20 20:02,0.0114452,,2/18/20 20:02,0.0038485,,2/18/20 19:43,66.9398674,,2/18/20 20:02,0.0029892,,2/18/20 20:02,1.0043461,,2/18/20 19:42,0.0436544,,2/18/20 19:42,0.0102392,,2/18/20 19:42,0.0031017,,2/18/20 19:43,66.9398674,,2/18/20 19:43,3.14959693
2/18/20 19:53,0.0029262,,2/18/20 19:53,1.0133816,,2/18/20 20:12,0.0487001,,2/18/20 20:12,0.0085403,,2/18/20 20:12,0.0032381,,2/18/20 19:53,66.79893341,,2/18/20 20:12,0.0023429,,2/18/20 20:12,1.0190052,,2/18/20 19:53,0.0410988,,2/18/20 19:53,0.010437,,2/18/20 19:53,0.0036245,,2/18/20 19:53,66.79893341,,2/18/20 19:53,3.149694681
2/18/20 20:03,0.0026618,,2/18/20 20:03,1.0245575,,2/18/20 20:22,0.0485356,,2/18/20 20:22,0.0099418,,2/18/20 20:22,0.0030341,,2/18/20 20:03,66.6932209,,2/18/20 20:22,0.0029199,,2/18/20 20:22,0.9915629,,2/18/20 20:03,0.0448441,,2/18/20 20:03,0.0091415,,2/18/20 20:03,0.0030675,,2/18/20 20:03,66.6932209,,2/18/20 20:03,3.149401665
2/18/20 20:12,0.0027198,,2/18/20 20:12,0.9797021,,2/18/20 20:32,0.0457252,,2/18/20 20:32,0.010096,,2/18/20 20:32,0.0029298,,2/18/20 20:13,66.79893341,,2/18/20 20:32,0.0017303,,2/18/20 20:32,1.0529065,,2/18/20 20:12,0.0503628,,2/18/20 20:12,0.0109087,,2/18/20 20:12,0.0033759,,2/18/20 20:13,66.79893341,,2/18/20 20:13,3.148913145
2/18/20 20:22,0.0019925,,2/18/20 20:22,1.0368604,,2/18/20 20:42,0.0434273,,2/18/20 20:42,0.0112468,,2/18/20 20:42,0.0031693,,2/18/20 20:23,66.44661903,,2/18/20 20:42,0.0026056,,2/18/20 20:42,1.0132764,,2/18/20 20:22,0.0424348,,2/18/20 20:22,0.0069789,,2/18/20 20:22,0.0025354,,2/18/20 20:23,66.44661903,,2/18/20 20:23,3.1492064
2/18/20 20:32,0.0018904,,2/18/20 20:32,1.0846412,,2/18/20 20:52,0.0456209,,2/18/20 20:52,0.0095096,,2/18/20 20:52,0.0031133,,2/18/20 20:33,66.41139755,,2/18/20 20:52,0.0024418,,2/18/20 20:52,0.9952361,,2/18/20 20:32,0.0446003,,2/18/20 20:32,0.0083624,,2/18/20 20:32,0.00248,,2/18/20 20:33,66.41139755,,2/18/20 20:33,3.14959693
2/18/20 20:42,0.0023182,,2/18/20 20:42,0.9626521,,2/18/20 21:03,0.0431996,,2/18/20 21:03,0.0114368,,2/18/20 21:03,0.0034276,,2/18/20 20:43,66.27046356,,2/18/20 21:03,0.0035002,,2/18/20 21:03,0.9672883,,2/18/20 20:42,0.0391375,,2/18/20 20:42,0.0088247,,2/18/20 20:42,0.002897,,2/18/20 20:43,66.27046356,,2/18/20 20:43,3.149694681
2/18/20 20:52,0.0013649,,2/18/20 20:52,0.9730689,,2/18/20 21:12,0.0455009,,2/18/20 21:12,0.0098851,,2/18/20 21:12,0.0034991,,2/18/20 20:52,66.09430466,,2/18/20 21:12,0.0031555,,2/18/20 21:12,1.002223,,2/18/20 20:52,0.0395726,,2/18/20 20:52,0.0094478,,2/18/20 20:52,0.0031467,,2/18/20 20:52,66.09430466,,2/18/20 20:52,3.149792433
2/18/20 21:03,0.0019892,,2/18/20 21:03,1.0251297,,2/18/20 21:22,0.0431058,,2/18/20 21:22,0.01013,,2/18/20 21:22,0.0030808,,2/18/20 21:03,65.98859558,,2/18/20 21:22,0.0021628,,2/18/20 21:22,1.0021893,,2/18/20 21:03,0.0411984,,2/18/20 21:03,0.0071877,,2/18/20 21:03,0.0025617,,2/18/20 21:03,65.98859558,,2/18/20 21:03,3.149499416
2/18/20 21:12,0.0029116,,2/18/20 21:12,1.018701,,2/18/20 21:32,0.0531318,,2/18/20 21:32,0.0093209,,2/18/20 21:32,0.0031581,,2/18/20 21:13,65.8829277,,2/18/20 21:32,0.0023393,,2/18/20 21:32,0.9977298,,2/18/20 21:12,0.0538816,,2/18/20 21:12,0.0108873,,2/18/20 21:12,0.0029919,,2/18/20 21:13,65.8829277,,2/18/20 21:13,3.149304152
2/18/20 21:22,0.0021029,,2/18/20 21:22,1.0072214,,2/18/20 21:42,0.0436656,,2/18/20 21:42,0.0107406,,2/18/20 21:42,0.0033246,,2/18/20 21:23,65.60105972,,2/18/20 21:42,0.0021904,,2/18/20 21:42,1.0203419,,2/18/20 21:22,0.0468298,,2/18/20 21:22,0.0104083,,2/18/20 21:22,0.0028764,,2/18/20 21:23,65.60105972,,2/18/20 21:23,3.149304152
2/18/20 21:32,0.002168,,2/18/20 21:32,0.9995198,,2/18/20 21:52,0.0469842,,2/18/20 21:52,0.0104184,,2/18/20 21:52,0.0037855,,2/18/20 21:33,65.60105972,,2/18/20 21:52,0.0030253,,2/18/20 21:52,1.0055256,,2/18/20 21:32,0.0486518,,2/18/20 21:32,0.0101438,,2/18/20 21:32,0.0030771,,2/18/20 21:33,65.60105972,,2/18/20 21:33,3.149304152
2/18/20 21:42,0.0015645,,2/18/20 21:42,1.0007401,,2/18/20 22:03,0.0442512,,2/18/20 22:03,0.0101627,,2/18/20 22:03,0.0032724,,2/18/20 21:42,65.56583481,,2/18/20 22:03,0.0029745,,2/18/20 22:03,1.0760297,,2/18/20 21:42,0.0456286,,2/18/20 21:42,0.0085016,,2/18/20 21:42,0.0026839,,2/18/20 21:42,65.56583481,,2/18/20 21:42,3.148815632
2/18/20 21:52,0.0027056,,2/18/20 21:52,1.0493792,,2/18/20 22:13,0.0486495,,2/18/20 22:13,0.0136312,,2/18/20 22:13,0.0035755,,2/18/20 21:52,65.21352386,,2/18/20 22:13,0.0027591,,2/18/20 22:13,0.9822563,,2/18/20 21:52,0.0481264,,2/18/20 21:52,0.0105083,,2/18/20 21:52,0.0030018,,2/18/20 21:52,65.21352386,,2/18/20 21:52,3.148913145
2/18/20 22:03,0.0029106,,2/18/20 22:03,1.0530053,,2/18/20 22:22,0.0520285,,2/18/20 22:22,0.0116148,,2/18/20 22:22,0.0042776,,2/18/20 22:03,65.49539185,,2/18/20 22:22,0.0032179,,2/18/20 22:22,0.9628063,,2/18/20 22:03,0.045605,,2/18/20 22:03,0.0073408,,2/18/20 22:03,0.0026886,,2/18/20 22:03,65.49539185,,2/18/20 22:03,3.149011135
2/18/20 22:13,0.0030903,,2/18/20 22:13,1.0214745,,2/18/20 22:32,1.7909808,,2/18/20 22:32,0.2289666,,2/18/20 22:32,0.0287901,,2/18/20 22:13,65.38967934,,2/18/20 22:32,0.004915,,2/18/20 22:32,8.1131133,,2/18/20 22:13,0.0456353,,2/18/20 22:13,0.0092757,,2/18/20 22:13,0.0031795,,2/18/20 22:13,65.38967934,,2/18/20 22:13,3.149011135
2/18/20 22:22,0.0029458,,2/18/20 22:22,0.9891438,,2/18/20 22:42,0.9836313,,2/18/20 22:42,0.0619587,,2/18/20 22:42,0.0206967,,2/18/20 22:23,65.38967934,,2/18/20 22:42,0.0096829,,2/18/20 22:42,9.1238959,,2/18/20 22:22,0.0505165,,2/18/20 22:22,0.0087808,,2/18/20 22:22,0.0032058,,2/18/20 22:23,65.38967934,,2/18/20 22:23,3.148815632
2/18/20 22:32,0.0076841,,2/18/20 22:32,6.7268633,,2/18/20 22:52,0.0474015,,2/18/20 22:52,0.0084424,,2/18/20 22:52,0.0034279,,2/18/20 22:33,65.38967934,,2/18/20 22:52,0.0023254,,2/18/20 22:52,1.0070645,,2/18/20 22:32,1.3421773,,2/18/20 22:32,0.0506942,,2/18/20 22:32,0.0115825,,2/18/20 22:33,65.38967934,,2/18/20 22:33,3.149499416
2/18/20 22:42,0.0133495,,2/18/20 22:42,8.1617939,,2/18/20 23:02,0.5621324,,2/18/20 23:02,0.0675072,,2/18/20 23:02,0.0237931,,2/18/20 22:42,65.46012573,,2/18/20 23:02,0.013847,,2/18/20 23:02,7.9401301,,2/18/20 22:42,0.8451809,,2/18/20 22:42,0.046872,,2/18/20 22:42,0.0149466,,2/18/20 22:42,65.46012573,,2/18/20 22:42,3.147936344
2/18/20 22:52,0.0030779,,2/18/20 22:52,1.0258655,,2/18/20 23:13,0.0498483,,2/18/20 23:13,0.0137834,,2/18/20 23:13,0.0044924,,2/18/20 22:52,65.6362812,,2/18/20 23:13,0.0047589,,2/18/20 23:13,0.9404301,,2/18/20 22:52,0.0412215,,2/18/20 22:52,0.0105729,,2/18/20 22:52,0.0030406,,2/18/20 22:52,65.6362812,,2/18/20 22:52,3.148815632
2/18/20 23:02,0.0108203,,2/18/20 23:02,6.9939757,,2/18/20 23:23,0.0468031,,2/18/20 23:23,0.0087588,,2/18/20 23:23,0.0033061,,2/18/20 23:02,65.84770279,,2/18/20 23:23,0.0023906,,2/18/20 23:23,1.0034081,,2/18/20 23:02,0.467376,,2/18/20 23:02,0.0495192,,2/18/20 23:02,0.0162087,,2/18/20 23:02,65.84770279,,2/18/20 23:02,3.148815632
2/18/20 23:13,0.0043951,,2/18/20 23:13,1.0114898,,2/18/20 23:32,0.0542394,,2/18/20 23:32,0.0112108,,2/18/20 23:32,0.0035356,,2/18/20 23:13,66.7637085,,2/18/20 23:32,0.0035847,,2/18/20 23:32,1.025189,,2/18/20 23:13,0.0470175,,2/18/20 23:13,0.0134907,,2/18/20 23:13,0.0055217,,2/18/20 23:13,66.7637085,,2/18/20 23:13,3.148229599
2/18/20 23:22,0.0050665,,2/18/20 23:22,1.0092476,,2/18/20 23:42,0.0502028,,2/18/20 23:42,0.0133644,,2/18/20 23:42,0.0034709,,2/18/20 23:23,67.18646927,,2/18/20 23:42,0.0031438,,2/18/20 23:42,1.0373544,,2/18/20 23:22,0.0474693,,2/18/20 23:22,0.0124162,,2/18/20 23:22,0.0036424,,2/18/20 23:23,67.18646927,,2/18/20 23:23,3.148034334
2/18/20 23:32,0.0027477,,2/18/20 23:32,0.9976571,,2/18/20 23:52,0.0502945,,2/18/20 23:52,0.0096424,,2/18/20 23:52,0.0029779,,2/18/20 23:33,67.96158218,,2/18/20 23:52,0.002371,,2/18/20 23:52,1.0103838,,2/18/20 23:32,0.0468202,,2/18/20 23:32,0.0104689,,2/18/20 23:32,0.0031246,,2/18/20 23:33,67.96158218,,2/18/20 23:33,3.148424864
2/18/20 23:42,0.0025686,,2/18/20 23:42,0.9882796,,2/19/20 0:02,0.0491379,,2/19/20 0:02,0.0087873,,2/19/20 0:02,0.0031309,,2/18/20 23:42,68.17296257,,2/19/20 0:02,0.0033136,,2/19/20 0:02,1.0118666,,2/18/20 23:42,0.041891,,2/18/20 23:42,0.0101622,,2/18/20 23:42,0.003119,,2/18/20 23:42,68.17296257,,2/18/20 23:42,3.147838831
2/18/20 23:52,0.0012934,,2/18/20 23:52,0.9920575,,2/19/20 0:12,0.0473274,,2/19/20 0:12,0.0168515,,2/19/20 0:12,0.0070106,,2/18/20 23:52,68.34911804,,2/19/20 0:12,0.0043925,,2/19/20 0:12,0.9770723,,2/18/20 23:52,0.0405533,,2/18/20 23:52,0.008149,,2/18/20 23:52,0.0027399,,2/18/20 23:52,68.34911804,,2/18/20 23:52,3.148424864
2/19/20 0:02,0.0021978,,2/19/20 0:02,0.9760877,,2/19/20 0:22,0.0485039,,2/19/20 0:22,0.0119977,,2/19/20 0:22,0.0036686,,2/19/20 0:02,68.24340897,,2/19/20 0:22,0.003213,,2/19/20 0:22,0.9925963,,2/19/20 0:02,0.0429285,,2/19/20 0:02,0.0097317,,2/19/20 0:02,0.0036642,,2/19/20 0:02,68.24340897,,2/19/20 0:02,3.148229599
2/19/20 0:12,0.0139883,,2/19/20 0:12,0.8341525,,2/19/20 0:33,0.0467089,,2/19/20 0:33,0.0073663,,2/19/20 0:33,0.0028078,,2/19/20 0:12,68.03202858,,2/19/20 0:33,0.0027027,,2/19/20 0:33,0.9951462,,2/19/20 0:12,0.05493,,2/19/20 0:12,0.0228291,,2/19/20 0:12,0.0124167,,2/19/20 0:12,68.03202858,,2/19/20 0:12,3.147643328
2/19/20 0:22,0.0023541,,2/19/20 0:22,0.9817399,,2/19/20 0:42,0.0417096,,2/19/20 0:42,0.0097479,,2/19/20 0:42,0.0032597,,2/19/20 0:23,68.27863045,,2/19/20 0:42,0.003747,,2/19/20 0:42,0.9871371,,2/19/20 0:22,0.0457656,,2/19/20 0:22,0.0085904,,2/19/20 0:22,0.0032996,,2/19/20 0:23,68.27863045,,2/19/20 0:23,3.147838831
2/19/20 0:33,0.0019412,,2/19/20 0:33,0.9906736,,2/19/20 0:52,0.0479084,,2/19/20 0:52,0.0134016,,2/19/20 0:52,0.0034622,,2/19/20 0:33,68.13774109,,2/19/20 0:52,0.0027101,,2/19/20 0:52,0.9925626,,2/19/20 0:33,0.0454034,,2/19/20 0:33,0.009199,,2/19/20 0:33,0.0031605,,2/19/20 0:33,68.13774109,,2/19/20 0:33,3.147252798
2/19/20 0:42,0.001838,,2/19/20 0:42,1.0064157,,2/19/20 1:02,0.0508749,,2/19/20 1:02,0.0091221,,2/19/20 1:02,0.0029954,,2/19/20 0:43,67.89109459,,2/19/20 1:02,0.0022032,,2/19/20 1:02,0.984868,,2/19/20 0:42,0.0408483,,2/19/20 0:42,0.00978,,2/19/20 0:42,0.0031847,,2/19/20 0:43,67.89109459,,2/19/20 0:43,3.146666527
2/19/20 0:52,0.0018334,,2/19/20 0:52,0.9704063,,2/19/20 1:12,0.415152,,2/19/20 1:12,0.0471858,,2/19/20 1:12,0.015608,,2/19/20 0:53,67.6797142,,2/19/20 1:12,0.0110776,,2/19/20 1:12,6.4230688,,2/19/20 0:52,0.0423017,,2/19/20 0:52,0.0079766,,2/19/20 0:52,0.0027354,,2/19/20 0:53,67.6797142,,2/19/20 0:53,3.14735055
2/19/20 1:02,0.0029338,,2/19/20 1:02,0.9939668,,2/19/20 1:22,0.0392944,,2/19/20 1:22,0.0102054,,2/19/20 1:22,0.0027568,,2/19/20 1:03,67.50355873,,2/19/20 1:22,0.001485,,2/19/20 1:22,0.9960224,,2/19/20 1:02,0.0416523,,2/19/20 1:02,0.0097498,,2/19/20 1:02,0.003029,,2/19/20 1:03,67.50355873,,2/19/20 1:03,3.147057533
2/19/20 1:12,0.0160978,,2/19/20 1:12,5.8890088,,2/19/20 1:32,0.0503307,,2/19/20 1:32,0.0119496,,2/19/20 1:32,0.0038358,,2/19/20 1:13,67.50355873,,2/19/20 1:32,0.0049963,,2/19/20 1:32,1.0077665,,2/19/20 1:12,0.3004424,,2/19/20 1:12,0.0547024,,2/19/20 1:12,0.0210534,,2/19/20 1:13,67.50355873,,2/19/20 1:13,3.147252798
2/19/20 1:22,0.0019283,,2/19/20 1:22,0.9958937,,2/19/20 1:43,0.0466725,,2/19/20 1:43,0.0092866,,2/19/20 1:43,0.00352,,2/19/20 1:23,68.17296257,,2/19/20 1:43,0.0031436,,2/19/20 1:43,0.9922369,,2/19/20 1:22,0.0415776,,2/19/20 1:22,0.0100153,,2/19/20 1:22,0.0030028,,2/19/20 1:23,68.17296257,,2/19/20 1:23,3.14686203
2/19/20 1:32,0.0015122,,2/19/20 1:32,0.9833632,,2/19/20 1:52,0.0457272,,2/19/20 1:52,0.0092274,,2/19/20 1:52,0.0028342,,2/19/20 1:32,68.41956444,,2/19/20 1:52,0.0019418,,2/19/20 1:52,1.0069634,,2/19/20 1:32,0.0471325,,2/19/20 1:32,0.0094126,,2/19/20 1:32,0.0031757,,2/19/20 1:32,68.41956444,,2/19/20 1:32,3.147057533
2/19/20 1:43,0.0037731,,2/19/20 1:43,1.0288551,,2/19/20 2:02,0.0504596,,2/19/20 2:02,0.0115686,,2/19/20 2:02,0.0034405,,2/19/20 1:43,68.59571991,,2/19/20 2:02,0.002379,,2/19/20 2:02,1.0272166,,2/19/20 1:43,0.0441147,,2/19/20 1:43,0.0118294,,2/19/20 1:43,0.0032694,,2/19/20 1:43,68.59571991,,2/19/20 1:43,3.14735055
2/19/20 1:52,0.0031304,,2/19/20 1:52,1.0068653,,2/19/20 2:12,0.0469362,,2/19/20 2:12,0.0100421,,2/19/20 2:12,0.003398,,2/19/20 1:53,68.84236641,,2/19/20 2:12,0.0026057,,2/19/20 2:12,0.9816385,,2/19/20 1:52,0.0481922,,2/19/20 1:52,0.0083473,,2/19/20 1:52,0.0032518,,2/19/20 1:53,68.84236641,,2/19/20 1:53,3.147057533
2/19/20 2:02,0.0033063,,2/19/20 2:02,1.0360954,,2/19/20 2:22,0.0437974,,2/19/20 2:22,0.0103044,,2/19/20 2:22,0.0033442,,2/19/20 2:03,69.08896828,,2/19/20 2:22,0.0046515,,2/19/20 2:22,0.9918325,,2/19/20 2:02,0.0396634,,2/19/20 2:02,0.0086601,,2/19/20 2:02,0.0032848,,2/19/20 2:03,69.08896828,,2/19/20 2:03,3.146959543
2/19/20 2:12,0.002424,,2/19/20 2:12,0.9748323,,2/19/20 2:32,0.0438052,,2/19/20 2:32,0.0094043,,2/19/20 2:32,0.0031834,,2/19/20 2:13,69.26512375,,2/19/20 2:32,0.0022294,,2/19/20 2:32,0.9815992,,2/19/20 2:12,0.0417079,,2/19/20 2:12,0.0081933,,2/19/20 2:12,0.0029891,,2/19/20 2:13,69.26512375,,2/19/20 2:13,3.146764278
2/19/20 2:22,0.0023281,,2/19/20 2:22,0.9992512,,2/19/20 2:42,0.0552367,,2/19/20 2:42,0.0129764,,2/19/20 2:42,0.0037347,,2/19/20 2:22,69.22990227,,2/19/20 2:42,0.0035951,,2/19/20 2:42,0.991063,,2/19/20 2:22,0.0446605,,2/19/20 2:22,0.0085806,,2/19/20 2:22,0.0027717,,2/19/20 2:22,69.22990227,,2/19/20 2:22,3.146373749
2/19/20 2:32,0.0031254,,2/19/20 2:32,1.0838938,,2/19/20 2:53,0.0459084,,2/19/20 2:53,0.0078275,,2/19/20 2:53,0.0030741,,2/19/20 2:32,68.98325577,,2/19/20 2:53,0.0034121,,2/19/20 2:53,1.0091145,,2/19/20 2:32,0.0434985,,2/19/20 2:32,0.0094366,,2/19/20 2:32,0.0026507,,2/19/20 2:32,68.98325577,,2/19/20 2:32,3.146373749
2/19/20 2:42,0.0018359,,2/19/20 2:42,1.0133816,,2/19/20 3:02,0.0462497,,2/19/20 3:02,0.0092335,,2/19/20 3:02,0.0034574,,2/19/20 2:42,68.66621094,,2/19/20 3:02,0.0036,,2/19/20 3:02,0.9990609,,2/19/20 2:42,0.0434576,,2/19/20 2:42,0.0128937,,2/19/20 2:42,0.0032592,,2/19/20 2:42,68.66621094,,2/19/20 2:42,3.14686203
2/19/20 2:53,0.0032785,,2/19/20 2:53,0.9849047,,2/19/20 3:12,0.0488341,,2/19/20 3:12,0.0096163,,2/19/20 3:12,0.0027946,,2/19/20 2:53,69.08896828,,2/19/20 3:12,0.0021705,,2/19/20 3:12,1.0032228,,2/19/20 2:53,0.0424815,,2/19/20 2:53,0.0098484,,2/19/20 2:53,0.0031974,,2/19/20 2:53,69.08896828,,2/19/20 2:53,3.146959543
2/19/20 3:02,0.0024626,,2/19/20 3:02,0.9836376,,2/19/20 3:22,0.0400171,,2/19/20 3:22,0.0093008,,2/19/20 3:22,0.0030797,,2/19/20 3:03,68.34911804,,2/19/20 3:22,0.0023689,,2/19/20 3:22,1.0107602,,2/19/20 3:02,0.0419577,,2/19/20 3:02,0.010141,,2/19/20 3:02,0.0037106,,2/19/20 3:03,68.34911804,,2/19/20 3:03,3.146764278
2/19/20 3:12,0.001542,,2/19/20 3:12,0.9852141,,2/19/20 3:32,0.0537645,,2/19/20 3:32,0.0112049,,2/19/20 3:32,0.0034475,,2/19/20 3:13,68.31389656,,2/19/20 3:32,0.0025511,,2/19/20 3:32,0.9696528,,2/19/20 3:12,0.0485513,,2/19/20 3:12,0.0071113,,2/19/20 3:12,0.0025936,,2/19/20 3:13,68.31389656,,2/19/20 3:13,3.146764278
