Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage,
2/19/20 3:58,0.0016985,,2/19/20 3:58,0.9961019,,2/19/20 3:58,0.0454094,,2/19/20 3:58,0.0082165,,2/19/20 4:09,0.0035184,,2/19/20 4:09,65.45946655,,2/19/20 4:09,0.0434588,,2/19/20 4:09,0.0113168,,2/19/20 3:58,0.0028188,,2/19/20 4:09,65.45946655,,2/19/20 4:09,0.001861,,2/19/20 4:09,0.9151613,,2/19/20 4:09,3.183394432
2/19/20 4:09,0.0020944,,2/19/20 4:09,0.9970857,,2/19/20 4:09,0.0441819,,2/19/20 4:09,0.0101759,,2/19/20 4:19,0.0031704,,2/19/20 4:19,65.61533508,,2/19/20 4:19,0.0543526,,2/19/20 4:19,0.0106607,,2/19/20 4:09,0.0030374,,2/19/20 4:19,65.61533508,,2/19/20 4:19,0.0024399,,2/19/20 4:19,0.9522273,,2/19/20 4:19,3.18329668
2/19/20 4:19,0.0023031,,2/19/20 4:19,0.9457819,,2/19/20 4:19,0.0435822,,2/19/20 4:19,0.0077409,,2/19/20 4:29,0.0034965,,2/19/20 4:30,65.38148422,,2/19/20 4:29,0.0396626,,2/19/20 4:29,0.0126258,,2/19/20 4:19,0.0026596,,2/19/20 4:30,65.38148422,,2/19/20 4:29,0.0020821,,2/19/20 4:29,0.9555712,,2/19/20 4:30,3.183003664
2/19/20 4:29,0.0021904,,2/19/20 4:29,0.9845776,,2/19/20 4:29,0.0403413,,2/19/20 4:29,0.0089664,,2/19/20 4:39,0.0029553,,2/19/20 4:40,65.30355339,,2/19/20 4:39,0.0399786,,2/19/20 4:39,0.0078292,,2/19/20 4:29,0.0026409,,2/19/20 4:40,65.30355339,,2/19/20 4:39,0.0032932,,2/19/20 4:39,0.9602701,,2/19/20 4:40,3.183687449
2/19/20 4:39,0.0018585,,2/19/20 4:39,0.9712583,,2/19/20 4:39,0.039728,,2/19/20 4:39,0.0075326,,2/19/20 4:49,0.0028144,,2/19/20 4:49,65.18660393,,2/19/20 4:49,0.0457139,,2/19/20 4:49,0.0082601,,2/19/20 4:39,0.0025197,,2/19/20 4:49,65.18660393,,2/19/20 4:49,0.0018998,,2/19/20 4:49,0.9847129,,2/19/20 4:49,3.183003664
2/19/20 4:49,0.0019766,,2/19/20 4:49,0.9709189,,2/19/20 4:49,0.0402178,,2/19/20 4:49,0.0099443,,2/19/20 4:58,0.0030489,,2/19/20 4:59,65.26458626,,2/19/20 4:58,0.0442699,,2/19/20 4:58,0.0094519,,2/19/20 4:49,0.00293,,2/19/20 4:59,65.26458626,,2/19/20 4:58,0.0018345,,2/19/20 4:58,0.9341992,,2/19/20 4:59,3.183101177
2/19/20 4:58,0.0019711,,2/19/20 4:58,1.0326538,,2/19/20 4:58,0.0451824,,2/19/20 4:58,0.0105535,,2/19/20 5:08,0.0025918,,2/19/20 5:09,64.91378937,,2/19/20 5:08,0.0434356,,2/19/20 5:08,0.0081337,,2/19/20 4:58,0.0028511,,2/19/20 5:09,64.91378937,,2/19/20 5:08,0.0015813,,2/19/20 5:08,0.9867893,,2/19/20 5:09,3.183980465
2/19/20 5:08,0.0024257,,2/19/20 5:08,0.96501,,2/19/20 5:08,0.0415565,,2/19/20 5:08,0.011109,,2/19/20 5:19,0.0031099,,2/19/20 5:20,65.06970596,,2/19/20 5:19,0.0452399,,2/19/20 5:19,0.0102547,,2/19/20 5:08,0.0029103,,2/19/20 5:20,65.06970596,,2/19/20 5:19,0.0021835,,2/19/20 5:19,0.9552569,,2/19/20 5:20,3.183199167
2/19/20 5:19,0.0015904,,2/19/20 5:19,0.9819828,,2/19/20 5:19,0.0391649,,2/19/20 5:19,0.0077393,,2/19/20 5:29,0.0036009,,2/19/20 5:30,64.91378937,,2/19/20 5:29,0.0452805,,2/19/20 5:29,0.0098302,,2/19/20 5:19,0.0025979,,2/19/20 5:30,64.91378937,,2/19/20 5:29,0.0033128,,2/19/20 5:29,0.9537885,,2/19/20 5:30,3.18329668
2/19/20 5:29,0.0025041,,2/19/20 5:29,0.9957279,,2/19/20 5:29,0.0428533,,2/19/20 5:29,0.0074745,,2/19/20 5:39,0.0036984,,2/19/20 5:40,64.7968399,,2/19/20 5:39,0.0449828,,2/19/20 5:39,0.0132034,,2/19/20 5:29,0.002908,,2/19/20 5:40,64.7968399,,2/19/20 5:39,0.0039876,,2/19/20 5:39,0.9988664,,2/19/20 5:40,3.183199167
2/19/20 5:39,0.0027614,,2/19/20 5:39,0.9912229,,2/19/20 5:39,0.0453305,,2/19/20 5:39,0.0094492,,2/19/20 5:49,0.0033801,,2/19/20 5:49,64.7968399,,2/19/20 5:49,0.0449279,,2/19/20 5:49,0.0096449,,2/19/20 5:39,0.002841,,2/19/20 5:49,64.7968399,,2/19/20 5:49,0.0027547,,2/19/20 5:49,0.9458436,,2/19/20 5:49,3.183687449
2/19/20 5:49,0.0016087,,2/19/20 5:49,0.9696243,,2/19/20 5:49,0.0432578,,2/19/20 5:49,0.0119857,,2/19/20 5:59,0.0031256,,2/19/20 5:59,64.67993851,,2/19/20 5:59,0.0472347,,2/19/20 5:59,0.009398,,2/19/20 5:49,0.0034801,,2/19/20 5:59,64.67993851,,2/19/20 5:59,0.0018503,,2/19/20 5:59,0.9702657,,2/19/20 5:59,3.182808161
2/19/20 5:58,0.0019448,,2/19/20 5:58,0.9581749,,2/19/20 5:58,0.0449523,,2/19/20 5:58,0.0093984,,2/19/20 6:08,0.0027008,,2/19/20 6:09,64.40707932,,2/19/20 6:08,0.042988,,2/19/20 6:08,0.0077854,,2/19/20 5:58,0.0029155,,2/19/20 6:09,64.40707932,,2/19/20 6:08,0.0016582,,2/19/20 6:08,0.9480745,,2/19/20 6:09,3.18329668
2/19/20 6:08,0.0024702,,2/19/20 6:08,0.9626396,,2/19/20 6:08,0.0464373,,2/19/20 6:08,0.010089,,2/19/20 6:18,0.002999,,2/19/20 6:19,64.44604301,,2/19/20 6:18,0.0536256,,2/19/20 6:18,0.0121349,,2/19/20 6:08,0.0029702,,2/19/20 6:19,64.44604301,,2/19/20 6:18,0.0020654,,2/19/20 6:18,0.9642375,,2/19/20 6:19,3.182808161
2/19/20 6:18,0.0015479,,2/19/20 6:18,0.9456093,,2/19/20 6:18,0.0498257,,2/19/20 6:18,0.0073077,,2/19/20 6:29,0.0031102,,2/19/20 6:30,64.64092331,,2/19/20 6:29,0.0596168,,2/19/20 6:29,0.0081522,,2/19/20 6:18,0.0026193,,2/19/20 6:30,64.64092331,,2/19/20 6:29,0.0028651,,2/19/20 6:29,0.9311387,,2/19/20 6:30,3.182905912
2/19/20 6:29,0.0019284,,2/19/20 6:29,0.9735827,,2/19/20 6:29,0.0406405,,2/19/20 6:29,0.009238,,2/19/20 6:39,0.003337,,2/19/20 6:40,64.32914505,,2/19/20 6:39,0.0512002,,2/19/20 6:39,0.0098882,,2/19/20 6:29,0.0024889,,2/19/20 6:40,64.32914505,,2/19/20 6:39,0.0032451,,2/19/20 6:39,0.9707655,,2/19/20 6:40,3.182515383
2/19/20 6:39,0.0014149,,2/19/20 6:39,0.9802395,,2/19/20 6:39,0.0448861,,2/19/20 6:39,0.0083542,,2/19/20 6:49,0.0030326,,2/19/20 6:49,63.97834473,,2/19/20 6:49,0.0431161,,2/19/20 6:49,0.0099993,,2/19/20 6:39,0.0028552,,2/19/20 6:49,63.97834473,,2/19/20 6:49,0.0014669,,2/19/20 6:49,0.9670661,,2/19/20 6:49,3.182612896
2/19/20 6:49,0.002306,,2/19/20 6:49,1.014818,,2/19/20 6:49,0.0491256,,2/19/20 6:49,0.0079273,,2/19/20 6:59,0.0036482,,2/19/20 7:00,64.67993851,,2/19/20 6:59,0.0471246,,2/19/20 6:59,0.008985,,2/19/20 6:49,0.0025347,,2/19/20 7:00,64.67993851,,2/19/20 6:59,0.003648,,2/19/20 6:59,0.9194841,,2/19/20 7:00,3.183003664
2/19/20 6:59,0.0015054,,2/19/20 6:59,1.0228844,,2/19/20 6:59,0.0485491,,2/19/20 6:59,0.0098209,,2/19/20 7:09,0.0034351,,2/19/20 7:11,64.09529419,,2/19/20 7:09,0.0558621,,2/19/20 7:09,0.0114794,,2/19/20 6:59,0.0028762,,2/19/20 7:11,64.09529419,,2/19/20 7:09,0.0023176,,2/19/20 7:09,0.9449161,,2/19/20 7:11,3.182612896
2/19/20 7:09,0.002951,,2/19/20 7:09,0.9652287,,2/19/20 7:09,0.0440007,,2/19/20 7:09,0.0097269,,2/19/20 7:19,0.0024599,,2/19/20 7:19,63.93937759,,2/19/20 7:19,0.0440369,,2/19/20 7:19,0.0089244,,2/19/20 7:09,0.0031286,,2/19/20 7:19,63.93937759,,2/19/20 7:19,0.0019375,,2/19/20 7:19,0.9566171,,2/19/20 7:19,3.182808161
2/19/20 7:19,0.0014376,,2/19/20 7:19,0.9834787,,2/19/20 7:19,0.0410464,,2/19/20 7:19,0.0084186,,2/19/20 7:29,0.0035632,,2/19/20 7:30,64.36811218,,2/19/20 7:29,0.050822,,2/19/20 7:29,0.0122162,,2/19/20 7:19,0.0029484,,2/19/20 7:30,64.36811218,,2/19/20 7:29,0.0039545,,2/19/20 7:29,0.96145,,2/19/20 7:30,3.182417631
2/19/20 7:29,0.0013477,,2/19/20 7:29,0.9890539,,2/19/20 7:29,0.0439584,,2/19/20 7:29,0.0082458,,2/19/20 7:39,0.0029227,,2/19/20 7:41,64.01731186,,2/19/20 7:39,0.0444536,,2/19/20 7:39,0.0095803,,2/19/20 7:29,0.0024548,,2/19/20 7:41,64.01731186,,2/19/20 7:39,0.0025085,,2/19/20 7:39,0.982384,,2/19/20 7:41,3.182612896
2/19/20 7:39,0.0021702,,2/19/20 7:39,1.0180285,,2/19/20 7:39,0.0480054,,2/19/20 7:39,0.0075848,,2/19/20 7:49,0.0032511,,2/19/20 7:52,64.05627899,,2/19/20 7:49,0.0467085,,2/19/20 7:49,0.0110479,,2/19/20 7:39,0.0026443,,2/19/20 7:52,64.05627899,,2/19/20 7:49,0.0031628,,2/19/20 7:49,0.9778088,,2/19/20 7:52,3.182612896
2/19/20 7:49,0.0019389,,2/19/20 7:49,1.0115155,,2/19/20 7:49,0.038191,,2/19/20 7:49,0.0087463,,2/19/20 7:59,0.0033343,,2/19/20 8:00,64.29017792,,2/19/20 7:59,0.0456542,,2/19/20 7:59,0.0106527,,2/19/20 7:49,0.0028023,,2/19/20 8:00,64.29017792,,2/19/20 7:59,0.0037092,,2/19/20 7:59,1.0118607,,2/19/20 8:00,3.182612896
2/19/20 7:59,0.0022159,,2/19/20 7:59,0.9724033,,2/19/20 7:59,0.0346752,,2/19/20 7:59,0.0088067,,2/19/20 8:09,0.0030249,,2/19/20 8:10,64.09529419,,2/19/20 8:09,0.0462087,,2/19/20 8:09,0.0087372,,2/19/20 7:59,0.0030928,,2/19/20 8:10,64.09529419,,2/19/20 8:09,0.0017691,,2/19/20 8:09,0.9563698,,2/19/20 8:10,3.182026863
2/19/20 8:09,0.0013208,,2/19/20 8:09,0.9681054,,2/19/20 8:09,0.0466322,,2/19/20 8:09,0.0079494,,2/19/20 8:19,0.0034068,,2/19/20 8:20,63.82243156,,2/19/20 8:19,0.0557921,,2/19/20 8:19,0.0120366,,2/19/20 8:09,0.0025674,,2/19/20 8:20,63.82243156,,2/19/20 8:19,0.0028858,,2/19/20 8:19,0.9996187,,2/19/20 8:20,3.182026863
2/19/20 8:19,0.0015442,,2/19/20 8:19,0.995515,,2/19/20 8:19,0.0416139,,2/19/20 8:19,0.0092775,,2/19/20 8:29,0.0026602,,2/19/20 8:29,64.05627899,,2/19/20 8:29,0.042571,,2/19/20 8:29,0.0083743,,2/19/20 8:19,0.0029789,,2/19/20 8:29,64.05627899,,2/19/20 8:29,0.0019485,,2/19/20 8:29,0.9500994,,2/19/20 8:29,3.181733847
2/19/20 8:29,0.0017919,,2/19/20 8:29,0.9547688,,2/19/20 8:29,0.0439,,2/19/20 8:29,0.0100386,,2/19/20 8:38,0.0030785,,2/19/20 8:39,63.7444973,,2/19/20 8:38,0.0429659,,2/19/20 8:38,0.0092374,,2/19/20 8:29,0.0029775,,2/19/20 8:39,63.7444973,,2/19/20 8:38,0.0025804,,2/19/20 8:38,0.972574,,2/19/20 8:39,3.181733847
2/19/20 8:38,0.0023961,,2/19/20 8:38,0.9923564,,2/19/20 8:38,0.0403359,,2/19/20 8:38,0.0096608,,2/19/20 8:48,0.0032967,,2/19/20 8:49,63.8613987,,2/19/20 8:48,0.0485731,,2/19/20 8:48,0.0086563,,2/19/20 8:38,0.0028989,,2/19/20 8:49,63.8613987,,2/19/20 8:48,0.002016,,2/19/20 8:48,0.9287841,,2/19/20 8:49,3.182026863
2/19/20 8:48,0.0018271,,2/19/20 8:48,0.9595845,,2/19/20 8:48,0.0405486,,2/19/20 8:48,0.0097601,,2/19/20 8:59,0.0030342,,2/19/20 9:00,64.01731186,,2/19/20 8:59,0.0514022,,2/19/20 8:59,0.0098216,,2/19/20 8:48,0.0031465,,2/19/20 9:00,64.01731186,,2/19/20 8:59,0.0028401,,2/19/20 8:59,0.9518976,,2/19/20 9:00,3.18183136
2/19/20 8:59,0.0018403,,2/19/20 8:59,0.9909525,,2/19/20 8:59,0.0408247,,2/19/20 8:59,0.0076869,,2/19/20 9:09,0.0031686,,2/19/20 9:10,63.90041046,,2/19/20 9:09,0.0423048,,2/19/20 9:09,0.0094271,,2/19/20 8:59,0.0024049,,2/19/20 9:10,63.90041046,,2/19/20 9:09,0.0013925,,2/19/20 9:09,0.959554,,2/19/20 9:10,3.182124376
2/19/20 9:09,0.0031911,,2/19/20 9:09,1.0093867,,2/19/20 9:09,0.0395318,,2/19/20 9:09,0.0091478,,2/19/20 9:19,0.0026407,,2/19/20 9:19,64.09529419,,2/19/20 9:19,0.0505226,,2/19/20 9:19,0.0086962,,2/19/20 9:09,0.0034397,,2/19/20 9:19,64.09529419,,2/19/20 9:19,0.0019206,,2/19/20 9:19,0.9511299,,2/19/20 9:19,3.18183136
2/19/20 9:19,0.0023597,,2/19/20 9:19,1.0121599,,2/19/20 9:19,0.0427402,,2/19/20 9:19,0.0097728,,2/19/20 9:29,0.0036176,,2/19/20 9:29,64.09529419,,2/19/20 9:29,0.0435289,,2/19/20 9:29,0.0105059,,2/19/20 9:19,0.0032192,,2/19/20 9:29,64.09529419,,2/19/20 9:29,0.0027518,,2/19/20 9:29,0.9753975,,2/19/20 9:29,3.181538582
2/19/20 9:29,0.0021923,,2/19/20 9:29,0.9805962,,2/19/20 9:29,0.0411314,,2/19/20 9:29,0.0106298,,2/19/20 9:39,0.0024745,,2/19/20 9:39,63.93937759,,2/19/20 9:39,0.045555,,2/19/20 9:39,0.0100811,,2/19/20 9:29,0.003183,,2/19/20 9:39,63.93937759,,2/19/20 9:39,0.0020941,,2/19/20 9:39,0.9790093,,2/19/20 9:39,3.18144083
2/19/20 9:39,0.0019007,,2/19/20 9:39,0.9958085,,2/19/20 9:39,0.0391809,,2/19/20 9:39,0.007787,,2/19/20 9:48,0.0033949,,2/19/20 9:49,63.82243156,,2/19/20 9:48,0.0469601,,2/19/20 9:48,0.0090669,,2/19/20 9:39,0.0024746,,2/19/20 9:49,63.82243156,,2/19/20 9:48,0.0033284,,2/19/20 9:48,0.9564729,,2/19/20 9:49,3.18144083
2/19/20 9:48,0.0025003,,2/19/20 9:48,0.9858204,,2/19/20 9:48,0.0398377,,2/19/20 9:48,0.0083244,,2/19/20 9:58,0.0031086,,2/19/20 9:59,63.43266754,,2/19/20 9:58,0.0472716,,2/19/20 9:58,0.0105265,,2/19/20 9:48,0.0026572,,2/19/20 9:59,63.43266754,,2/19/20 9:58,0.0021202,,2/19/20 9:58,0.944947,,2/19/20 9:59,3.181147575
2/19/20 9:58,0.0023445,,2/19/20 9:58,1.0084949,,2/19/20 9:58,0.0412055,,2/19/20 9:58,0.008604,,2/19/20 10:09,0.0025747,,2/19/20 10:10,63.43266754,,2/19/20 10:09,0.046928,,2/19/20 10:09,0.0094939,,2/19/20 9:58,0.0030245,,2/19/20 10:10,63.43266754,,2/19/20 10:09,0.0016754,,2/19/20 10:09,1.0067547,,2/19/20 10:10,3.18144083
2/19/20 10:09,0.0026604,,2/19/20 10:09,0.9830357,,2/19/20 10:09,0.048661,,2/19/20 10:09,0.0087447,,2/19/20 10:19,0.0028906,,2/19/20 10:19,63.82243156,,2/19/20 10:19,0.0439597,,2/19/20 10:19,0.0098028,,2/19/20 10:09,0.0031362,,2/19/20 10:19,63.82243156,,2/19/20 10:19,0.0020409,,2/19/20 10:19,0.9763352,,2/19/20 10:19,3.181343079
2/19/20 10:19,0.0027734,,2/19/20 10:19,0.9763674,,2/19/20 10:19,0.0397646,,2/19/20 10:19,0.0094755,,2/19/20 10:29,0.0032215,,2/19/20 10:29,63.8613987,,2/19/20 10:29,0.0453152,,2/19/20 10:29,0.0087622,,2/19/20 10:19,0.0036744,,2/19/20 10:29,63.8613987,,2/19/20 10:29,0.0032365,,2/19/20 10:29,0.945993,,2/19/20 10:29,3.181050062
2/19/20 10:29,0.0025499,,2/19/20 10:29,1.0216186,,2/19/20 10:29,0.0452727,,2/19/20 10:29,0.0089996,,2/19/20 10:39,0.0027581,,2/19/20 10:39,64.05627899,,2/19/20 10:39,0.0424238,,2/19/20 10:39,0.0076808,,2/19/20 10:29,0.0029392,,2/19/20 10:39,64.05627899,,2/19/20 10:39,0.0019728,,2/19/20 10:39,0.9184485,,2/19/20 10:39,3.181343079
2/19/20 10:39,0.0012557,,2/19/20 10:39,0.9763041,,2/19/20 10:39,0.055257,,2/19/20 10:39,0.0075212,,2/19/20 10:49,0.0030687,,2/19/20 10:49,63.62755127,,2/19/20 10:49,0.0454084,,2/19/20 10:49,0.0098813,,2/19/20 10:39,0.0023008,,2/19/20 10:49,63.62755127,,2/19/20 10:49,0.0017484,,2/19/20 10:49,0.9412837,,2/19/20 10:49,3.181343079
2/19/20 10:49,0.0033798,,2/19/20 10:49,0.9996633,,2/19/20 10:49,0.0369623,,2/19/20 10:49,0.0116432,,2/19/20 10:58,0.0030727,,2/19/20 10:59,63.7444973,,2/19/20 10:58,0.0550942,,2/19/20 10:58,0.0102016,,2/19/20 10:49,0.0033516,,2/19/20 10:59,63.7444973,,2/19/20 10:58,0.0028151,,2/19/20 10:58,0.9438084,,2/19/20 10:59,3.181245565
2/19/20 10:58,0.0014033,,2/19/20 10:58,1.0024077,,2/19/20 10:58,0.0485405,,2/19/20 10:58,0.009023,,2/19/20 11:08,0.0033674,,2/19/20 11:08,63.7444973,,2/19/20 11:08,0.0503031,,2/19/20 11:08,0.0108564,,2/19/20 10:58,0.002609,,2/19/20 11:08,63.7444973,,2/19/20 11:08,0.0016922,,2/19/20 11:08,0.9456272,,2/19/20 11:08,3.180659294
2/19/20 11:08,0.0019747,,2/19/20 11:08,0.9862289,,2/19/20 11:08,0.0395719,,2/19/20 11:08,0.009059,,2/19/20 11:19,0.0029191,,2/19/20 11:19,64.05627899,,2/19/20 11:19,0.0483386,,2/19/20 11:19,0.0095649,,2/19/20 11:08,0.0027008,,2/19/20 11:19,64.05627899,,2/19/20 11:19,0.0021592,,2/19/20 11:19,0.9860783,,2/19/20 11:19,3.181050062
2/19/20 11:19,0.0028977,,2/19/20 11:19,0.9686117,,2/19/20 11:19,0.0414587,,2/19/20 11:19,0.0105571,,2/19/20 11:29,0.0028542,,2/19/20 11:29,63.70553017,,2/19/20 11:29,0.0432209,,2/19/20 11:29,0.0075058,,2/19/20 11:19,0.0031706,,2/19/20 11:29,63.70553017,,2/19/20 11:29,0.0017119,,2/19/20 11:29,0.918196,,2/19/20 11:29,3.181147575
2/19/20 11:29,0.0020013,,2/19/20 11:29,0.9675703,,2/19/20 11:29,0.0437221,,2/19/20 11:29,0.0085984,,2/19/20 11:39,0.0029239,,2/19/20 11:39,63.90041046,,2/19/20 11:39,0.0477389,,2/19/20 11:39,0.0105621,,2/19/20 11:29,0.0028661,,2/19/20 11:39,63.90041046,,2/19/20 11:39,0.0018306,,2/19/20 11:39,1.0080325,,2/19/20 11:39,3.181245565
2/19/20 11:39,0.0019726,,2/19/20 11:39,0.9984896,,2/19/20 11:39,0.041431,,2/19/20 11:39,0.0073134,,2/19/20 11:49,0.0027053,,2/19/20 11:49,63.6665184,,2/19/20 11:49,0.0449707,,2/19/20 11:49,0.0089023,,2/19/20 11:39,0.0023733,,2/19/20 11:49,63.6665184,,2/19/20 11:49,0.00308,,2/19/20 11:49,0.9238636,,2/19/20 11:49,3.180757046
2/19/20 11:49,0.0029214,,2/19/20 11:49,0.9375831,,2/19/20 11:49,0.0379299,,2/19/20 11:49,0.0091995,,2/19/20 11:59,0.0037454,,2/19/20 12:00,63.70553017,,2/19/20 11:59,0.0447361,,2/19/20 11:59,0.0112808,,2/19/20 11:49,0.0029969,,2/19/20 12:00,63.70553017,,2/19/20 11:59,0.0041897,,2/19/20 11:59,0.9386869,,2/19/20 12:00,3.181147575
2/19/20 11:59,0.0021325,,2/19/20 11:59,1.0229995,,2/19/20 11:59,0.0456303,,2/19/20 11:59,0.009734,,2/19/20 12:08,0.0031683,,2/19/20 12:09,63.51064987,,2/19/20 12:08,0.045201,,2/19/20 12:08,0.0118514,,2/19/20 11:59,0.0031535,,2/19/20 12:09,63.51064987,,2/19/20 12:08,0.0024768,,2/19/20 12:08,0.9754747,,2/19/20 12:09,3.179877758
2/19/20 12:08,0.0033682,,2/19/20 12:08,0.995866,,2/19/20 12:08,0.0411512,,2/19/20 12:08,0.0090079,,2/19/20 12:18,0.0025594,,2/19/20 12:19,63.8613987,,2/19/20 12:18,0.048889,,2/19/20 12:18,0.0077753,,2/19/20 12:08,0.0034076,,2/19/20 12:19,63.8613987,,2/19/20 12:18,0.0020687,,2/19/20 12:18,0.934055,,2/19/20 12:19,3.180268764
2/19/20 12:18,0.0022899,,2/19/20 12:18,0.9698545,,2/19/20 12:18,0.0456234,,2/19/20 12:18,0.0091369,,2/19/20 12:29,0.0036937,,2/19/20 12:30,63.93937759,,2/19/20 12:29,0.0465307,,2/19/20 12:29,0.0124562,,2/19/20 12:18,0.0030341,,2/19/20 12:30,63.93937759,,2/19/20 12:29,0.0018764,,2/19/20 12:29,0.9418041,,2/19/20 12:30,3.180170774
2/19/20 12:29,0.0024569,,2/19/20 12:29,1.0171482,,2/19/20 12:29,0.0420171,,2/19/20 12:29,0.010659,,2/19/20 12:39,0.003071,,2/19/20 12:40,63.78346443,,2/19/20 12:39,0.0513131,,2/19/20 12:39,0.0107155,,2/19/20 12:29,0.0031273,,2/19/20 12:40,63.78346443,,2/19/20 12:39,0.0022534,,2/19/20 12:39,0.9533351,,2/19/20 12:40,3.180757046
2/19/20 12:39,0.003582,,2/19/20 12:39,1.0311004,,2/19/20 12:39,0.0394784,,2/19/20 12:39,0.0099438,,2/19/20 12:49,0.0029587,,2/19/20 12:50,63.7444973,,2/19/20 12:49,0.0487336,,2/19/20 12:49,0.0109658,,2/19/20 12:39,0.0033779,,2/19/20 12:50,63.7444973,,2/19/20 12:49,0.0025559,,2/19/20 12:49,0.9604144,,2/19/20 12:50,3.180659294
2/19/20 12:49,0.0013537,,2/19/20 12:49,0.9448671,,2/19/20 12:49,0.039885,,2/19/20 12:49,0.0090408,,2/19/20 12:59,0.002695,,2/19/20 13:00,63.8613987,,2/19/20 12:59,0.0432367,,2/19/20 12:59,0.0085673,,2/19/20 12:49,0.0027731,,2/19/20 13:00,63.8613987,,2/19/20 12:59,0.0034652,,2/19/20 12:59,0.9554115,,2/19/20 13:00,3.180464029
2/19/20 12:59,0.0015831,,2/19/20 12:59,0.9961652,,2/19/20 12:59,0.0457847,,2/19/20 12:59,0.0097045,,2/19/20 13:09,0.0030555,,2/19/20 13:09,63.90041046,,2/19/20 13:09,0.0428511,,2/19/20 13:09,0.010409,,2/19/20 12:59,0.0029164,,2/19/20 13:09,63.90041046,,2/19/20 13:09,0.003645,,2/19/20 13:09,0.9520161,,2/19/20 13:09,3.180268764
2/19/20 13:09,0.001771,,2/19/20 13:09,0.9653667,,2/19/20 13:09,0.0405305,,2/19/20 13:09,0.0094761,,2/19/20 13:19,0.0027638,,2/19/20 13:19,63.82243156,,2/19/20 13:19,0.052411,,2/19/20 13:19,0.0082847,,2/19/20 13:09,0.0029565,,2/19/20 13:19,63.82243156,,2/19/20 13:19,0.0019029,,2/19/20 13:19,0.9688437,,2/19/20 13:19,3.17997551
2/19/20 13:19,0.0027593,,2/19/20 13:19,0.9985184,,2/19/20 13:19,0.0439151,,2/19/20 13:19,0.0082846,,2/19/20 13:28,0.003709,,2/19/20 13:29,63.82243156,,2/19/20 13:28,0.0596323,,2/19/20 13:28,0.0122567,,2/19/20 13:19,0.0031848,,2/19/20 13:29,63.82243156,,2/19/20 13:28,0.0023503,,2/19/20 13:28,0.9541646,,2/19/20 13:29,3.179877758
2/19/20 13:28,0.0022736,,2/19/20 13:28,0.9922873,,2/19/20 13:28,0.0432176,,2/19/20 13:28,0.0075732,,2/19/20 13:39,0.0032079,,2/19/20 13:40,63.82243156,,2/19/20 13:39,0.0443398,,2/19/20 13:39,0.0106835,,2/19/20 13:28,0.0027675,,2/19/20 13:40,63.82243156,,2/19/20 13:39,0.0021957,,2/19/20 13:39,0.9540616,,2/19/20 13:40,3.17958498
2/19/20 13:39,0.0016468,,2/19/20 13:39,0.9479797,,2/19/20 13:39,0.040902,,2/19/20 13:39,0.0091032,,2/19/20 13:49,0.0038292,,2/19/20 13:50,63.8613987,,2/19/20 13:49,0.0490659,,2/19/20 13:49,0.0095589,,2/19/20 13:39,0.0027794,,2/19/20 13:50,63.8613987,,2/19/20 13:49,0.0045672,,2/19/20 13:49,0.9202827,,2/19/20 13:50,3.179389477
2/19/20 13:49,0.0037171,,2/19/20 13:49,0.9758669,,2/19/20 13:49,0.041788,,2/19/20 13:49,0.0127552,,2/19/20 13:59,0.0032029,,2/19/20 13:59,63.70553017,,2/19/20 13:59,0.0428965,,2/19/20 13:59,0.0110379,,2/19/20 13:49,0.0036514,,2/19/20 13:59,63.70553017,,2/19/20 13:59,0.0024945,,2/19/20 13:59,0.9776748,,2/19/20 13:59,3.179291964
2/19/20 13:59,0.0037266,,2/19/20 13:59,0.9996345,,2/19/20 13:59,0.0405315,,2/19/20 13:59,0.0111498,,2/19/20 14:09,0.0027086,,2/19/20 14:09,63.549617,,2/19/20 14:09,0.0531564,,2/19/20 14:09,0.0067767,,2/19/20 13:59,0.0032366,,2/19/20 14:09,63.549617,,2/19/20 14:09,0.0023917,,2/19/20 14:09,0.9437826,,2/19/20 14:09,3.179389477
