Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Battery Voltage,
2/18/20 23:29,0.0316059,,2/18/20 23:29,0.0145063,,2/18/20 23:29,0.0036757,,2/18/20 23:29,0.3714053,,2/18/20 23:29,0.0338822,,2/18/20 23:29,0.0121172,,2/18/20 23:29,0.002286,,2/18/20 23:29,0.3733366,,2/18/20 23:29,0.0043209,,2/18/20 23:39,68.34328842,,2/18/20 23:29,0.0045034,,2/18/20 23:39,68.34328842,,2/18/20 23:39,3.184761763
2/18/20 23:39,0.0318018,,2/18/20 23:39,0.0183082,,2/18/20 23:39,0.0027808,,2/18/20 23:39,0.3657154,,2/18/20 23:39,0.0296961,,2/18/20 23:39,0.012479,,2/18/20 23:39,0.0059912,,2/18/20 23:39,0.3679777,,2/18/20 23:39,0.0038622,,2/18/20 23:49,68.10516319,,2/18/20 23:39,0.0051942,,2/18/20 23:49,68.10516319,,2/18/20 23:49,3.184664249
2/18/20 23:49,0.0384142,,2/18/20 23:49,0.0146593,,2/18/20 23:49,0.0043974,,2/18/20 23:49,0.3511736,,2/18/20 23:49,0.0267752,,2/18/20 23:49,0.0111533,,2/18/20 23:49,0.0048891,,2/18/20 23:49,0.3733366,,2/18/20 23:49,0.0041385,,2/18/20 23:59,68.37730484,,2/18/20 23:49,0.0045109,,2/18/20 23:59,68.37730484,,2/18/20 23:59,3.184566498
2/18/20 23:59,0.0331531,,2/18/20 23:59,0.0165311,,2/18/20 23:59,0.0038603,,2/18/20 23:59,0.3562924,,2/18/20 23:59,0.0307015,,2/18/20 23:59,0.0160868,,2/18/20 23:59,0.003091,,2/18/20 23:59,0.3813344,,2/18/20 23:59,0.0046168,,2/19/20 0:09,68.20720215,,2/18/20 23:59,0.0052737,,2/19/20 0:09,68.20720215,,2/19/20 0:09,3.184371233
2/19/20 0:09,0.0324147,,2/19/20 0:09,0.0139564,,2/19/20 0:09,0.0016362,,2/19/20 0:09,0.3682853,,2/19/20 0:09,0.0298062,,2/19/20 0:09,0.0151618,,2/19/20 0:09,0.0033202,,2/19/20 0:09,0.3658189,,2/19/20 0:09,0.004162,,2/19/20 0:20,68.47938156,,2/19/20 0:09,0.0045738,,2/19/20 0:20,68.47938156,,2/19/20 0:20,3.183882713
2/19/20 0:19,0.032068,,2/19/20 0:19,0.0154146,,2/19/20 0:19,0.0040054,,2/19/20 0:19,0.3476839,,2/19/20 0:19,0.0281345,,2/19/20 0:19,0.0124667,,2/19/20 0:19,0.0045882,,2/19/20 0:19,0.3538535,,2/19/20 0:19,0.0040529,,2/19/20 0:31,68.58145828,,2/19/20 0:19,0.0050781,,2/19/20 0:31,68.58145828,,2/19/20 0:31,3.184761763
2/19/20 0:30,0.0400792,,2/19/20 0:30,0.0147406,,2/19/20 0:30,0.0021323,,2/19/20 0:30,0.362334,,2/19/20 0:30,0.037886,,2/19/20 0:30,0.013044,,2/19/20 0:30,0.002875,,2/19/20 0:30,0.3838919,,2/19/20 0:30,0.0042823,,2/19/20 0:40,68.44536858,,2/19/20 0:30,0.0041888,,2/19/20 0:40,68.44536858,,2/19/20 0:40,3.184957266
2/19/20 0:39,0.0354562,,2/19/20 0:39,0.0124802,,2/19/20 0:39,0.0046312,,2/19/20 0:39,0.3815197,,2/19/20 0:39,0.0332687,,2/19/20 0:39,0.0140813,,2/19/20 0:39,0.0033431,,2/19/20 0:39,0.3642432,,2/19/20 0:39,0.0047775,,2/19/20 0:50,68.78557739,,2/19/20 0:39,0.0046169,,2/19/20 0:50,68.78557739,,2/19/20 0:50,3.183882713
2/19/20 0:49,0.043523,,2/19/20 0:49,0.0171459,,2/19/20 0:49,0.0032386,,2/19/20 0:49,0.3676271,,2/19/20 0:49,0.0299846,,2/19/20 0:49,0.0113722,,2/19/20 0:49,0.0029377,,2/19/20 0:49,0.3787553,,2/19/20 0:49,0.0041356,,2/19/20 1:00,68.41135559,,2/19/20 0:49,0.005401,,2/19/20 1:00,68.41135559,,2/19/20 1:00,3.184566498
2/19/20 0:59,0.0317501,,2/19/20 0:59,0.0138888,,2/19/20 0:59,0.0034514,,2/19/20 0:59,0.3626345,,2/19/20 0:59,0.029877,,2/19/20 0:59,0.0103386,,2/19/20 0:59,0.0052809,,2/19/20 0:59,0.3583582,,2/19/20 0:59,0.0039922,,2/19/20 1:10,68.34328842,,2/19/20 0:59,0.0044613,,2/19/20 1:10,68.34328842,,2/19/20 1:10,3.183980465
2/19/20 1:09,0.038666,,2/19/20 1:09,0.0123545,,2/19/20 1:09,0.0034842,,2/19/20 1:09,0.3700076,,2/19/20 1:09,0.0324323,,2/19/20 1:09,0.0142031,,2/19/20 1:09,0.0045687,,2/19/20 1:09,0.3691167,,2/19/20 1:09,0.0050208,,2/19/20 1:20,68.44536858,,2/19/20 1:09,0.0043688,,2/19/20 1:20,68.44536858,,2/19/20 1:20,3.184664249
2/19/20 1:19,0.0304577,,2/19/20 1:19,0.0149478,,2/19/20 1:19,0.0022383,,2/19/20 1:19,0.3537165,,2/19/20 1:19,0.0294942,,2/19/20 1:19,0.0150732,,2/19/20 1:19,0.0039357,,2/19/20 1:19,0.3484755,,2/19/20 1:19,0.0039928,,2/19/20 1:30,68.37730484,,2/19/20 1:19,0.0052454,,2/19/20 1:30,68.37730484,,2/19/20 1:30,3.183589697
2/19/20 1:29,0.0341994,,2/19/20 1:29,0.012813,,2/19/20 1:29,0.0026006,,2/19/20 1:29,0.3735063,,2/19/20 1:29,0.0326562,,2/19/20 1:29,0.0108716,,2/19/20 1:29,0.0034773,,2/19/20 1:29,0.3639612,,2/19/20 1:29,0.0037021,,2/19/20 1:40,68.37730484,,2/19/20 1:29,0.0042594,,2/19/20 1:40,68.37730484,,2/19/20 1:40,3.183784962
2/19/20 1:40,0.0343611,,2/19/20 1:40,0.0147237,,2/19/20 1:40,0.0028997,,2/19/20 1:40,0.3638639,,2/19/20 1:40,0.0299864,,2/19/20 1:40,0.012821,,2/19/20 1:40,0.0047066,,2/19/20 1:40,0.3606742,,2/19/20 1:40,0.0038958,,2/19/20 1:50,68.37730484,,2/19/20 1:40,0.0045752,,2/19/20 1:50,68.37730484,,2/19/20 1:50,3.183492184
2/19/20 1:49,0.0330226,,2/19/20 1:49,0.0176853,,2/19/20 1:50,0.0033187,,2/19/20 1:50,0.3752016,,2/19/20 1:50,0.0303696,,2/19/20 1:50,0.014537,,2/19/20 1:49,0.0018219,,2/19/20 1:49,0.3581683,,2/19/20 1:50,0.0045279,,2/19/20 2:00,68.37730484,,2/19/20 1:49,0.0044566,,2/19/20 2:00,68.37730484,,2/19/20 2:00,3.183199167
2/19/20 1:59,0.0309511,,2/19/20 1:59,0.014834,,2/19/20 1:59,0.0027799,,2/19/20 1:59,0.3622498,,2/19/20 1:59,0.0317273,,2/19/20 1:59,0.0160475,,2/19/20 1:59,0.0045971,,2/19/20 1:59,0.3545152,,2/19/20 1:59,0.0047257,,2/19/20 2:10,68.41135559,,2/19/20 1:59,0.0046745,,2/19/20 2:10,68.41135559,,2/19/20 2:10,3.18329668
2/19/20 2:09,0.0364368,,2/19/20 2:09,0.0121422,,2/19/20 2:09,0.0049292,,2/19/20 2:09,0.357669,,2/19/20 2:09,0.0287469,,2/19/20 2:09,0.0177385,,2/19/20 2:09,0.0030029,,2/19/20 2:09,0.367202,,2/19/20 2:09,0.0053021,,2/19/20 2:20,68.00308304,,2/19/20 2:09,0.0040798,,2/19/20 2:20,68.00308304,,2/19/20 2:20,3.183003664
2/19/20 2:19,0.0400278,,2/19/20 2:19,0.017309,,2/19/20 2:19,0.0025089,,2/19/20 2:19,0.3641314,,2/19/20 2:19,0.0311361,,2/19/20 2:19,0.0140289,,2/19/20 2:19,0.0027881,,2/19/20 2:19,0.3593887,,2/19/20 2:19,0.0048486,,2/19/20 2:29,68.51339111,,2/19/20 2:19,0.0048558,,2/19/20 2:29,68.51339111,,2/19/20 2:29,3.183101177
2/19/20 2:29,0.0310609,,2/19/20 2:29,0.0159259,,2/19/20 2:29,0.0022342,,2/19/20 2:29,0.3603862,,2/19/20 2:29,0.0272622,,2/19/20 2:29,0.0120452,,2/19/20 2:29,0.002886,,2/19/20 2:29,0.3579323,,2/19/20 2:29,0.0043136,,2/19/20 2:39,68.37730484,,2/19/20 2:29,0.00492,,2/19/20 2:39,68.37730484,,2/19/20 2:39,3.183589697
2/19/20 2:39,0.0350187,,2/19/20 2:39,0.013318,,2/19/20 2:39,0.0033329,,2/19/20 2:39,0.3707711,,2/19/20 2:39,0.0336919,,2/19/20 2:39,0.013055,,2/19/20 2:39,0.0036468,,2/19/20 2:39,0.3583717,,2/19/20 2:39,0.0044949,,2/19/20 2:50,68.37730484,,2/19/20 2:39,0.0040875,,2/19/20 2:50,68.37730484,,2/19/20 2:50,3.183687449
2/19/20 2:50,0.0373407,,2/19/20 2:50,0.0118134,,2/19/20 2:50,0.0033182,,2/19/20 2:50,0.3631425,,2/19/20 2:50,0.0377249,,2/19/20 2:50,0.0127449,,2/19/20 2:50,0.0020645,,2/19/20 2:50,0.3656047,,2/19/20 2:50,0.0042409,,2/19/20 3:00,68.13917618,,2/19/20 2:50,0.0041913,,2/19/20 3:00,68.13917618,,2/19/20 3:00,3.184077978
2/19/20 2:59,0.033524,,2/19/20 2:59,0.0175227,,2/19/20 2:59,0.0045156,,2/19/20 2:59,0.3572512,,2/19/20 2:59,0.0281392,,2/19/20 2:59,0.0124052,,2/19/20 2:59,0.0022369,,2/19/20 2:59,0.368954,,2/19/20 2:59,0.0048082,,2/19/20 3:10,68.2412529,,2/19/20 2:59,0.0044493,,2/19/20 3:10,68.2412529,,2/19/20 3:10,3.183003664
2/19/20 3:09,0.037082,,2/19/20 3:09,0.0141969,,2/19/20 3:09,0.0034445,,2/19/20 3:09,0.3647716,,2/19/20 3:09,0.0515349,,2/19/20 3:09,0.0158444,,2/19/20 3:09,0.0047006,,2/19/20 3:09,0.3671749,,2/19/20 3:09,0.0043003,,2/19/20 3:19,68.2412529,,2/19/20 3:09,0.0045097,,2/19/20 3:19,68.2412529,,2/19/20 3:19,3.183003664
2/19/20 3:19,0.0335145,,2/19/20 3:19,0.0159537,,2/19/20 3:19,0.0055585,,2/19/20 3:19,0.3560519,,2/19/20 3:19,0.0338287,,2/19/20 3:19,0.0131571,,2/19/20 3:19,0.0030971,,2/19/20 3:19,0.36273,,2/19/20 3:19,0.0048702,,2/19/20 3:29,67.90104752,,2/19/20 3:19,0.0047863,,2/19/20 3:29,67.90104752,,2/19/20 3:29,3.18329668
2/19/20 3:29,0.0344107,,2/19/20 3:29,0.0147567,,2/19/20 3:29,0.0022754,,2/19/20 3:29,0.3745103,,2/19/20 3:29,0.0395382,,2/19/20 3:29,0.0138958,,2/19/20 3:29,0.0021913,,2/19/20 3:29,0.3485976,,2/19/20 3:29,0.0043431,,2/19/20 3:39,67.90104752,,2/19/20 3:29,0.0037229,,2/19/20 3:39,67.90104752,,2/19/20 3:39,3.18329668
2/19/20 3:39,0.0426078,,2/19/20 3:39,0.0102682,,2/19/20 3:39,0.0052113,,2/19/20 3:39,0.3598212,,2/19/20 3:39,0.029034,,2/19/20 3:39,0.0145926,,2/19/20 3:39,0.0029671,,2/19/20 3:39,0.3646772,,2/19/20 3:39,0.0050039,,2/19/20 3:49,67.76495438,,2/19/20 3:39,0.0037869,,2/19/20 3:49,67.76495438,,2/19/20 3:49,3.183199167
2/19/20 3:49,0.0361829,,2/19/20 3:49,0.0132959,,2/19/20 3:49,0.0025155,,2/19/20 3:49,0.3624332,,2/19/20 3:49,0.0297361,,2/19/20 3:49,0.0119967,,2/19/20 3:49,0.0033092,,2/19/20 3:49,0.3657674,,2/19/20 3:49,0.0041029,,2/19/20 4:00,68.00308304,,2/19/20 3:49,0.0046433,,2/19/20 4:00,68.00308304,,2/19/20 4:00,3.182905912
2/19/20 4:00,0.0307469,,2/19/20 4:00,0.0169991,,2/19/20 4:00,0.0036749,,2/19/20 4:00,0.3415312,,2/19/20 4:00,0.0303522,,2/19/20 4:00,0.0152895,,2/19/20 4:00,0.0039546,,2/19/20 4:00,0.3599447,,2/19/20 4:00,0.0045317,,2/19/20 4:10,67.6288681,,2/19/20 4:00,0.0049729,,2/19/20 4:10,67.6288681,,2/19/20 4:10,3.182808161
2/19/20 4:10,0.0402696,,2/19/20 4:10,0.0118751,,2/19/20 4:10,0.0035485,,2/19/20 4:10,0.3676662,,2/19/20 4:10,0.0362881,,2/19/20 4:10,0.0115694,,2/19/20 4:10,0.0047331,,2/19/20 4:10,0.3569235,,2/19/20 4:10,0.0039845,,2/19/20 4:19,67.45876198,,2/19/20 4:10,0.0042493,,2/19/20 4:19,67.45876198,,2/19/20 4:19,3.183003664
2/19/20 4:19,0.0337639,,2/19/20 4:19,0.0167354,,2/19/20 4:19,0.0030311,,2/19/20 4:19,0.3419219,,2/19/20 4:19,0.0373402,,2/19/20 4:19,0.0142126,,2/19/20 4:19,0.0047897,,2/19/20 4:19,0.3682299,,2/19/20 4:19,0.0044433,,2/19/20 4:30,67.49277496,,2/19/20 4:19,0.0054411,,2/19/20 4:30,67.49277496,,2/19/20 4:30,3.183199167
2/19/20 4:29,0.033096,,2/19/20 4:29,0.0149969,,2/19/20 4:29,0.0032676,,2/19/20 4:29,0.3657004,,2/19/20 4:29,0.0278036,,2/19/20 4:29,0.0150428,,2/19/20 4:29,0.0043265,,2/19/20 4:29,0.3595352,,2/19/20 4:29,0.0047095,,2/19/20 4:40,67.42474899,,2/19/20 4:29,0.0048655,,2/19/20 4:40,67.42474899,,2/19/20 4:40,3.183003664
2/19/20 4:39,0.0423567,,2/19/20 4:39,0.0155228,,2/19/20 4:39,0.0034356,,2/19/20 4:39,0.3681771,,2/19/20 4:39,0.0315856,,2/19/20 4:39,0.012122,,2/19/20 4:39,0.0046759,,2/19/20 4:39,0.3683465,,2/19/20 4:39,0.0045924,,2/19/20 4:50,67.22063675,,2/19/20 4:39,0.0055749,,2/19/20 4:50,67.22063675,,2/19/20 4:50,3.182808161
2/19/20 4:49,0.0369243,,2/19/20 4:49,0.0146736,,2/19/20 4:49,0.0039529,,2/19/20 4:49,0.3762957,,2/19/20 4:49,0.0308819,,2/19/20 4:49,0.0119675,,2/19/20 4:49,0.0059613,,2/19/20 4:49,0.3541139,,2/19/20 4:49,0.0041221,,2/19/20 5:00,67.15256958,,2/19/20 4:49,0.0050414,,2/19/20 5:00,67.15256958,,2/19/20 5:00,3.183199167
2/19/20 4:59,0.0315676,,2/19/20 4:59,0.0136965,,2/19/20 4:59,0.0047518,,2/19/20 4:59,0.3689166,,2/19/20 4:59,0.0296123,,2/19/20 4:59,0.0124973,,2/19/20 4:59,0.0039556,,2/19/20 4:59,0.3651327,,2/19/20 4:59,0.0046621,,2/19/20 5:11,66.84637375,,2/19/20 4:59,0.005184,,2/19/20 5:11,66.84637375,,2/19/20 5:11,3.182710648
2/19/20 5:09,0.0325578,,2/19/20 5:09,0.0134614,,2/19/20 5:09,0.002847,,2/19/20 5:09,0.374919,,2/19/20 5:09,0.0293553,,2/19/20 5:09,0.0165267,,2/19/20 5:09,0.003624,,2/19/20 5:09,0.3557275,,2/19/20 5:09,0.0043656,,2/19/20 5:20,67.11855659,,2/19/20 5:09,0.0047032,,2/19/20 5:20,67.11855659,,2/19/20 5:20,3.182612896
2/19/20 5:20,0.0313847,,2/19/20 5:20,0.0135312,,2/19/20 5:20,0.0049952,,2/19/20 5:20,0.3638248,,2/19/20 5:20,0.0264121,,2/19/20 5:20,0.0178146,,2/19/20 5:20,0.0020577,,2/19/20 5:20,0.3585752,,2/19/20 5:20,0.004871,,2/19/20 5:30,67.11855659,,2/19/20 5:20,0.0037759,,2/19/20 5:30,67.11855659,,2/19/20 5:30,3.182710648
2/19/20 5:29,0.0423455,,2/19/20 5:29,0.0173492,,2/19/20 5:29,0.0041752,,2/19/20 5:29,0.3585948,,2/19/20 5:29,0.0314705,,2/19/20 5:29,0.0151678,,2/19/20 5:29,0.0036614,,2/19/20 5:29,0.363576,,2/19/20 5:29,0.0046954,,2/19/20 5:40,66.57423553,,2/19/20 5:29,0.0054652,,2/19/20 5:40,66.57423553,,2/19/20 5:40,3.183199167
2/19/20 5:39,0.0307671,,2/19/20 5:39,0.0181352,,2/19/20 5:39,0.0031517,,2/19/20 5:39,0.3495625,,2/19/20 5:39,0.0388549,,2/19/20 5:39,0.013301,,2/19/20 5:39,0.0057929,,2/19/20 5:39,0.3650325,,2/19/20 5:39,0.0039722,,2/19/20 5:50,66.8123642,,2/19/20 5:39,0.0049302,,2/19/20 5:50,66.8123642,,2/19/20 5:50,3.182808161
2/19/20 5:49,0.0314511,,2/19/20 5:49,0.0189836,,2/19/20 5:49,0.0054894,,2/19/20 5:49,0.3652375,,2/19/20 5:49,0.0297526,,2/19/20 5:49,0.0140153,,2/19/20 5:49,0.00372,,2/19/20 5:49,0.3547891,,2/19/20 5:49,0.0044218,,2/19/20 6:00,66.64226151,,2/19/20 5:49,0.0052702,,2/19/20 6:00,66.64226151,,2/19/20 6:00,3.18183136
2/19/20 5:59,0.0361858,,2/19/20 5:59,0.0198998,,2/19/20 5:59,0.0033899,,2/19/20 5:59,0.3498331,,2/19/20 5:59,0.0291539,,2/19/20 5:59,0.014344,,2/19/20 5:59,0.0056258,,2/19/20 5:59,0.3604112,,2/19/20 5:59,0.0049114,,2/19/20 6:10,66.30205269,,2/19/20 5:59,0.0053064,,2/19/20 6:10,66.30205269,,2/19/20 6:10,3.182710648
2/19/20 6:09,0.0341466,,2/19/20 6:09,0.0140952,,2/19/20 6:09,0.0032933,,2/19/20 6:09,0.3655742,,2/19/20 6:09,0.0311195,,2/19/20 6:09,0.012231,,2/19/20 6:09,0.0022011,,2/19/20 6:09,0.3514371,,2/19/20 6:09,0.0042026,,2/19/20 6:19,66.9484539,,2/19/20 6:09,0.0044274,,2/19/20 6:19,66.9484539,,2/19/20 6:19,3.182222366
2/19/20 6:19,0.0318851,,2/19/20 6:19,0.0132714,,2/19/20 6:19,0.0023293,,2/19/20 6:19,0.3702932,,2/19/20 6:19,0.0278308,,2/19/20 6:19,0.0115466,,2/19/20 6:19,0.0054002,,2/19/20 6:19,0.3690788,,2/19/20 6:19,0.0042233,,2/19/20 6:30,66.30205269,,2/19/20 6:19,0.0046981,,2/19/20 6:30,66.30205269,,2/19/20 6:30,3.182612896
2/19/20 6:30,0.0371269,,2/19/20 6:30,0.012453,,2/19/20 6:30,0.0030319,,2/19/20 6:30,0.3698333,,2/19/20 6:30,0.0307786,,2/19/20 6:30,0.0149654,,2/19/20 6:30,0.0027194,,2/19/20 6:30,0.374492,,2/19/20 6:30,0.0049823,,2/19/20 6:40,66.64226151,,2/19/20 6:30,0.0044454,,2/19/20 6:40,66.64226151,,2/19/20 6:40,3.182124376
2/19/20 6:39,0.0348969,,2/19/20 6:39,0.0128763,,2/19/20 6:39,0.0024969,,2/19/20 6:39,0.3642156,,2/19/20 6:39,0.0408284,,2/19/20 6:39,0.0128764,,2/19/20 6:39,0.0022299,,2/19/20 6:39,0.3574225,,2/19/20 6:39,0.0041483,,2/19/20 6:50,66.23403015,,2/19/20 6:39,0.0045681,,2/19/20 6:50,66.23403015,,2/19/20 6:50,3.182515383
2/19/20 6:49,0.0335212,,2/19/20 6:49,0.0175344,,2/19/20 6:49,0.0029316,,2/19/20 6:49,0.3548947,,2/19/20 6:49,0.0314901,,2/19/20 6:49,0.0119795,,2/19/20 6:49,0.0038475,,2/19/20 6:49,0.3716687,,2/19/20 6:49,0.0040695,,2/19/20 7:00,65.85980835,,2/19/20 6:49,0.0053491,,2/19/20 7:00,65.85980835,,2/19/20 7:00,3.182515383
2/19/20 6:59,0.0410666,,2/19/20 6:59,0.0144301,,2/19/20 6:59,0.0024554,,2/19/20 6:59,0.3584716,,2/19/20 6:59,0.0290756,,2/19/20 6:59,0.0112933,,2/19/20 6:59,0.0046199,,2/19/20 6:59,0.3582497,,2/19/20 6:59,0.0040403,,2/19/20 7:11,65.68970566,,2/19/20 6:59,0.004344,,2/19/20 7:11,65.68970566,,2/19/20 7:11,3.18231988
2/19/20 7:10,0.0391784,,2/19/20 7:10,0.015402,,2/19/20 7:10,0.0034066,,2/19/20 7:10,0.3614593,,2/19/20 7:10,0.0345401,,2/19/20 7:10,0.011837,,2/19/20 7:10,0.0039617,,2/19/20 7:10,0.3542793,,2/19/20 7:10,0.0040836,,2/19/20 7:22,66.13195,,2/19/20 7:10,0.0047993,,2/19/20 7:22,66.13195,,2/19/20 7:22,3.181929111
2/19/20 7:20,0.0304312,,2/19/20 7:20,0.0119387,,2/19/20 7:20,0.0022256,,2/19/20 7:20,0.3600526,,2/19/20 7:20,0.0289021,,2/19/20 7:20,0.01555,,2/19/20 7:20,0.003725,,2/19/20 7:20,0.3578646,,2/19/20 7:20,0.0044533,,2/19/20 7:30,65.99586029,,2/19/20 7:20,0.0042001,,2/19/20 7:30,65.99586029,,2/19/20 7:30,3.182222366
2/19/20 7:30,0.038211,,2/19/20 7:30,0.0168107,,2/19/20 7:30,0.0029871,,2/19/20 7:30,0.3531153,,2/19/20 7:30,0.0328087,,2/19/20 7:30,0.0140981,,2/19/20 7:30,0.0042447,,2/19/20 7:30,0.3537179,,2/19/20 7:30,0.0040688,,2/19/20 7:41,65.92783432,,2/19/20 7:30,0.0046862,,2/19/20 7:41,65.92783432,,2/19/20 7:41,3.181538582
2/19/20 7:40,0.0345343,,2/19/20 7:40,0.0139839,,2/19/20 7:40,0.0030996,,2/19/20 7:40,0.378039,,2/19/20 7:40,0.0316147,,2/19/20 7:40,0.0151883,,2/19/20 7:40,0.0034768,,2/19/20 7:40,0.3615312,,2/19/20 7:40,0.0045452,,2/19/20 7:52,65.79174461,,2/19/20 7:40,0.0049064,,2/19/20 7:52,65.79174461,,2/19/20 7:52,3.181538582
2/19/20 7:50,0.0321092,,2/19/20 7:50,0.0167285,,2/19/20 7:50,0.0024127,,2/19/20 7:50,0.3776633,,2/19/20 7:50,0.0356663,,2/19/20 7:50,0.0102237,,2/19/20 7:50,0.0039556,,2/19/20 7:50,0.3601616,,2/19/20 7:50,0.0033515,,2/19/20 8:00,65.79174461,,2/19/20 7:50,0.0048591,,2/19/20 8:00,65.79174461,,2/19/20 8:00,3.18183136
2/19/20 7:59,0.0391158,,2/19/20 7:59,0.0138402,,2/19/20 7:59,0.0034608,,2/19/20 7:59,0.3441732,,2/19/20 7:59,0.0321815,,2/19/20 7:59,0.0129784,,2/19/20 7:59,0.005047,,2/19/20 7:59,0.3617183,,2/19/20 7:59,0.0041432,,2/19/20 8:10,65.85980835,,2/19/20 7:59,0.0047214,,2/19/20 8:10,65.85980835,,2/19/20 8:10,3.181929111
2/19/20 8:09,0.0411882,,2/19/20 8:09,0.0142206,,2/19/20 8:09,0.0027802,,2/19/20 8:09,0.3579666,,2/19/20 8:09,0.0290227,,2/19/20 8:09,0.0142867,,2/19/20 8:09,0.0026837,,2/19/20 8:09,0.3544419,,2/19/20 8:09,0.0039488,,2/19/20 8:20,65.62163849,,2/19/20 8:09,0.0047141,,2/19/20 8:20,65.62163849,,2/19/20 8:20,3.181343079
2/19/20 8:19,0.0357614,,2/19/20 8:19,0.0120639,,2/19/20 8:19,0.0021163,,2/19/20 8:19,0.3700948,,2/19/20 8:19,0.0324727,,2/19/20 8:19,0.01189,,2/19/20 8:19,0.0030617,,2/19/20 8:19,0.3651951,,2/19/20 8:19,0.0039557,,2/19/20 8:30,65.55361595,,2/19/20 8:19,0.0041896,,2/19/20 8:30,65.55361595,,2/19/20 8:30,3.181343079
2/19/20 8:29,0.0315896,,2/19/20 8:29,0.0145186,,2/19/20 8:39,0.0058158,,2/19/20 8:39,0.3515734,,2/19/20 8:39,0.0328508,,2/19/20 8:39,0.0152012,,2/19/20 8:29,0.0027796,,2/19/20 8:29,0.3668277,,2/19/20 8:39,0.0061384,,2/19/20 8:40,65.65565491,,2/19/20 8:29,0.0044918,,2/19/20 8:40,65.65565491,,2/19/20 8:40,3.18183136
2/19/20 8:39,0.0389177,,2/19/20 8:39,0.014079,,2/19/20 8:49,0.0048331,,2/19/20 8:49,0.3656102,,2/19/20 8:49,0.0334147,,2/19/20 8:49,0.0143315,,2/19/20 8:39,0.002425,,2/19/20 8:39,0.3726749,,2/19/20 8:49,0.0050046,,2/19/20 8:49,65.38351326,,2/19/20 8:39,0.0037385,,2/19/20 8:49,65.38351326,,2/19/20 8:49,3.181636095
2/19/20 8:49,0.0368645,,2/19/20 8:49,0.0174085,,2/19/20 9:00,0.0049186,,2/19/20 9:00,0.371745,,2/19/20 9:00,0.0321793,,2/19/20 9:00,0.0115557,,2/19/20 8:49,0.0046796,,2/19/20 8:49,0.3659952,,2/19/20 9:00,0.0043147,,2/19/20 9:00,65.65565491,,2/19/20 8:49,0.0050017,,2/19/20 9:00,65.65565491,,2/19/20 9:00,3.181245565
2/19/20 9:00,0.0299828,,2/19/20 9:00,0.0147351,,2/19/20 9:09,0.0060953,,2/19/20 9:09,0.3643478,,2/19/20 9:09,0.0332406,,2/19/20 9:09,0.0137783,,2/19/20 9:00,0.0038621,,2/19/20 9:00,0.3670284,,2/19/20 9:09,0.0047529,,2/19/20 9:10,65.4515358,,2/19/20 9:00,0.0049491,,2/19/20 9:10,65.4515358,,2/19/20 9:10,3.181343079
2/19/20 9:09,0.0371711,,2/19/20 9:09,0.0196811,,2/19/20 9:19,0.0040032,,2/19/20 9:19,0.3542425,,2/19/20 9:19,0.0358209,,2/19/20 9:19,0.0163064,,2/19/20 9:09,0.0038326,,2/19/20 9:09,0.3668495,,2/19/20 9:19,0.0050681,,2/19/20 9:20,65.79174461,,2/19/20 9:09,0.0058717,,2/19/20 9:20,65.79174461,,2/19/20 9:20,3.181050062
2/19/20 9:19,0.0349755,,2/19/20 9:19,0.0160599,,2/19/20 9:29,0.0030244,,2/19/20 9:29,0.3586189,,2/19/20 9:29,0.0296576,,2/19/20 9:29,0.0143049,,2/19/20 9:19,0.0019711,,2/19/20 9:19,0.3732173,,2/19/20 9:29,0.0041458,,2/19/20 9:30,65.89382477,,2/19/20 9:19,0.0044677,,2/19/20 9:30,65.89382477,,2/19/20 9:30,3.181050062
2/19/20 9:29,0.0347882,,2/19/20 9:29,0.0153884,,2/19/20 9:39,0.0027344,,2/19/20 9:39,0.3600736,,2/19/20 9:39,0.0258656,,2/19/20 9:39,0.0099362,,2/19/20 9:29,0.002751,,2/19/20 9:29,0.3702016,,2/19/20 9:39,0.0034906,,2/19/20 9:40,65.79174461,,2/19/20 9:29,0.0039242,,2/19/20 9:40,65.79174461,,2/19/20 9:40,3.181538582
2/19/20 9:39,0.0390721,,2/19/20 9:39,0.014254,,2/19/20 9:49,0.0025112,,2/19/20 9:49,0.380116,,2/19/20 9:49,0.0313606,,2/19/20 9:49,0.011316,,2/19/20 9:39,0.0056884,,2/19/20 9:39,0.3537613,,2/19/20 9:49,0.0037194,,2/19/20 9:49,65.51960297,,2/19/20 9:39,0.0047107,,2/19/20 9:49,65.51960297,,2/19/20 9:49,3.181343079
