Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage,
2/26/20 12:49,0.045698,,2/26/20 12:49,0.0084063,,2/26/20 12:49,0.0021848,,2/26/20 12:49,0.9456581,,2/26/20 12:59,0.0022372,,2/26/20 12:40,64.64092331,,2/26/20 12:49,0.002995,,2/26/20 12:40,64.64092331,,2/26/20 12:59,0.040921,,2/26/20 12:59,0.0066691,,2/26/20 12:59,0.0015101,,2/26/20 13:09,0.9413919,,2/26/20 12:40,3.138168335
2/26/20 12:59,0.0426214,,2/26/20 12:59,0.0095442,,2/26/20 12:59,0.0033771,,2/26/20 12:59,0.9811578,,2/26/20 13:09,0.0031719,,2/26/20 12:50,65.06970596,,2/26/20 12:59,0.0028082,,2/26/20 12:50,65.06970596,,2/26/20 13:09,0.0526695,,2/26/20 13:09,0.0103561,,2/26/20 13:09,0.0023373,,2/26/20 13:19,0.9550047,,2/26/20 12:50,3.137387037
2/26/20 13:09,0.0497843,,2/26/20 13:09,0.0090586,,2/26/20 13:09,0.0027992,,2/26/20 13:09,0.9679162,,2/26/20 13:19,0.0026353,,2/26/20 12:59,64.32914505,,2/26/20 13:09,0.0031382,,2/26/20 12:59,64.32914505,,2/26/20 13:19,0.043152,,2/26/20 13:19,0.009055,,2/26/20 13:19,0.0024255,,2/26/20 13:29,0.9782776,,2/26/20 12:59,3.138168335
2/26/20 13:19,0.0496149,,2/26/20 13:19,0.009424,,2/26/20 13:19,0.0039294,,2/26/20 13:19,0.9629391,,2/26/20 13:29,0.0026892,,2/26/20 13:09,64.75787277,,2/26/20 13:19,0.0035534,,2/26/20 13:09,64.75787277,,2/26/20 13:29,0.0580859,,2/26/20 13:29,0.008124,,2/26/20 13:29,0.0015162,,2/26/20 13:39,0.9409892,,2/26/20 13:09,3.137777805
2/26/20 13:29,0.0431738,,2/26/20 13:29,0.0094921,,2/26/20 13:29,0.0014336,,2/26/20 13:29,1.0062755,,2/26/20 13:39,0.0029928,,2/26/20 13:19,64.99172363,,2/26/20 13:29,0.00332,,2/26/20 13:19,64.99172363,,2/26/20 13:39,0.0440993,,2/26/20 13:39,0.0104914,,2/26/20 13:39,0.0015573,,2/26/20 13:49,0.942255,,2/26/20 13:19,3.137777805
2/26/20 13:39,0.0464045,,2/26/20 13:39,0.0109121,,2/26/20 13:39,0.0021471,,2/26/20 13:39,0.9439939,,2/26/20 13:49,0.0030447,,2/26/20 13:30,64.71890564,,2/26/20 13:39,0.0037064,,2/26/20 13:30,64.71890564,,2/26/20 13:49,0.0378243,,2/26/20 13:49,0.0112462,,2/26/20 13:49,0.0032273,,2/26/20 13:59,0.9627144,,2/26/20 13:30,3.137875319
2/26/20 13:49,0.0421328,,2/26/20 13:49,0.0115368,,2/26/20 13:49,0.0035905,,2/26/20 13:49,0.9540615,,2/26/20 13:59,0.0031886,,2/26/20 13:40,64.52402534,,2/26/20 13:49,0.0034336,,2/26/20 13:40,64.52402534,,2/26/20 13:59,0.042581,,2/26/20 13:59,0.0110532,,2/26/20 13:59,0.0027905,,2/26/20 14:09,0.9548609,,2/26/20 13:40,3.137582541
2/26/20 13:59,0.0524376,,2/26/20 13:59,0.0133711,,2/26/20 13:59,0.0020755,,2/26/20 13:59,0.9551023,,2/26/20 14:09,0.0026371,,2/26/20 13:50,64.44604301,,2/26/20 13:59,0.00303,,2/26/20 13:50,64.44604301,,2/26/20 14:09,0.0439128,,2/26/20 14:09,0.0096917,,2/26/20 14:09,0.0024905,,2/26/20 14:19,0.9686175,,2/26/20 13:50,3.137387037
2/26/20 14:09,0.044983,,2/26/20 14:09,0.008165,,2/26/20 14:09,0.0023126,,2/26/20 14:09,0.9793648,,2/26/20 14:19,0.0029602,,2/26/20 14:00,64.7968399,,2/26/20 14:09,0.0027732,,2/26/20 14:00,64.7968399,,2/26/20 14:19,0.0427544,,2/26/20 14:19,0.0102972,,2/26/20 14:19,0.0030303,,2/26/20 14:29,0.9576858,,2/26/20 14:00,3.137777805
2/26/20 14:19,0.0405331,,2/26/20 14:19,0.0090165,,2/26/20 14:19,0.0015187,,2/26/20 14:19,0.9396607,,2/26/20 14:29,0.0028253,,2/26/20 14:10,64.83580704,,2/26/20 14:19,0.0030519,,2/26/20 14:10,64.83580704,,2/26/20 14:29,0.0423322,,2/26/20 14:29,0.008782,,2/26/20 14:29,0.0020105,,2/26/20 14:39,1.0201227,,2/26/20 14:10,3.137680054
2/26/20 14:29,0.0397875,,2/26/20 14:29,0.0099404,,2/26/20 14:29,0.0035941,,2/26/20 14:29,0.9301907,,2/26/20 14:39,0.0026257,,2/26/20 14:20,64.83580704,,2/26/20 14:29,0.0033083,,2/26/20 14:20,64.83580704,,2/26/20 14:39,0.047095,,2/26/20 14:39,0.0076619,,2/26/20 14:39,0.0029703,,2/26/20 14:49,0.9668281,,2/26/20 14:20,3.137680054
2/26/20 14:39,0.0418904,,2/26/20 14:39,0.012852,,2/26/20 14:39,0.0050348,,2/26/20 14:39,0.9256721,,2/26/20 14:49,0.0029154,,2/26/20 14:30,64.87482224,,2/26/20 14:39,0.0035056,,2/26/20 14:30,64.87482224,,2/26/20 14:49,0.0479916,,2/26/20 14:49,0.0088549,,2/26/20 14:49,0.0011543,,2/26/20 15:00,0.9206851,,2/26/20 14:30,3.137680054
2/26/20 14:49,0.0507013,,2/26/20 14:49,0.0071711,,2/26/20 14:49,0.0014763,,2/26/20 14:49,1.0224745,,2/26/20 15:00,0.0027511,,2/26/20 14:40,65.06970596,,2/26/20 14:49,0.0025974,,2/26/20 14:40,65.06970596,,2/26/20 15:00,0.0437482,,2/26/20 15:00,0.009698,,2/26/20 15:00,0.002091,,2/26/20 15:09,0.9886339,,2/26/20 14:40,3.137191534
2/26/20 14:59,0.0507004,,2/26/20 14:59,0.0089786,,2/26/20 14:59,0.002197,,2/26/20 14:59,0.9492132,,2/26/20 15:09,0.0031202,,2/26/20 14:49,65.18660393,,2/26/20 14:59,0.0028377,,2/26/20 14:49,65.18660393,,2/26/20 15:09,0.0393718,,2/26/20 15:09,0.0087522,,2/26/20 15:09,0.0031813,,2/26/20 15:19,0.9739222,,2/26/20 14:49,3.137387037
2/26/20 15:09,0.0423781,,2/26/20 15:09,0.0082397,,2/26/20 15:09,0.0026841,,2/26/20 15:09,0.9493317,,2/26/20 15:19,0.0027888,,2/26/20 15:00,65.1086731,,2/26/20 15:09,0.0029495,,2/26/20 15:00,65.1086731,,2/26/20 15:19,0.0435835,,2/26/20 15:19,0.0102803,,2/26/20 15:19,0.0013041,,2/26/20 15:29,0.9999625,,2/26/20 15:00,3.137484789
2/26/20 15:19,0.0504015,,2/26/20 15:19,0.0100184,,2/26/20 15:19,0.0024643,,2/26/20 15:19,0.9521706,,2/26/20 15:29,0.0025951,,2/26/20 15:10,65.18660393,,2/26/20 15:19,0.0037291,,2/26/20 15:10,65.18660393,,2/26/20 15:29,0.0481201,,2/26/20 15:29,0.0086061,,2/26/20 15:29,0.0022182,,2/26/20 15:39,0.964475,,2/26/20 15:10,3.137094021
2/26/20 15:29,0.0444875,,2/26/20 15:29,0.0109734,,2/26/20 15:29,0.0037811,,2/26/20 15:29,0.9852436,,2/26/20 15:39,0.0024553,,2/26/20 15:20,65.34251709,,2/26/20 15:29,0.0031092,,2/26/20 15:20,65.34251709,,2/26/20 15:39,0.0412505,,2/26/20 15:39,0.0074013,,2/26/20 15:39,0.0012277,,2/26/20 15:49,0.9854809,,2/26/20 15:20,3.137191534
2/26/20 15:39,0.0539784,,2/26/20 15:39,0.0116468,,2/26/20 15:39,0.0019847,,2/26/20 15:39,0.956952,,2/26/20 15:49,0.0025842,,2/26/20 15:30,65.1086731,,2/26/20 15:39,0.0029462,,2/26/20 15:30,65.1086731,,2/26/20 15:49,0.0413219,,2/26/20 15:49,0.0093357,,2/26/20 15:49,0.001763,,2/26/20 15:59,0.939827,,2/26/20 15:30,3.137094021
2/26/20 15:49,0.0474404,,2/26/20 15:49,0.0105148,,2/26/20 15:49,0.0031116,,2/26/20 15:49,0.9955174,,2/26/20 15:59,0.0025332,,2/26/20 15:40,65.26458626,,2/26/20 15:49,0.0033685,,2/26/20 15:40,65.26458626,,2/26/20 15:59,0.0402668,,2/26/20 15:59,0.0080046,,2/26/20 15:59,0.0024495,,2/26/20 16:10,0.9907166,,2/26/20 15:40,3.136801004
2/26/20 15:59,0.0436978,,2/26/20 15:59,0.0105725,,2/26/20 15:59,0.0030678,,2/26/20 15:59,0.9039034,,2/26/20 16:10,0.0030075,,2/26/20 15:49,64.75787277,,2/26/20 15:59,0.0031714,,2/26/20 15:49,64.75787277,,2/26/20 16:10,0.0494233,,2/26/20 16:10,0.0115094,,2/26/20 16:10,0.0023204,,2/26/20 16:19,0.9328135,,2/26/20 15:49,3.136996269
2/26/20 16:10,0.04932,,2/26/20 16:10,0.0106058,,2/26/20 16:10,0.0011075,,2/26/20 16:10,0.9615222,,2/26/20 16:19,0.0033052,,2/26/20 15:59,65.57636795,,2/26/20 16:10,0.0027688,,2/26/20 15:59,65.57636795,,2/26/20 16:19,0.0443883,,2/26/20 16:19,0.0107289,,2/26/20 16:19,0.0028426,,2/26/20 16:29,0.9960731,,2/26/20 15:59,3.136703253
2/26/20 16:19,0.0483628,,2/26/20 16:19,0.0089247,,2/26/20 16:19,0.0016716,,2/26/20 16:19,0.9595849,,2/26/20 16:29,0.0033623,,2/26/20 16:10,65.26458626,,2/26/20 16:19,0.002857,,2/26/20 16:10,65.26458626,,2/26/20 16:29,0.044108,,2/26/20 16:29,0.0098642,,2/26/20 16:29,0.0026371,,2/26/20 16:39,1.0208764,,2/26/20 16:10,3.13797307
2/26/20 16:29,0.0457761,,2/26/20 16:29,0.0108508,,2/26/20 16:29,0.0039443,,2/26/20 16:29,0.9347814,,2/26/20 16:39,0.0028486,,2/26/20 16:20,65.49843369,,2/26/20 16:29,0.0032516,,2/26/20 16:20,65.49843369,,2/26/20 16:39,0.0449918,,2/26/20 16:39,0.0094926,,2/26/20 16:39,0.0030052,,2/26/20 16:49,0.9593026,,2/26/20 16:20,3.137094021
2/26/20 16:39,0.0527646,,2/26/20 16:39,0.0121893,,2/26/20 16:39,0.0022312,,2/26/20 16:39,1.0024267,,2/26/20 16:49,0.0028167,,2/26/20 16:30,65.14764023,,2/26/20 16:39,0.0033413,,2/26/20 16:30,65.14764023,,2/26/20 16:49,0.0469358,,2/26/20 16:49,0.0084587,,2/26/20 16:49,0.0025152,,2/26/20 16:59,0.9531348,,2/26/20 16:30,3.136996269
2/26/20 16:49,0.0470305,,2/26/20 16:49,0.0090346,,2/26/20 16:49,0.0023907,,2/26/20 16:49,0.9436074,,2/26/20 16:59,0.0028395,,2/26/20 16:39,65.26458626,,2/26/20 16:49,0.0028669,,2/26/20 16:39,65.26458626,,2/26/20 16:59,0.0482858,,2/26/20 16:59,0.0100107,,2/26/20 16:59,0.0028338,,2/26/20 17:09,1.0212504,,2/26/20 16:39,3.136214733
2/26/20 16:59,0.0495751,,2/26/20 16:59,0.0083858,,2/26/20 16:59,0.0027788,,2/26/20 16:59,0.9867996,,2/26/20 17:09,0.0028474,,2/26/20 16:49,65.26458626,,2/26/20 16:59,0.0029877,,2/26/20 16:49,65.26458626,,2/26/20 17:09,0.0449842,,2/26/20 17:09,0.0075793,,2/26/20 17:09,0.0027083,,2/26/20 17:20,1.0025055,,2/26/20 16:49,3.136996269
2/26/20 17:09,0.0521927,,2/26/20 17:09,0.0080219,,2/26/20 17:09,0.0013277,,2/26/20 17:09,0.9473893,,2/26/20 17:20,0.0031686,,2/26/20 16:59,65.57636795,,2/26/20 17:09,0.002915,,2/26/20 16:59,65.57636795,,2/26/20 17:20,0.0470585,,2/26/20 17:20,0.012484,,2/26/20 17:20,0.0035726,,2/26/20 17:29,0.9804582,,2/26/20 16:59,3.136312723
2/26/20 17:20,0.0456295,,2/26/20 17:20,0.0111635,,2/26/20 17:20,0.0021388,,2/26/20 17:20,1.0020609,,2/26/20 17:29,0.0032775,,2/26/20 17:09,65.69331741,,2/26/20 17:20,0.003017,,2/26/20 17:09,65.69331741,,2/26/20 17:29,0.0422915,,2/26/20 17:29,0.0088192,,2/26/20 17:29,0.0031031,,2/26/20 17:39,0.944706,,2/26/20 17:09,3.13660574
2/26/20 17:29,0.0419836,,2/26/20 17:29,0.0083725,,2/26/20 17:29,0.0027292,,2/26/20 17:29,0.989113,,2/26/20 17:39,0.00293,,2/26/20 17:20,65.88819771,,2/26/20 17:29,0.0028622,,2/26/20 17:20,65.88819771,,2/26/20 17:39,0.0486436,,2/26/20 17:39,0.0103629,,2/26/20 17:39,0.0017162,,2/26/20 17:49,0.9624555,,2/26/20 17:20,3.13660574
2/26/20 17:39,0.0507058,,2/26/20 17:39,0.0106621,,2/26/20 17:39,0.0018966,,2/26/20 17:39,0.9229722,,2/26/20 17:49,0.0027937,,2/26/20 17:29,65.69331741,,2/26/20 17:39,0.0032856,,2/26/20 17:29,65.69331741,,2/26/20 17:49,0.044845,,2/26/20 17:49,0.0096635,,2/26/20 17:49,0.0018961,,2/26/20 17:59,0.9747852,,2/26/20 17:29,3.13660574
2/26/20 17:49,0.0429557,,2/26/20 17:49,0.0102827,,2/26/20 17:49,0.0030795,,2/26/20 17:49,0.9880104,,2/26/20 17:59,0.0027797,,2/26/20 17:39,65.45946655,,2/26/20 17:49,0.0035759,,2/26/20 17:39,65.45946655,,2/26/20 17:59,0.0405953,,2/26/20 17:59,0.0082761,,2/26/20 17:59,0.0016176,,2/26/20 18:09,1.0076837,,2/26/20 17:39,3.136312723
2/26/20 17:59,0.047185,,2/26/20 17:59,0.0077868,,2/26/20 17:59,0.0027413,,2/26/20 17:59,0.9785765,,2/26/20 18:09,0.0027022,,2/26/20 17:50,65.81021881,,2/26/20 17:59,0.0026435,,2/26/20 17:50,65.81021881,,2/26/20 18:09,0.0451344,,2/26/20 18:09,0.0077196,,2/26/20 18:09,0.0026159,,2/26/20 18:19,0.920058,,2/26/20 17:50,3.13611722
2/26/20 18:09,0.042869,,2/26/20 18:09,0.0102917,,2/26/20 18:09,0.0031217,,2/26/20 18:09,0.9699411,,2/26/20 18:19,0.003287,,2/26/20 18:00,66.04411087,,2/26/20 18:09,0.0032582,,2/26/20 18:00,66.04411087,,2/26/20 18:19,0.0432756,,2/26/20 18:19,0.0111886,,2/26/20 18:19,0.0029372,,2/26/20 18:30,0.9827078,,2/26/20 18:00,3.136703253
2/26/20 18:19,0.0551304,,2/26/20 18:19,0.010518,,2/26/20 18:19,0.0024879,,2/26/20 18:19,0.9712034,,2/26/20 18:30,0.0026828,,2/26/20 18:10,66.12204514,,2/26/20 18:19,0.0036544,,2/26/20 18:10,66.12204514,,2/26/20 18:30,0.0394731,,2/26/20 18:30,0.008887,,2/26/20 18:30,0.0017252,,2/26/20 18:39,0.9809932,,2/26/20 18:10,3.13611722
2/26/20 18:30,0.0478408,,2/26/20 18:30,0.0077559,,2/26/20 18:30,0.0035773,,2/26/20 18:30,0.9107199,,2/26/20 18:39,0.0030504,,2/26/20 18:20,66.04411087,,2/26/20 18:30,0.0029321,,2/26/20 18:20,66.04411087,,2/26/20 18:39,0.0413622,,2/26/20 18:39,0.0094382,,2/26/20 18:39,0.0019098,,2/26/20 18:49,1.022683,,2/26/20 18:20,3.136996269
2/26/20 18:39,0.0476722,,2/26/20 18:39,0.0130304,,2/26/20 18:39,0.0029014,,2/26/20 18:39,0.9144709,,2/26/20 18:49,0.0029779,,2/26/20 18:30,65.84923401,,2/26/20 18:39,0.0036588,,2/26/20 18:30,65.84923401,,2/26/20 18:49,0.0400773,,2/26/20 18:49,0.0110463,,2/26/20 18:49,0.0031687,,2/26/20 18:59,1.024737,,2/26/20 18:30,3.13611722
2/26/20 18:49,0.0465868,,2/26/20 18:49,0.0111212,,2/26/20 18:49,0.0035401,,2/26/20 18:49,0.9431849,,2/26/20 18:59,0.0031645,,2/26/20 18:40,66.04411087,,2/26/20 18:49,0.003582,,2/26/20 18:40,66.04411087,,2/26/20 18:59,0.0469787,,2/26/20 18:59,0.010064,,2/26/20 18:59,0.002465,,2/26/20 19:09,0.9775296,,2/26/20 18:40,3.136019468
2/26/20 18:59,0.0459232,,2/26/20 18:59,0.0086285,,2/26/20 18:59,0.0022311,,2/26/20 18:59,0.9602753,,2/26/20 19:09,0.004276,,2/26/20 18:50,66.27796173,,2/26/20 18:59,0.0030376,,2/26/20 18:50,66.27796173,,2/26/20 19:09,0.046979,,2/26/20 19:09,0.0125442,,2/26/20 19:09,0.0043611,,2/26/20 19:19,0.9506033,,2/26/20 18:50,3.136019468
2/26/20 19:09,0.0480469,,2/26/20 19:09,0.0097435,,2/26/20 19:09,0.0025817,,2/26/20 19:09,0.9734344,,2/26/20 19:19,0.0028791,,2/26/20 19:00,66.083078,,2/26/20 19:09,0.0033792,,2/26/20 19:00,66.083078,,2/26/20 19:19,0.0411203,,2/26/20 19:19,0.0088382,,2/26/20 19:19,0.0024587,,2/26/20 19:29,1.0056354,,2/26/20 19:00,3.136214733
2/26/20 19:19,0.0451044,,2/26/20 19:19,0.0104044,,2/26/20 19:19,0.0019115,,2/26/20 19:19,0.929727,,2/26/20 19:29,0.0028235,,2/26/20 19:10,66.00509911,,2/26/20 19:19,0.0032009,,2/26/20 19:10,66.00509911,,2/26/20 19:29,0.0396486,,2/26/20 19:29,0.0078393,,2/26/20 19:29,0.0026338,,2/26/20 19:39,0.9478876,,2/26/20 19:10,3.135921717
2/26/20 19:29,0.0484533,,2/26/20 19:29,0.0092669,,2/26/20 19:29,0.0023533,,2/26/20 19:29,0.9587244,,2/26/20 19:39,0.00293,,2/26/20 19:20,66.2389946,,2/26/20 19:29,0.0031696,,2/26/20 19:20,66.2389946,,2/26/20 19:39,0.0357212,,2/26/20 19:39,0.009743,,2/26/20 19:39,0.0017028,,2/26/20 19:49,0.9854234,,2/26/20 19:20,3.136410236
2/26/20 19:39,0.0494458,,2/26/20 19:39,0.0115388,,2/26/20 19:39,0.0037919,,2/26/20 19:39,0.992055,,2/26/20 19:49,0.0026347,,2/26/20 19:29,66.39486313,,2/26/20 19:39,0.0032024,,2/26/20 19:29,66.39486313,,2/26/20 19:49,0.0354321,,2/26/20 19:49,0.0087175,,2/26/20 19:49,0.00169,,2/26/20 19:59,1.0317678,,2/26/20 19:29,3.135921717
2/26/20 19:49,0.0387815,,2/26/20 19:49,0.0098321,,2/26/20 19:49,0.0029165,,2/26/20 19:49,0.9764949,,2/26/20 19:59,0.002761,,2/26/20 19:39,66.82363892,,2/26/20 19:49,0.0032273,,2/26/20 19:39,66.82363892,,2/26/20 19:59,0.0446387,,2/26/20 19:59,0.0100664,,2/26/20 19:59,0.0016285,,2/26/20 20:09,0.9181651,,2/26/20 19:39,3.136019468
2/26/20 19:59,0.042847,,2/26/20 19:59,0.009431,,2/26/20 19:59,0.0026209,,2/26/20 19:59,0.9523613,,2/26/20 20:09,0.0031081,,2/26/20 19:50,66.82363892,,2/26/20 19:59,0.002876,,2/26/20 19:50,66.82363892,,2/26/20 20:09,0.0437255,,2/26/20 20:09,0.0117184,,2/26/20 20:09,0.0023343,,2/26/20 20:19,0.99582,,2/26/20 19:50,3.135824203
2/26/20 20:09,0.0428456,,2/26/20 20:09,0.0094865,,2/26/20 20:09,0.0026102,,2/26/20 20:09,0.9788805,,2/26/20 20:19,0.0025379,,2/26/20 20:00,66.74566002,,2/26/20 20:09,0.0031874,,2/26/20 20:00,66.74566002,,2/26/20 20:19,0.0393704,,2/26/20 20:19,0.0081812,,2/26/20 20:19,0.0020596,,2/26/20 20:29,0.9819426,,2/26/20 20:00,3.136019468
2/26/20 20:19,0.0413487,,2/26/20 20:19,0.0089333,,2/26/20 20:19,0.0026964,,2/26/20 20:19,0.9400678,,2/26/20 20:29,0.0034065,,2/26/20 20:10,66.94054031,,2/26/20 20:19,0.0033146,,2/26/20 20:10,66.94054031,,2/26/20 20:29,0.0434682,,2/26/20 20:29,0.0124975,,2/26/20 20:29,0.0032476,,2/26/20 20:39,0.9563971,,2/26/20 20:10,3.135726452
2/26/20 20:29,0.0451996,,2/26/20 20:29,0.0120571,,2/26/20 20:29,0.0031819,,2/26/20 20:29,0.9321692,,2/26/20 20:39,0.0032571,,2/26/20 20:19,66.94054031,,2/26/20 20:29,0.0037558,,2/26/20 20:19,66.94054031,,2/26/20 20:39,0.037688,,2/26/20 20:39,0.0079396,,2/26/20 20:39,0.0033248,,2/26/20 20:49,1.0034951,,2/26/20 20:19,3.135531187
2/26/20 20:39,0.0445945,,2/26/20 20:39,0.0102864,,2/26/20 20:39,0.0019099,,2/26/20 20:39,0.9564729,,2/26/20 20:49,0.0027671,,2/26/20 20:29,66.74566002,,2/26/20 20:39,0.0030043,,2/26/20 20:29,66.74566002,,2/26/20 20:49,0.0391584,,2/26/20 20:49,0.0080626,,2/26/20 20:49,0.0028344,,2/26/20 20:59,0.9730361,,2/26/20 20:29,3.135824203
2/26/20 20:49,0.0477889,,2/26/20 20:49,0.0108727,,2/26/20 20:49,0.0031572,,2/26/20 20:49,0.9292993,,2/26/20 20:59,0.003151,,2/26/20 20:39,66.86260605,,2/26/20 20:49,0.0033595,,2/26/20 20:39,66.86260605,,2/26/20 20:59,0.0396583,,2/26/20 20:59,0.0093674,,2/26/20 20:59,0.0016419,,2/26/20 21:09,0.9637846,,2/26/20 20:39,3.135628939
2/26/20 20:59,0.0506952,,2/26/20 20:59,0.0091556,,2/26/20 20:59,0.0025171,,2/26/20 20:59,0.9497645,,2/26/20 21:09,0.0030096,,2/26/20 20:49,66.58974686,,2/26/20 20:59,0.0033874,,2/26/20 20:49,66.58974686,,2/26/20 21:09,0.0416216,,2/26/20 21:09,0.0090415,,2/26/20 21:09,0.0016266,,2/26/20 21:19,1.0150424,,2/26/20 20:49,3.135824203
2/26/20 21:09,0.0482708,,2/26/20 21:09,0.0103292,,2/26/20 21:09,0.0022276,,2/26/20 21:09,0.9408509,,2/26/20 21:19,0.0027973,,2/26/20 21:00,66.70669289,,2/26/20 21:09,0.0035722,,2/26/20 21:00,66.70669289,,2/26/20 21:19,0.0432796,,2/26/20 21:19,0.0099474,,2/26/20 21:19,0.0027245,,2/26/20 21:29,0.9441939,,2/26/20 21:00,3.135824203
2/26/20 21:19,0.0443221,,2/26/20 21:19,0.007955,,2/26/20 21:19,0.0019733,,2/26/20 21:19,0.9422214,,2/26/20 21:29,0.0028723,,2/26/20 21:09,66.70669289,,2/26/20 21:19,0.0025669,,2/26/20 21:09,66.70669289,,2/26/20 21:29,0.0395532,,2/26/20 21:29,0.0100011,,2/26/20 21:29,0.0030161,,2/26/20 21:39,1.0356514,,2/26/20 21:09,3.135726452
2/26/20 21:29,0.0467044,,2/26/20 21:29,0.0109525,,2/26/20 21:29,0.0014331,,2/26/20 21:29,0.9798645,,2/26/20 21:39,0.0028335,,2/26/20 21:19,66.58974686,,2/26/20 21:29,0.0031996,,2/26/20 21:19,66.58974686,,2/26/20 21:39,0.0405052,,2/26/20 21:39,0.0079385,,2/26/20 21:39,0.0031592,,2/26/20 21:49,0.9592853,,2/26/20 21:19,3.135433435
2/26/20 21:39,0.0509871,,2/26/20 21:39,0.0089745,,2/26/20 21:39,0.002455,,2/26/20 21:39,0.9552414,,2/26/20 21:49,0.002955,,2/26/20 21:30,66.94054031,,2/26/20 21:39,0.0030343,,2/26/20 21:30,66.94054031,,2/26/20 21:49,0.0424613,,2/26/20 21:49,0.008595,,2/26/20 21:49,0.0018771,,2/26/20 22:00,0.9935186,,2/26/20 21:30,3.135628939
2/26/20 21:49,0.044869,,2/26/20 21:49,0.010467,,2/26/20 21:49,0.0016279,,2/26/20 21:49,0.9409024,,2/26/20 22:00,0.0031475,,2/26/20 21:40,66.82363892,,2/26/20 21:49,0.0031363,,2/26/20 21:40,66.82363892,,2/26/20 22:00,0.0456258,,2/26/20 22:00,0.011019,,2/26/20 22:00,0.0017668,,2/26/20 22:09,0.9961537,,2/26/20 21:40,3.135824203
2/26/20 22:00,0.0434297,,2/26/20 22:00,0.0093541,,2/26/20 22:00,0.0021938,,2/26/20 22:00,0.9655307,,2/26/20 22:09,0.0027917,,2/26/20 21:50,66.82363892,,2/26/20 22:00,0.0028894,,2/26/20 21:50,66.82363892,,2/26/20 22:09,0.0429939,,2/26/20 22:09,0.0100513,,2/26/20 22:09,0.0029948,,2/26/20 22:19,0.9660975,,2/26/20 21:50,3.135531187
2/26/20 22:09,0.0522453,,2/26/20 22:09,0.0083856,,2/26/20 22:09,0.0012117,,2/26/20 22:09,0.9264243,,2/26/20 22:19,0.0033431,,2/26/20 22:00,66.78462715,,2/26/20 22:09,0.0027147,,2/26/20 22:00,66.78462715,,2/26/20 22:19,0.0416596,,2/26/20 22:19,0.0096635,,2/26/20 22:19,0.002006,,2/26/20 22:29,0.9847503,,2/26/20 22:00,3.135628939
2/26/20 22:19,0.0496402,,2/26/20 22:19,0.0092949,,2/26/20 22:19,0.0023169,,2/26/20 22:19,0.9712034,,2/26/20 22:29,0.0032588,,2/26/20 22:10,66.74566002,,2/26/20 22:19,0.0033725,,2/26/20 22:10,66.74566002,,2/26/20 22:29,0.0443092,,2/26/20 22:29,0.0127268,,2/26/20 22:29,0.0029493,,2/26/20 22:39,0.9683873,,2/26/20 22:10,3.135531187
2/26/20 22:29,0.0479195,,2/26/20 22:29,0.0091848,,2/26/20 22:29,0.0015084,,2/26/20 22:29,1.0031068,,2/26/20 22:39,0.0029518,,2/26/20 22:20,66.82363892,,2/26/20 22:29,0.0028408,,2/26/20 22:20,66.82363892,,2/26/20 22:39,0.0469133,,2/26/20 22:39,0.0095538,,2/26/20 22:39,0.0018542,,2/26/20 22:49,0.9495561,,2/26/20 22:20,3.135531187
2/26/20 22:39,0.0451079,,2/26/20 22:39,0.0109543,,2/26/20 22:39,0.0018646,,2/26/20 22:39,0.9051709,,2/26/20 22:49,0.0026698,,2/26/20 22:30,66.86260605,,2/26/20 22:39,0.0035318,,2/26/20 22:30,66.86260605,,2/26/20 22:49,0.0514106,,2/26/20 22:49,0.0078348,,2/26/20 22:49,0.0019845,,2/26/20 22:59,0.9615982,,2/26/20 22:30,3.135628939
2/26/20 22:49,0.0427997,,2/26/20 22:49,0.0090425,,2/26/20 22:49,0.002275,,2/26/20 22:49,0.9298506,,2/26/20 22:59,0.0033397,,2/26/20 22:40,66.90157318,,2/26/20 22:49,0.0031708,,2/26/20 22:40,66.90157318,,2/26/20 22:59,0.0392056,,2/26/20 22:59,0.0092318,,2/26/20 22:59,0.0030511,,2/26/20 23:10,1.0054111,,2/26/20 22:40,3.135628939
