Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,
2/26/20 5:49,0.0037015,,2/26/20 5:49,0.9734837,,2/26/20 5:49,0.0460307,,2/26/20 5:49,0.0162943,,2/26/20 5:59,0.045449,,2/26/20 5:59,0.016442,,2/26/20 5:49,0.0052813,,2/26/20 5:19,65.35664825,,2/26/20 5:59,0.004979,,2/26/20 5:19,65.35664825,,2/26/20 5:59,0.0046632,,2/26/20 5:59,1.0418455,,2/26/20 5:19,3.110915899
2/26/20 5:59,0.0044833,,2/26/20 5:59,0.9785582,,2/26/20 5:59,0.0479573,,2/26/20 5:59,0.0150916,,2/26/20 6:09,0.0450248,,2/26/20 6:09,0.0138044,,2/26/20 5:59,0.0053632,,2/26/20 5:30,65.57668381,,2/26/20 6:09,0.0045791,,2/26/20 5:30,65.57668381,,2/26/20 6:09,0.0037882,,2/26/20 6:09,1.0329215,,2/26/20 5:30,3.110817909
2/26/20 6:09,0.0051308,,2/26/20 6:09,1.0058518,,2/26/20 6:09,0.0536445,,2/26/20 6:09,0.0208526,,2/26/20 6:19,0.0404677,,2/26/20 6:19,0.017373,,2/26/20 6:09,0.0051537,,2/26/20 5:40,64.98998299,,2/26/20 6:19,0.0044141,,2/26/20 5:40,64.98998299,,2/26/20 6:19,0.0021721,,2/26/20 6:19,1.034008,,2/26/20 5:40,3.110915899
2/26/20 6:19,0.0060769,,2/26/20 6:19,1.013808,,2/26/20 6:19,0.0447823,,2/26/20 6:19,0.0180552,,2/26/20 6:29,0.0395003,,2/26/20 6:29,0.0120216,,2/26/20 6:19,0.0060188,,2/26/20 5:50,64.95332642,,2/26/20 6:29,0.0045435,,2/26/20 5:50,64.95332642,,2/26/20 6:29,0.0026149,,2/26/20 6:29,1.0326996,,2/26/20 5:50,3.110720396
2/26/20 6:29,0.0024372,,2/26/20 6:29,0.9903569,,2/26/20 6:29,0.0460637,,2/26/20 6:29,0.0162341,,2/26/20 6:40,0.0388841,,2/26/20 6:40,0.0135431,,2/26/20 6:29,0.0046826,,2/26/20 6:00,65.02668419,,2/26/20 6:40,0.0045751,,2/26/20 6:00,65.02668419,,2/26/20 6:40,0.0026803,,2/26/20 6:40,1.0421268,,2/26/20 6:00,3.111306429
2/26/20 6:40,0.0043036,,2/26/20 6:40,1.0062903,,2/26/20 6:40,0.051019,,2/26/20 6:40,0.0166488,,2/26/20 6:49,0.0462716,,2/26/20 6:49,0.0134399,,2/26/20 6:40,0.0053084,,2/26/20 6:09,64.76999207,,2/26/20 6:49,0.0043801,,2/26/20 6:09,64.76999207,,2/26/20 6:49,0.0031079,,2/26/20 6:49,1.0305112,,2/26/20 6:09,3.110817909
2/26/20 6:49,0.0050118,,2/26/20 6:49,1.01007,,2/26/20 6:49,0.0523854,,2/26/20 6:49,0.0152207,,2/26/20 6:59,0.0428216,,2/26/20 6:59,0.0145504,,2/26/20 6:49,0.0048368,,2/26/20 6:19,64.80664864,,2/26/20 6:59,0.0049027,,2/26/20 6:19,64.80664864,,2/26/20 6:59,0.0031996,,2/26/20 6:59,1.0442377,,2/26/20 6:19,3.111306429
2/26/20 6:59,0.0052885,,2/26/20 6:59,0.9999211,,2/26/20 6:59,0.0591141,,2/26/20 6:59,0.0169248,,2/26/20 7:09,0.0476619,,2/26/20 7:09,0.0147771,,2/26/20 6:59,0.0051053,,2/26/20 6:29,64.91666641,,2/26/20 7:09,0.0046469,,2/26/20 6:29,64.91666641,,2/26/20 7:09,0.0037078,,2/26/20 7:09,1.0321086,,2/26/20 6:29,3.110817909
2/26/20 7:09,0.0039221,,2/26/20 7:09,0.9521417,,2/26/20 7:09,0.045953,,2/26/20 7:09,0.0198318,,2/26/20 7:19,0.049503,,2/26/20 7:19,0.0186829,,2/26/20 7:09,0.0060755,,2/26/20 6:40,64.91666641,,2/26/20 7:19,0.0055362,,2/26/20 6:40,64.91666641,,2/26/20 7:19,0.0043357,,2/26/20 7:19,1.0319073,,2/26/20 6:40,3.111208916
2/26/20 7:19,0.0034579,,2/26/20 7:19,1.00581,,2/26/20 7:19,0.0477657,,2/26/20 7:19,0.0234897,,2/26/20 7:29,0.056734,,2/26/20 7:29,0.0151336,,2/26/20 7:19,0.005123,,2/26/20 6:50,64.36666679,,2/26/20 7:29,0.0044542,,2/26/20 6:50,64.36666679,,2/26/20 7:29,0.0031214,,2/26/20 7:29,1.0297215,,2/26/20 6:50,3.110720396
2/26/20 7:29,0.0041579,,2/26/20 7:29,1.0024061,,2/26/20 7:29,0.0526153,,2/26/20 7:29,0.0135484,,2/26/20 7:39,0.0417929,,2/26/20 7:39,0.0183412,,2/26/20 7:29,0.0049717,,2/26/20 7:00,64.73333206,,2/26/20 7:39,0.005818,,2/26/20 7:00,64.73333206,,2/26/20 7:39,0.0052911,,2/26/20 7:39,1.0333551,,2/26/20 7:00,3.110720396
2/26/20 7:39,0.0051861,,2/26/20 7:39,1.0119703,,2/26/20 7:39,0.0510445,,2/26/20 7:39,0.0204958,,2/26/20 7:50,0.0416277,,2/26/20 7:50,0.0153315,,2/26/20 7:39,0.0063074,,2/26/20 7:09,64.69667549,,2/26/20 7:50,0.0054017,,2/26/20 7:09,64.69667549,,2/26/20 7:50,0.0058664,,2/26/20 7:50,1.0514301,,2/26/20 7:09,3.110817909
2/26/20 7:50,0.0046513,,2/26/20 7:50,1.0102789,,2/26/20 7:50,0.0567949,,2/26/20 7:50,0.0166127,,2/26/20 7:59,0.0477419,,2/26/20 7:59,0.011963,,2/26/20 7:50,0.0051471,,2/26/20 7:19,64.54999771,,2/26/20 7:59,0.0044404,,2/26/20 7:19,64.54999771,,2/26/20 7:59,0.0043854,,2/26/20 7:59,1.033737,,2/26/20 7:19,3.110915899
2/26/20 7:59,0.0041623,,2/26/20 7:59,0.9720846,,2/26/20 7:59,0.0548736,,2/26/20 7:59,0.0171571,,2/26/20 8:09,0.0473023,,2/26/20 8:09,0.0148739,,2/26/20 7:59,0.0053193,,2/26/20 7:29,64.43998337,,2/26/20 8:09,0.0042624,,2/26/20 7:29,64.43998337,,2/26/20 8:09,0.0022406,,2/26/20 8:09,1.0470894,,2/26/20 7:29,3.110524893
2/26/20 8:09,0.0037574,,2/26/20 8:09,0.9626457,,2/26/20 8:09,0.0512945,,2/26/20 8:09,0.0172931,,2/26/20 8:19,0.044161,,2/26/20 8:19,0.0126458,,2/26/20 8:09,0.0053935,,2/26/20 7:39,64.29335022,,2/26/20 8:19,0.0047642,,2/26/20 7:39,64.29335022,,2/26/20 8:19,0.0035954,,2/26/20 8:19,1.0133033,,2/26/20 7:39,3.110915899
2/26/20 8:19,0.0047119,,2/26/20 8:19,0.9880807,,2/26/20 8:19,0.0483194,,2/26/20 8:19,0.0160868,,2/26/20 8:29,0.0498564,,2/26/20 8:29,0.0148949,,2/26/20 8:19,0.0060351,,2/26/20 7:50,64.18333588,,2/26/20 8:29,0.0048366,,2/26/20 7:50,64.18333588,,2/26/20 8:29,0.0033968,,2/26/20 8:29,1.0220518,,2/26/20 7:50,3.110622644
2/26/20 8:29,0.0043693,,2/26/20 8:29,0.9753841,,2/26/20 8:29,0.0494169,,2/26/20 8:29,0.0161134,,2/26/20 8:39,0.0445281,,2/26/20 8:39,0.0153926,,2/26/20 8:29,0.005951,,2/26/20 8:00,64.29335022,,2/26/20 8:39,0.0053793,,2/26/20 8:00,64.29335022,,2/26/20 8:39,0.0041811,,2/26/20 8:39,1.024186,,2/26/20 8:00,3.110524893
2/26/20 8:39,0.003662,,2/26/20 8:39,0.9945752,,2/26/20 8:39,0.0473588,,2/26/20 8:39,0.0167735,,2/26/20 8:49,0.0464479,,2/26/20 8:49,0.0181386,,2/26/20 8:39,0.0051324,,2/26/20 8:09,64.43998337,,2/26/20 8:49,0.0054896,,2/26/20 8:09,64.43998337,,2/26/20 8:49,0.0029528,,2/26/20 8:49,1.0575333,,2/26/20 8:09,3.110329628
2/26/20 8:49,0.0034531,,2/26/20 8:49,0.9910042,,2/26/20 8:49,0.0464434,,2/26/20 8:49,0.0161968,,2/26/20 8:59,0.0556349,,2/26/20 8:59,0.0176991,,2/26/20 8:49,0.0048797,,2/26/20 8:19,64.43998337,,2/26/20 8:59,0.0060555,,2/26/20 8:19,64.43998337,,2/26/20 8:59,0.0041374,,2/26/20 8:59,1.0271976,,2/26/20 8:19,3.110232115
2/26/20 8:59,0.0023153,,2/26/20 8:59,0.9774932,,2/26/20 8:59,0.0502044,,2/26/20 8:59,0.0165481,,2/26/20 9:09,0.0456232,,2/26/20 9:09,0.0157355,,2/26/20 8:59,0.0049253,,2/26/20 8:30,64.33001022,,2/26/20 9:09,0.0051602,,2/26/20 8:30,64.33001022,,2/26/20 9:09,0.0049,,2/26/20 9:09,1.0657269,,2/26/20 8:30,3.110720396
2/26/20 9:09,0.0093281,,2/26/20 9:09,1.0004223,,2/26/20 9:09,0.051086,,2/26/20 9:09,0.0210619,,2/26/20 9:19,0.0464842,,2/26/20 9:19,0.0153893,,2/26/20 9:09,0.0060926,,2/26/20 8:40,64.25664902,,2/26/20 9:19,0.0047062,,2/26/20 8:40,64.25664902,,2/26/20 9:19,0.0029266,,2/26/20 9:19,1.0481474,,2/26/20 8:40,3.110329628
2/26/20 9:19,0.0063098,,2/26/20 9:19,0.9806882,,2/26/20 9:19,0.0567332,,2/26/20 9:19,0.0166465,,2/26/20 9:29,0.0481011,,2/26/20 9:29,0.0161355,,2/26/20 9:19,0.0066495,,2/26/20 8:50,64.21998901,,2/26/20 9:29,0.0049325,,2/26/20 8:50,64.21998901,,2/26/20 9:29,0.003537,,2/26/20 9:29,1.0319899,,2/26/20 8:50,3.110622644
2/26/20 9:29,0.0039706,,2/26/20 9:29,0.9605992,,2/26/20 9:29,0.0527368,,2/26/20 9:29,0.0168669,,2/26/20 9:39,0.0417101,,2/26/20 9:39,0.0130184,,2/26/20 9:29,0.0060121,,2/26/20 9:01,64.00000153,,2/26/20 9:39,0.0050238,,2/26/20 9:01,64.00000153,,2/26/20 9:39,0.004433,,2/26/20 9:39,0.9946761,,2/26/20 9:01,3.110622644
2/26/20 9:39,0.005197,,2/26/20 9:39,1.0033041,,2/26/20 9:39,0.0466829,,2/26/20 9:39,0.0169855,,2/26/20 9:49,0.0420111,,2/26/20 9:49,0.0133357,,2/26/20 9:39,0.0055367,,2/26/20 9:10,63.96334152,,2/26/20 9:49,0.0054384,,2/26/20 9:10,63.96334152,,2/26/20 9:49,0.0060888,,2/26/20 9:49,1.0609682,,2/26/20 9:10,3.11042738
2/26/20 9:49,0.0058455,,2/26/20 9:49,0.9699755,,2/26/20 9:49,0.0500214,,2/26/20 9:49,0.0160658,,2/26/20 9:59,0.0457076,,2/26/20 9:59,0.0159652,,2/26/20 9:49,0.0055451,,2/26/20 9:20,63.78000717,,2/26/20 9:59,0.0053811,,2/26/20 9:20,63.78000717,,2/26/20 9:59,0.0037532,,2/26/20 9:59,1.0359099,,2/26/20 9:20,3.110036612
2/26/20 9:59,0.0073032,,2/26/20 9:59,0.9970393,,2/26/20 9:59,0.0540547,,2/26/20 9:59,0.0156137,,2/26/20 10:09,0.0491503,,2/26/20 10:09,0.0138034,,2/26/20 9:59,0.0055552,,2/26/20 9:30,63.56001968,,2/26/20 10:09,0.0042808,,2/26/20 9:30,63.56001968,,2/26/20 10:09,0.0041949,,2/26/20 10:09,1.0080929,,2/26/20 9:30,3.110232115
2/26/20 10:09,0.0030382,,2/26/20 10:09,1.010613,,2/26/20 10:09,0.0499364,,2/26/20 10:09,0.0158895,,2/26/20 10:20,0.042798,,2/26/20 10:20,0.0147393,,2/26/20 10:09,0.0048368,,2/26/20 9:40,63.78000717,,2/26/20 10:20,0.0045671,,2/26/20 9:40,63.78000717,,2/26/20 10:20,0.0036541,,2/26/20 10:20,1.0551488,,2/26/20 9:40,3.110232115
2/26/20 10:19,0.0033317,,2/26/20 10:19,1.0033876,,2/26/20 10:19,0.0531881,,2/26/20 10:19,0.0173702,,2/26/20 10:29,0.0471187,,2/26/20 10:29,0.0149057,,2/26/20 10:19,0.0051677,,2/26/20 9:50,63.37668533,,2/26/20 10:29,0.005533,,2/26/20 9:50,63.37668533,,2/26/20 10:29,0.0046194,,2/26/20 10:29,1.0750044,,2/26/20 9:50,3.110524893
2/26/20 10:29,0.0033632,,2/26/20 10:29,1.0098403,,2/26/20 10:29,0.0444092,,2/26/20 10:29,0.0142196,,2/26/20 10:39,0.0453177,,2/26/20 10:39,0.015599,,2/26/20 10:29,0.0044495,,2/26/20 10:00,63.74335403,,2/26/20 10:39,0.0050633,,2/26/20 10:00,63.74335403,,2/26/20 10:39,0.0040653,,2/26/20 10:39,1.0145575,,2/26/20 10:00,3.109352827
2/26/20 10:39,0.0035304,,2/26/20 10:39,1.0002761,,2/26/20 10:39,0.051356,,2/26/20 10:39,0.014279,,2/26/20 10:49,0.0506991,,2/26/20 10:49,0.016811,,2/26/20 10:39,0.0051181,,2/26/20 10:09,63.66999283,,2/26/20 10:49,0.0054378,,2/26/20 10:09,63.66999283,,2/26/20 10:49,0.0044488,,2/26/20 10:49,1.0354041,,2/26/20 10:09,3.109841108
2/26/20 10:49,0.0036003,,2/26/20 10:49,0.9921528,,2/26/20 10:49,0.0525261,,2/26/20 10:49,0.0118246,,2/26/20 10:59,0.0483321,,2/26/20 10:59,0.0137295,,2/26/20 10:49,0.0041977,,2/26/20 10:20,63.4133419,,2/26/20 10:59,0.0041159,,2/26/20 10:20,63.4133419,,2/26/20 10:59,0.0034439,,2/26/20 10:59,1.0575824,,2/26/20 10:20,3.110720396
2/26/20 10:59,0.0048417,,2/26/20 10:59,1.0110098,,2/26/20 10:59,0.0461676,,2/26/20 10:59,0.0183866,,2/26/20 11:09,0.043308,,2/26/20 11:09,0.0161822,,2/26/20 10:59,0.0059962,,2/26/20 10:30,63.63333282,,2/26/20 11:09,0.0043956,,2/26/20 10:30,63.63333282,,2/26/20 11:09,0.0032615,,2/26/20 11:09,1.0396751,,2/26/20 10:30,3.110329628
2/26/20 11:09,0.0024743,,2/26/20 11:09,0.9879971,,2/26/20 11:09,0.0578859,,2/26/20 11:09,0.0158972,,2/26/20 11:19,0.039468,,2/26/20 11:19,0.0231507,,2/26/20 11:09,0.0048693,,2/26/20 10:40,63.4133419,,2/26/20 11:19,0.0058609,,2/26/20 10:40,63.4133419,,2/26/20 11:19,0.0072895,,2/26/20 11:19,1.000529,,2/26/20 10:40,3.110622644
2/26/20 11:19,0.0066227,,2/26/20 11:19,0.9758852,,2/26/20 11:19,0.0469077,,2/26/20 11:19,0.0171863,,2/26/20 11:29,0.0441745,,2/26/20 11:29,0.0161767,,2/26/20 11:19,0.005529,,2/26/20 10:50,63.33998413,,2/26/20 11:29,0.0056785,,2/26/20 10:50,63.33998413,,2/26/20 11:29,0.0044723,,2/26/20 11:29,1.0686612,,2/26/20 10:50,3.110134363
2/26/20 11:29,0.0035456,,2/26/20 11:29,1.0064574,,2/26/20 11:29,0.0445546,,2/26/20 11:29,0.0134461,,2/26/20 11:39,0.042647,,2/26/20 11:39,0.014219,,2/26/20 11:29,0.0046366,,2/26/20 11:00,63.33998413,,2/26/20 11:39,0.0049757,,2/26/20 11:00,63.33998413,,2/26/20 11:39,0.0057586,,2/26/20 11:39,1.016813,,2/26/20 11:00,3.110134363
2/26/20 11:39,0.00418,,2/26/20 11:39,0.9908789,,2/26/20 11:39,0.0527267,,2/26/20 11:39,0.0171849,,2/26/20 11:49,0.0462035,,2/26/20 11:49,0.0145328,,2/26/20 11:39,0.0052396,,2/26/20 11:09,63.19335098,,2/26/20 11:49,0.0042735,,2/26/20 11:09,63.19335098,,2/26/20 11:49,0.0024448,,2/26/20 11:49,1.0634018,,2/26/20 11:09,3.110232115
2/26/20 11:49,0.0045563,,2/26/20 11:49,1.0087753,,2/26/20 11:49,0.0472467,,2/26/20 11:49,0.0161351,,2/26/20 11:59,0.049791,,2/26/20 11:59,0.0143314,,2/26/20 11:49,0.0053086,,2/26/20 11:19,63.4133419,,2/26/20 11:59,0.0052942,,2/26/20 11:19,63.4133419,,2/26/20 11:59,0.0025881,,2/26/20 11:59,1.0381861,,2/26/20 11:19,3.110036612
2/26/20 11:59,0.0042533,,2/26/20 11:59,1.0101953,,2/26/20 11:59,0.0494213,,2/26/20 11:59,0.0168219,,2/26/20 12:09,0.0454314,,2/26/20 12:09,0.0126642,,2/26/20 11:59,0.0057512,,2/26/20 11:30,63.08333321,,2/26/20 12:09,0.0040872,,2/26/20 11:30,63.08333321,,2/26/20 12:09,0.0047154,,2/26/20 12:09,1.0469113,,2/26/20 11:30,3.110134363
2/26/20 12:09,0.0057042,,2/26/20 12:09,0.9732958,,2/26/20 12:09,0.0551369,,2/26/20 12:09,0.0187159,,2/26/20 12:19,0.0465158,,2/26/20 12:19,0.0132338,,2/26/20 12:09,0.0060796,,2/26/20 11:40,63.23001099,,2/26/20 12:19,0.0049668,,2/26/20 11:40,63.23001099,,2/26/20 12:19,0.0047846,,2/26/20 12:19,1.0501294,,2/26/20 11:40,3.109743595
2/26/20 12:19,0.0030835,,2/26/20 12:19,0.9929881,,2/26/20 12:19,0.0475425,,2/26/20 12:19,0.0139488,,2/26/20 12:29,0.0397248,,2/26/20 12:29,0.0210325,,2/26/20 12:19,0.0046103,,2/26/20 11:50,63.04667664,,2/26/20 12:29,0.0049367,,2/26/20 11:50,63.04667664,,2/26/20 12:29,0.0038005,,2/26/20 12:29,1.0405396,,2/26/20 11:50,3.110036612
2/26/20 12:29,0.0034291,,2/26/20 12:29,1.010968,,2/26/20 12:29,0.0476027,,2/26/20 12:29,0.0138633,,2/26/20 12:40,0.0568202,,2/26/20 12:40,0.0140698,,2/26/20 12:29,0.0050541,,2/26/20 11:59,62.97331543,,2/26/20 12:40,0.0049379,,2/26/20 11:59,62.97331543,,2/26/20 12:40,0.0050864,,2/26/20 12:40,1.0252182,,2/26/20 11:59,3.109450579
2/26/20 12:40,0.0031324,,2/26/20 12:40,0.9681378,,2/26/20 12:40,0.0522283,,2/26/20 12:40,0.016919,,2/26/20 12:49,0.040745,,2/26/20 12:49,0.0117287,,2/26/20 12:40,0.0045813,,2/26/20 12:09,62.97331543,,2/26/20 12:49,0.0038757,,2/26/20 12:09,62.97331543,,2/26/20 12:49,0.0033555,,2/26/20 12:49,1.0556494,,2/26/20 12:09,3.109450579
2/26/20 12:49,0.0042844,,2/26/20 12:49,1.0107592,,2/26/20 12:49,0.0493941,,2/26/20 12:49,0.017983,,2/26/20 12:59,0.0438394,,2/26/20 12:59,0.0183806,,2/26/20 12:49,0.0054176,,2/26/20 12:19,63.11998978,,2/26/20 12:59,0.0056749,,2/26/20 12:19,63.11998978,,2/26/20 12:59,0.0043128,,2/26/20 12:59,1.0618637,,2/26/20 12:19,3.109743595
2/26/20 12:59,0.006412,,2/26/20 12:59,0.9798738,,2/26/20 12:59,0.0504811,,2/26/20 12:59,0.0201365,,2/26/20 13:09,0.0430708,,2/26/20 13:09,0.0152451,,2/26/20 12:59,0.0057597,,2/26/20 12:29,62.86334229,,2/26/20 13:09,0.0049811,,2/26/20 12:29,62.86334229,,2/26/20 13:09,0.0035752,,2/26/20 13:09,1.0179433,,2/26/20 12:29,3.109743595
2/26/20 13:09,0.0054299,,2/26/20 13:09,1.0027402,,2/26/20 13:09,0.0446137,,2/26/20 13:09,0.0164985,,2/26/20 13:19,0.0462446,,2/26/20 13:19,0.0132346,,2/26/20 13:09,0.0051734,,2/26/20 12:40,62.90000229,,2/26/20 13:19,0.0046456,,2/26/20 12:40,62.90000229,,2/26/20 13:19,0.0031135,,2/26/20 13:19,1.0636108,,2/26/20 12:40,3.108571291
2/26/20 13:19,0.003722,,2/26/20 13:19,1.0103415,,2/26/20 13:19,0.0523026,,2/26/20 13:19,0.0164852,,2/26/20 13:29,0.053618,,2/26/20 13:29,0.0135379,,2/26/20 13:19,0.0046772,,2/26/20 12:50,62.82668228,,2/26/20 13:29,0.0047924,,2/26/20 12:50,62.82668228,,2/26/20 13:29,0.0037016,,2/26/20 13:29,1.0066581,,2/26/20 12:50,3.109548092
2/26/20 13:29,0.0035953,,2/26/20 13:29,0.9773679,,2/26/20 13:29,0.0458354,,2/26/20 13:29,0.0190947,,2/26/20 13:39,0.0446145,,2/26/20 13:39,0.0174212,,2/26/20 13:29,0.0052912,,2/26/20 12:59,63.04667664,,2/26/20 13:39,0.0048592,,2/26/20 12:59,63.04667664,,2/26/20 13:39,0.0030633,,2/26/20 13:39,1.0247098,,2/26/20 12:59,3.109255314
2/26/20 13:39,0.0042246,,2/26/20 13:39,0.9935519,,2/26/20 13:39,0.0547005,,2/26/20 13:39,0.0164726,,2/26/20 13:50,0.0470447,,2/26/20 13:50,0.0124229,,2/26/20 13:39,0.00504,,2/26/20 13:09,62.78998108,,2/26/20 13:50,0.0041918,,2/26/20 13:09,62.78998108,,2/26/20 13:50,0.0023957,,2/26/20 13:50,1.0288596,,2/26/20 13:09,3.109255314
2/26/20 13:49,0.0049522,,2/26/20 13:49,0.9686807,,2/26/20 13:49,0.0546205,,2/26/20 13:49,0.0140904,,2/26/20 13:59,0.0435992,,2/26/20 13:59,0.0160815,,2/26/20 13:49,0.0050848,,2/26/20 13:19,62.93665543,,2/26/20 13:59,0.0052518,,2/26/20 13:19,62.93665543,,2/26/20 13:59,0.0045106,,2/26/20 13:59,1.0390558,,2/26/20 13:19,3.109352827
2/26/20 13:59,0.0024826,,2/26/20 13:59,0.9667178,,2/26/20 13:59,0.0473603,,2/26/20 13:59,0.0172059,,2/26/20 14:09,0.0417662,,2/26/20 14:09,0.0140997,,2/26/20 13:59,0.0046753,,2/26/20 13:30,63.01001663,,2/26/20 14:09,0.0040282,,2/26/20 13:30,63.01001663,,2/26/20 14:09,0.0024162,,2/26/20 14:09,0.9994451,,2/26/20 13:30,3.108669043
2/26/20 14:09,0.0044148,,2/26/20 14:09,1.0154995,,2/26/20 14:09,0.0531631,,2/26/20 14:09,0.0176683,,2/26/20 14:19,0.0413,,2/26/20 14:19,0.0196743,,2/26/20 14:09,0.0050539,,2/26/20 13:40,63.11998978,,2/26/20 14:19,0.0054213,,2/26/20 13:40,63.11998978,,2/26/20 14:19,0.0026539,,2/26/20 14:19,1.0222453,,2/26/20 13:40,3.109255314
2/26/20 14:19,0.0057667,,2/26/20 14:19,0.9897722,,2/26/20 14:19,0.0536651,,2/26/20 14:19,0.0149708,,2/26/20 14:29,0.0401249,,2/26/20 14:29,0.0132978,,2/26/20 14:19,0.0052301,,2/26/20 13:50,63.08333321,,2/26/20 14:29,0.0040838,,2/26/20 13:50,63.08333321,,2/26/20 14:29,0.0033327,,2/26/20 14:29,1.0449371,,2/26/20 13:50,3.109157562
2/26/20 14:29,0.0029164,,2/26/20 14:29,1.0183813,,2/26/20 14:29,0.0458016,,2/26/20 14:29,0.0162984,,2/26/20 14:39,0.0450535,,2/26/20 14:39,0.0138976,,2/26/20 14:29,0.0045199,,2/26/20 14:00,63.30332413,,2/26/20 14:39,0.0046461,,2/26/20 14:00,63.30332413,,2/26/20 14:39,0.0054337,,2/26/20 14:39,1.0512081,,2/26/20 14:00,3.108962297
2/26/20 14:39,0.0065443,,2/26/20 14:39,0.9788088,,2/26/20 14:39,0.0639831,,2/26/20 14:39,0.020215,,2/26/20 14:49,0.0415904,,2/26/20 14:49,0.0143138,,2/26/20 14:39,0.0062538,,2/26/20 14:10,63.30332413,,2/26/20 14:49,0.0048003,,2/26/20 14:10,63.30332413,,2/26/20 14:49,0.0036517,,2/26/20 14:49,1.0530584,,2/26/20 14:10,3.108864307
2/26/20 14:49,0.0019767,,2/26/20 14:49,0.9839459,,2/26/20 14:49,0.0465752,,2/26/20 14:49,0.0136939,,2/26/20 15:00,0.0414056,,2/26/20 15:00,0.0139488,,2/26/20 14:49,0.0039991,,2/26/20 14:20,63.48665848,,2/26/20 15:00,0.0048875,,2/26/20 14:20,63.48665848,,2/26/20 15:00,0.0038929,,2/26/20 15:00,1.0625863,,2/26/20 14:20,3.109059811
2/26/20 15:00,0.0036235,,2/26/20 15:00,0.9899183,,2/26/20 15:00,0.0498252,,2/26/20 15:00,0.0172824,,2/26/20 15:09,0.0443094,,2/26/20 15:09,0.0161016,,2/26/20 15:00,0.0053809,,2/26/20 14:30,63.23001099,,2/26/20 15:09,0.0048356,,2/26/20 14:30,63.23001099,,2/26/20 15:09,0.0036152,,2/26/20 15:09,1.0518817,,2/26/20 14:30,3.108864307
2/26/20 15:09,0.0051351,,2/26/20 15:09,0.9700172,,2/26/20 15:09,0.0465343,,2/26/20 15:09,0.0219836,,2/26/20 15:19,0.0406071,,2/26/20 15:19,0.0139854,,2/26/20 15:09,0.0058018,,2/26/20 14:40,63.37668533,,2/26/20 15:19,0.0041611,,2/26/20 14:40,63.37668533,,2/26/20 15:19,0.0029537,,2/26/20 15:19,1.018524,,2/26/20 14:40,3.109157562
2/26/20 15:19,0.0035738,,2/26/20 15:19,0.9966843,,2/26/20 15:19,0.0478406,,2/26/20 15:19,0.0169937,,2/26/20 15:29,0.051974,,2/26/20 15:29,0.0128826,,2/26/20 15:19,0.0054247,,2/26/20 14:49,63.37668533,,2/26/20 15:29,0.0044276,,2/26/20 14:49,63.37668533,,2/26/20 15:29,0.0031728,,2/26/20 15:29,1.0421397,,2/26/20 14:49,3.108864307
2/26/20 15:29,0.0033223,,2/26/20 15:29,0.9976658,,2/26/20 15:29,0.0502121,,2/26/20 15:29,0.0186249,,2/26/20 15:39,0.041537,,2/26/20 15:39,0.0138198,,2/26/20 15:29,0.0057214,,2/26/20 15:00,63.37668533,,2/26/20 15:39,0.0049364,,2/26/20 15:00,63.37668533,,2/26/20 15:39,0.0064517,,2/26/20 15:39,1.021115,,2/26/20 15:00,3.108571291
2/26/20 15:39,0.0026754,,2/26/20 15:39,0.9562347,,2/26/20 15:39,0.0414059,,2/26/20 15:39,0.0188431,,2/26/20 15:49,0.0465644,,2/26/20 15:49,0.015404,,2/26/20 15:39,0.0055165,,2/26/20 15:10,64.14667587,,2/26/20 15:49,0.0042014,,2/26/20 15:10,64.14667587,,2/26/20 15:49,0.0045483,,2/26/20 15:49,1.044359,,2/26/20 15:10,3.108376026
2/26/20 15:49,0.0046866,,2/26/20 15:49,0.992111,,2/26/20 15:49,0.0489353,,2/26/20 15:49,0.0158954,,2/26/20 15:59,0.0428319,,2/26/20 15:59,0.0184908,,2/26/20 15:49,0.0047921,,2/26/20 15:20,63.33998413,,2/26/20 15:59,0.0058703,,2/26/20 15:20,63.33998413,,2/26/20 15:59,0.0049076,,2/26/20 15:59,1.0456416,,2/26/20 15:20,3.108278513
