Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Battery Voltage,
2/26/20 3:40,0.0373006,,2/26/20 3:40,0.0160424,,2/26/20 3:40,0.0033595,,2/26/20 3:40,0.3694531,,2/26/20 3:40,0.0047244,,2/26/20 3:40,69.12578278,,2/26/20 3:40,0.0314813,,2/26/20 3:40,0.0130713,,2/26/20 3:40,0.0045805,,2/26/20 3:40,69.12578278,,2/26/20 3:40,0.0026519,,2/26/20 3:40,0.3715586,,2/26/20 3:40,3.13660574
2/26/20 3:49,0.0388756,,2/26/20 3:49,0.0141367,,2/26/20 3:49,0.0048493,,2/26/20 3:49,0.3624208,,2/26/20 3:49,0.0040491,,2/26/20 3:50,68.95568008,,2/26/20 3:49,0.0353224,,2/26/20 3:49,0.0121617,,2/26/20 3:49,0.0054083,,2/26/20 3:50,68.95568008,,2/26/20 3:49,0.0037,,2/26/20 3:49,0.3684116,,2/26/20 3:50,3.136801004
2/26/20 3:59,0.0429686,,2/26/20 3:59,0.0162388,,2/26/20 3:59,0.0045309,,2/26/20 3:59,0.3712402,,2/26/20 3:59,0.0038898,,2/26/20 4:00,68.98968964,,2/26/20 3:59,0.0314693,,2/26/20 3:59,0.011389,,2/26/20 3:59,0.0049359,,2/26/20 4:00,68.98968964,,2/26/20 3:59,0.0028077,,2/26/20 3:59,0.3877776,,2/26/20 4:00,3.136507988
2/26/20 4:09,0.0307483,,2/26/20 4:09,0.0130865,,2/26/20 4:09,0.0033674,,2/26/20 4:09,0.3577534,,2/26/20 4:09,0.0045035,,2/26/20 4:10,68.58145828,,2/26/20 4:09,0.0327037,,2/26/20 4:09,0.0130862,,2/26/20 4:09,0.0041977,,2/26/20 4:10,68.58145828,,2/26/20 4:09,0.0046648,,2/26/20 4:09,0.3689556,,2/26/20 4:10,3.136898518
2/26/20 4:20,0.0349419,,2/26/20 4:20,0.0165762,,2/26/20 4:20,0.0038542,,2/26/20 4:20,0.3635273,,2/26/20 4:20,0.0051254,,2/26/20 4:21,68.71751022,,2/26/20 4:20,0.033123,,2/26/20 4:20,0.0162414,,2/26/20 4:20,0.0053574,,2/26/20 4:21,68.71751022,,2/26/20 4:20,0.0042483,,2/26/20 4:20,0.3677203,,2/26/20 4:21,3.136996269
2/26/20 4:30,0.0332465,,2/26/20 4:30,0.0148466,,2/26/20 4:30,0.0039871,,2/26/20 4:30,0.3471602,,2/26/20 4:30,0.0033443,,2/26/20 4:31,68.37730484,,2/26/20 4:30,0.0290101,,2/26/20 4:30,0.0103987,,2/26/20 4:30,0.0051191,,2/26/20 4:31,68.37730484,,2/26/20 4:30,0.0022618,,2/26/20 4:30,0.3626015,,2/26/20 4:31,3.13660574
2/26/20 4:40,0.0332254,,2/26/20 4:40,0.0140071,,2/26/20 4:40,0.0026098,,2/26/20 4:40,0.3561696,,2/26/20 4:40,0.0039995,,2/26/20 4:40,68.68349724,,2/26/20 4:40,0.0324301,,2/26/20 4:40,0.014028,,2/26/20 4:40,0.0044009,,2/26/20 4:40,68.68349724,,2/26/20 4:40,0.0028124,,2/26/20 4:40,0.3621025,,2/26/20 4:40,3.136507988
2/26/20 4:50,0.0380902,,2/26/20 4:50,0.0145875,,2/26/20 4:50,0.0037722,,2/26/20 4:50,0.3667599,,2/26/20 4:50,0.0044423,,2/26/20 4:50,68.61547127,,2/26/20 4:50,0.0319883,,2/26/20 4:50,0.0120115,,2/26/20 4:50,0.0052981,,2/26/20 4:50,68.61547127,,2/26/20 4:50,0.0021145,,2/26/20 4:50,0.3449667,,2/26/20 4:50,3.136801004
2/26/20 4:59,0.0314935,,2/26/20 4:59,0.0162506,,2/26/20 4:59,0.0037811,,2/26/20 4:59,0.3513882,,2/26/20 4:59,0.0047607,,2/26/20 5:00,68.71751022,,2/26/20 4:59,0.0338425,,2/26/20 4:59,0.0123979,,2/26/20 4:59,0.0051717,,2/26/20 5:00,68.71751022,,2/26/20 4:59,0.0028027,,2/26/20 4:59,0.3441943,,2/26/20 5:00,3.136214733
2/26/20 5:09,0.040242,,2/26/20 5:09,0.0149383,,2/26/20 5:09,0.0050049,,2/26/20 5:09,0.3680346,,2/26/20 5:09,0.00461,,2/26/20 5:10,68.71751022,,2/26/20 5:09,0.0278564,,2/26/20 5:09,0.0130393,,2/26/20 5:09,0.0048849,,2/26/20 5:10,68.71751022,,2/26/20 5:09,0.0047044,,2/26/20 5:09,0.3544078,,2/26/20 5:10,3.137387037
2/26/20 5:19,0.0331402,,2/26/20 5:19,0.0129837,,2/26/20 5:19,0.0021911,,2/26/20 5:19,0.3704647,,2/26/20 5:19,0.004292,,2/26/20 5:20,68.13917618,,2/26/20 5:19,0.0311299,,2/26/20 5:19,0.0126165,,2/26/20 5:19,0.0040809,,2/26/20 5:20,68.13917618,,2/26/20 5:19,0.0040979,,2/26/20 5:19,0.3636715,,2/26/20 5:20,3.136410236
2/26/20 5:30,0.034254,,2/26/20 5:30,0.0142006,,2/26/20 5:30,0.0044038,,2/26/20 5:30,0.3796583,,2/26/20 5:30,0.004568,,2/26/20 5:31,68.30927887,,2/26/20 5:30,0.0377059,,2/26/20 5:30,0.0179014,,2/26/20 5:30,0.0050643,,2/26/20 5:31,68.30927887,,2/26/20 5:30,0.0048867,,2/26/20 5:30,0.3590968,,2/26/20 5:31,3.137094021
2/26/20 5:40,0.0351766,,2/26/20 5:40,0.0152499,,2/26/20 5:40,0.0016789,,2/26/20 5:40,0.3764066,,2/26/20 5:40,0.0044606,,2/26/20 5:40,68.51339111,,2/26/20 5:40,0.0335805,,2/26/20 5:40,0.012661,,2/26/20 5:40,0.0046848,,2/26/20 5:40,68.51339111,,2/26/20 5:40,0.0035862,,2/26/20 5:40,0.3513119,,2/26/20 5:40,3.136801004
2/26/20 5:50,0.0332627,,2/26/20 5:50,0.0171766,,2/26/20 5:50,0.0044154,,2/26/20 5:50,0.3578455,,2/26/20 5:50,0.0041138,,2/26/20 5:50,68.27526588,,2/26/20 5:50,0.0329873,,2/26/20 5:50,0.0128418,,2/26/20 5:50,0.0049834,,2/26/20 5:50,68.27526588,,2/26/20 5:50,0.0039252,,2/26/20 5:50,0.3732448,,2/26/20 5:50,3.13660574
2/26/20 6:00,0.0328336,,2/26/20 6:00,0.0182554,,2/26/20 6:00,0.0074405,,2/26/20 6:00,0.3611407,,2/26/20 6:00,0.0051206,,2/26/20 6:00,68.51339111,,2/26/20 6:00,0.0300473,,2/26/20 6:00,0.0137964,,2/26/20 6:00,0.0054042,,2/26/20 6:00,68.51339111,,2/26/20 6:00,0.0047826,,2/26/20 6:00,0.3604524,,2/26/20 6:00,3.136703253
2/26/20 6:09,0.0293638,,2/26/20 6:09,0.0164424,,2/26/20 6:09,0.0026635,,2/26/20 6:09,0.3793546,,2/26/20 6:09,0.0035402,,2/26/20 6:10,68.30927887,,2/26/20 6:09,0.0297371,,2/26/20 6:09,0.0127484,,2/26/20 6:09,0.0049848,,2/26/20 6:10,68.30927887,,2/26/20 6:09,0.0029603,,2/26/20 6:09,0.3771733,,2/26/20 6:10,3.136507988
2/26/20 6:19,0.0353451,,2/26/20 6:19,0.0161446,,2/26/20 6:19,0.0052694,,2/26/20 6:19,0.3773369,,2/26/20 6:19,0.0043825,,2/26/20 6:20,67.86699333,,2/26/20 6:19,0.0358381,,2/26/20 6:19,0.0129218,,2/26/20 6:19,0.0048647,,2/26/20 6:20,67.86699333,,2/26/20 6:19,0.00551,,2/26/20 6:19,0.3588683,,2/26/20 6:20,3.136898518
2/26/20 6:29,0.033344,,2/26/20 6:29,0.0118347,,2/26/20 6:29,0.0033302,,2/26/20 6:29,0.3592775,,2/26/20 6:29,0.0043118,,2/26/20 6:30,68.10516319,,2/26/20 6:29,0.028977,,2/26/20 6:29,0.0153256,,2/26/20 6:29,0.0037417,,2/26/20 6:30,68.10516319,,2/26/20 6:29,0.0038592,,2/26/20 6:29,0.3771042,,2/26/20 6:30,3.137289524
2/26/20 6:40,0.030718,,2/26/20 6:40,0.0131961,,2/26/20 6:40,0.0025717,,2/26/20 6:40,0.3530832,,2/26/20 6:40,0.0038142,,2/26/20 6:40,68.03709602,,2/26/20 6:40,0.0316407,,2/26/20 6:40,0.0121046,,2/26/20 6:40,0.004854,,2/26/20 6:40,68.03709602,,2/26/20 6:40,0.002713,,2/26/20 6:40,0.3653848,,2/26/20 6:40,3.136312723
2/26/20 6:50,0.0304133,,2/26/20 6:50,0.017726,,2/26/20 6:50,0.0035476,,2/26/20 6:50,0.359942,,2/26/20 6:50,0.0047151,,2/26/20 6:50,67.90104752,,2/26/20 6:50,0.0348638,,2/26/20 6:50,0.0167583,,2/26/20 6:50,0.0046114,,2/26/20 6:50,67.90104752,,2/26/20 6:50,0.003446,,2/26/20 6:50,0.3761845,,2/26/20 6:50,3.13660574
2/26/20 7:00,0.0318148,,2/26/20 7:00,0.0190685,,2/26/20 7:00,0.004708,,2/26/20 7:00,0.3602539,,2/26/20 7:00,0.004658,,2/26/20 7:00,68.07115021,,2/26/20 7:00,0.0324452,,2/26/20 7:00,0.0156461,,2/26/20 7:00,0.005645,,2/26/20 7:00,68.07115021,,2/26/20 7:00,0.0015059,,2/26/20 7:00,0.3725836,,2/26/20 7:00,3.136898518
2/26/20 7:10,0.0363474,,2/26/20 7:10,0.0131699,,2/26/20 7:10,0.0036784,,2/26/20 7:10,0.3792326,,2/26/20 7:10,0.0048265,,2/26/20 7:10,67.86699333,,2/26/20 7:10,0.0289493,,2/26/20 7:10,0.0143323,,2/26/20 7:10,0.0041554,,2/26/20 7:10,67.86699333,,2/26/20 7:10,0.0033636,,2/26/20 7:10,0.3731066,,2/26/20 7:10,3.136996269
2/26/20 7:19,0.0342742,,2/26/20 7:19,0.0134252,,2/26/20 7:19,0.0040172,,2/26/20 7:19,0.3667708,,2/26/20 7:19,0.0045954,,2/26/20 7:20,67.83298035,,2/26/20 7:19,0.0294539,,2/26/20 7:19,0.0136419,,2/26/20 7:19,0.0049578,,2/26/20 7:20,67.83298035,,2/26/20 7:19,0.0032138,,2/26/20 7:19,0.3736867,,2/26/20 7:20,3.136898518
2/26/20 7:29,0.0352928,,2/26/20 7:29,0.0135863,,2/26/20 7:29,0.0031557,,2/26/20 7:29,0.3694585,,2/26/20 7:29,0.0046302,,2/26/20 7:30,67.66287766,,2/26/20 7:29,0.0294397,,2/26/20 7:29,0.0143448,,2/26/20 7:29,0.0040377,,2/26/20 7:30,67.66287766,,2/26/20 7:29,0.0038017,,2/26/20 7:29,0.3712671,,2/26/20 7:30,3.136703253
2/26/20 7:39,0.0354601,,2/26/20 7:39,0.014127,,2/26/20 7:39,0.0026405,,2/26/20 7:39,0.3591582,,2/26/20 7:39,0.0041065,,2/26/20 7:39,67.59485168,,2/26/20 7:39,0.0290196,,2/26/20 7:39,0.0134905,,2/26/20 7:39,0.0047511,,2/26/20 7:39,67.59485168,,2/26/20 7:39,0.0024449,,2/26/20 7:39,0.3563104,,2/26/20 7:39,3.137094021
2/26/20 7:50,0.0354284,,2/26/20 7:50,0.014732,,2/26/20 7:50,0.0054368,,2/26/20 7:50,0.3660576,,2/26/20 7:50,0.0041574,,2/26/20 7:50,67.66287766,,2/26/20 7:50,0.0361279,,2/26/20 7:50,0.0115836,,2/26/20 7:50,0.0041344,,2/26/20 7:50,67.66287766,,2/26/20 7:50,0.0035328,,2/26/20 7:50,0.3821599,,2/26/20 7:50,3.136312723
2/26/20 8:00,0.0290976,,2/26/20 8:00,0.0138663,,2/26/20 8:00,0.0042979,,2/26/20 8:00,0.3701853,,2/26/20 8:00,0.0039398,,2/26/20 8:00,67.35668182,,2/26/20 8:00,0.0304451,,2/26/20 8:00,0.0120532,,2/26/20 8:00,0.0046362,,2/26/20 8:00,67.35668182,,2/26/20 8:00,0.0033869,,2/26/20 8:00,0.3561812,,2/26/20 8:00,3.136801004
2/26/20 8:10,0.0347738,,2/26/20 8:10,0.0149557,,2/26/20 8:10,0.0042451,,2/26/20 8:10,0.3651735,,2/26/20 8:10,0.0049076,,2/26/20 8:10,67.83298035,,2/26/20 8:10,0.029822,,2/26/20 8:10,0.0160829,,2/26/20 8:10,0.0048234,,2/26/20 8:10,67.83298035,,2/26/20 8:10,0.003822,,2/26/20 8:10,0.3564367,,2/26/20 8:10,3.136996269
2/26/20 8:20,0.036016,,2/26/20 8:20,0.0153674,,2/26/20 8:20,0.0064941,,2/26/20 8:20,0.375867,,2/26/20 8:20,0.00443,,2/26/20 8:20,67.39073944,,2/26/20 8:20,0.031023,,2/26/20 8:20,0.0134431,,2/26/20 8:20,0.0051013,,2/26/20 8:20,67.39073944,,2/26/20 8:20,0.0027884,,2/26/20 8:20,0.365511,,2/26/20 8:20,3.136312723
2/26/20 8:29,0.0351892,,2/26/20 8:29,0.0108537,,2/26/20 8:29,0.0032611,,2/26/20 8:29,0.3851096,,2/26/20 8:30,0.0039873,,2/26/20 8:30,67.45876198,,2/26/20 8:30,0.0380512,,2/26/20 8:30,0.0141105,,2/26/20 8:29,0.0039816,,2/26/20 8:30,67.45876198,,2/26/20 8:30,0.0037437,,2/26/20 8:30,0.3610836,,2/26/20 8:30,3.136214733
2/26/20 8:39,0.0338711,,2/26/20 8:39,0.0137178,,2/26/20 8:39,0.0033491,,2/26/20 8:39,0.3777843,,2/26/20 8:39,0.0048339,,2/26/20 8:40,67.66287766,,2/26/20 8:39,0.0312159,,2/26/20 8:39,0.0136439,,2/26/20 8:39,0.0040463,,2/26/20 8:40,67.66287766,,2/26/20 8:39,0.0035935,,2/26/20 8:39,0.3860704,,2/26/20 8:40,3.135921717
2/26/20 8:49,0.0313503,,2/26/20 8:49,0.0122381,,2/26/20 8:49,0.0019363,,2/26/20 8:49,0.3692063,,2/26/20 8:49,0.0045841,,2/26/20 8:50,67.39073944,,2/26/20 8:49,0.0335796,,2/26/20 8:49,0.0128186,,2/26/20 8:49,0.0042647,,2/26/20 8:50,67.39073944,,2/26/20 8:49,0.0027916,,2/26/20 8:49,0.3710897,,2/26/20 8:50,3.135531187
2/26/20 8:59,0.0386813,,2/26/20 8:59,0.0159583,,2/26/20 8:59,0.0042499,,2/26/20 8:59,0.36094,,2/26/20 8:59,0.0041348,,2/26/20 9:01,67.66287766,,2/26/20 8:59,0.0341317,,2/26/20 8:59,0.0128849,,2/26/20 8:59,0.0049613,,2/26/20 9:01,67.66287766,,2/26/20 8:59,0.0026996,,2/26/20 8:59,0.3510925,,2/26/20 9:01,3.136507988
2/26/20 9:10,0.033509,,2/26/20 9:10,0.0144819,,2/26/20 9:10,0.0043509,,2/26/20 9:10,0.3656346,,2/26/20 9:10,0.0040316,,2/26/20 9:11,67.22063675,,2/26/20 9:10,0.026941,,2/26/20 9:10,0.0161304,,2/26/20 9:10,0.004471,,2/26/20 9:11,67.22063675,,2/26/20 9:10,0.0046623,,2/26/20 9:10,0.3542455,,2/26/20 9:11,3.13660574
2/26/20 9:20,0.0437517,,2/26/20 9:20,0.0148774,,2/26/20 9:20,0.0024369,,2/26/20 9:20,0.368333,,2/26/20 9:20,0.0039829,,2/26/20 9:21,67.01647644,,2/26/20 9:20,0.0339002,,2/26/20 9:20,0.0135576,,2/26/20 9:20,0.0040395,,2/26/20 9:21,67.01647644,,2/26/20 9:20,0.0017379,,2/26/20 9:20,0.3592711,,2/26/20 9:21,3.136312723
2/26/20 9:30,0.0346832,,2/26/20 9:30,0.0136125,,2/26/20 9:30,0.0030655,,2/26/20 9:30,0.3614227,,2/26/20 9:30,0.0042144,,2/26/20 9:30,67.11855659,,2/26/20 9:30,0.0379288,,2/26/20 9:30,0.0131494,,2/26/20 9:30,0.0045625,,2/26/20 9:30,67.11855659,,2/26/20 9:30,0.0025336,,2/26/20 9:30,0.3500074,,2/26/20 9:30,3.135824203
2/26/20 9:40,0.0348971,,2/26/20 9:40,0.0155096,,2/26/20 9:40,0.0046909,,2/26/20 9:40,0.3496281,,2/26/20 9:40,0.0054228,,2/26/20 9:40,66.88043137,,2/26/20 9:40,0.0297108,,2/26/20 9:40,0.0196396,,2/26/20 9:40,0.0050515,,2/26/20 9:40,66.88043137,,2/26/20 9:40,0.0068926,,2/26/20 9:40,0.3545972,,2/26/20 9:40,3.136019468
2/26/20 9:49,0.0316022,,2/26/20 9:49,0.020312,,2/26/20 9:49,0.0025117,,2/26/20 9:49,0.3692876,,2/26/20 9:49,0.0051592,,2/26/20 9:50,67.39073944,,2/26/20 9:49,0.0371379,,2/26/20 9:49,0.0162894,,2/26/20 9:49,0.0047735,,2/26/20 9:50,67.39073944,,2/26/20 9:49,0.0052512,,2/26/20 9:49,0.3711138,,2/26/20 9:50,3.13611722
2/26/20 9:59,0.0304239,,2/26/20 9:59,0.0114356,,2/26/20 9:59,0.0036626,,2/26/20 9:59,0.3742587,,2/26/20 9:59,0.0043845,,2/26/20 10:00,66.54022255,,2/26/20 9:59,0.0275958,,2/26/20 9:59,0.0125852,,2/26/20 9:59,0.0042788,,2/26/20 10:00,66.54022255,,2/26/20 9:59,0.0047062,,2/26/20 9:59,0.3520573,,2/26/20 10:00,3.13611722
2/26/20 10:09,0.0398279,,2/26/20 10:09,0.0162021,,2/26/20 10:09,0.0036307,,2/26/20 10:09,0.374877,,2/26/20 10:09,0.005099,,2/26/20 10:10,67.22063675,,2/26/20 10:09,0.0272566,,2/26/20 10:09,0.0136924,,2/26/20 10:09,0.0043351,,2/26/20 10:10,67.22063675,,2/26/20 10:09,0.0035763,,2/26/20 10:09,0.3642396,,2/26/20 10:10,3.135921717
2/26/20 10:20,0.0310153,,2/26/20 10:20,0.0122427,,2/26/20 10:20,0.003773,,2/26/20 10:20,0.3618377,,2/26/20 10:20,0.0045408,,2/26/20 10:21,66.9484539,,2/26/20 10:20,0.0324781,,2/26/20 10:20,0.0152771,,2/26/20 10:20,0.0044222,,2/26/20 10:21,66.9484539,,2/26/20 10:20,0.0039677,,2/26/20 10:20,0.3642246,,2/26/20 10:21,3.13611722
2/26/20 10:30,0.0318741,,2/26/20 10:30,0.0175561,,2/26/20 10:30,0.0053788,,2/26/20 10:30,0.3694991,,2/26/20 10:30,0.0042751,,2/26/20 10:30,67.05053406,,2/26/20 10:30,0.0300403,,2/26/20 10:30,0.0120738,,2/26/20 10:30,0.0051222,,2/26/20 10:30,67.05053406,,2/26/20 10:30,0.002532,,2/26/20 10:30,0.3744652,,2/26/20 10:30,3.135921717
2/26/20 10:40,0.0369433,,2/26/20 10:40,0.0117925,,2/26/20 10:40,0.0026765,,2/26/20 10:40,0.3651246,,2/26/20 10:40,0.0037604,,2/26/20 10:40,66.47215881,,2/26/20 10:40,0.0298781,,2/26/20 10:40,0.0123952,,2/26/20 10:40,0.004194,,2/26/20 10:40,66.47215881,,2/26/20 10:40,0.0029618,,2/26/20 10:40,0.360257,,2/26/20 10:40,3.136507988
2/26/20 10:50,0.0381537,,2/26/20 10:50,0.013461,,2/26/20 10:50,0.0042252,,2/26/20 10:50,0.3742994,,2/26/20 10:50,0.0041124,,2/26/20 10:50,66.74433823,,2/26/20 10:50,0.0347618,,2/26/20 10:50,0.0148374,,2/26/20 10:50,0.0049796,,2/26/20 10:50,66.74433823,,2/26/20 10:50,0.0024783,,2/26/20 10:50,0.3594424,,2/26/20 10:50,3.136312723
2/26/20 10:59,0.0466269,,2/26/20 10:59,0.0158362,,2/26/20 10:59,0.0030547,,2/26/20 10:59,0.3463791,,2/26/20 10:59,0.0046865,,2/26/20 11:00,66.84637375,,2/26/20 10:59,0.0380895,,2/26/20 10:59,0.0119671,,2/26/20 10:59,0.0054273,,2/26/20 11:00,66.84637375,,2/26/20 10:59,0.0044515,,2/26/20 10:59,0.3580177,,2/26/20 11:00,3.13611722
2/26/20 11:09,0.0382026,,2/26/20 11:09,0.0129353,,2/26/20 11:09,0.003441,,2/26/20 11:09,0.3673214,,2/26/20 11:09,0.004212,,2/26/20 11:10,66.4381424,,2/26/20 11:09,0.0294874,,2/26/20 11:09,0.0142042,,2/26/20 11:09,0.0044795,,2/26/20 11:10,66.4381424,,2/26/20 11:09,0.0024714,,2/26/20 11:09,0.3519431,,2/26/20 11:10,3.13611722
2/26/20 11:19,0.0358374,,2/26/20 11:19,0.0151839,,2/26/20 11:19,0.0034503,,2/26/20 11:19,0.3615556,,2/26/20 11:19,0.0044009,,2/26/20 11:20,66.64226151,,2/26/20 11:19,0.0317241,,2/26/20 11:19,0.0145188,,2/26/20 11:19,0.0041366,,2/26/20 11:20,66.64226151,,2/26/20 11:19,0.004494,,2/26/20 11:19,0.378577,,2/26/20 11:20,3.136019468
2/26/20 11:30,0.0353419,,2/26/20 11:30,0.0143147,,2/26/20 11:30,0.0023383,,2/26/20 11:30,0.35301,,2/26/20 11:30,0.0038817,,2/26/20 11:30,66.47215881,,2/26/20 11:30,0.031559,,2/26/20 11:30,0.011929,,2/26/20 11:30,0.0044412,,2/26/20 11:30,66.47215881,,2/26/20 11:30,0.0023338,,2/26/20 11:30,0.3474224,,2/26/20 11:30,3.13611722
2/26/20 11:40,0.0317815,,2/26/20 11:40,0.0156799,,2/26/20 11:40,0.0039882,,2/26/20 11:40,0.367815,,2/26/20 11:40,0.0045795,,2/26/20 11:40,66.33606567,,2/26/20 11:40,0.031324,,2/26/20 11:40,0.0136463,,2/26/20 11:40,0.0039748,,2/26/20 11:40,66.33606567,,2/26/20 11:40,0.005023,,2/26/20 11:40,0.3603742,,2/26/20 11:40,3.136019468
2/26/20 11:50,0.0361941,,2/26/20 11:50,0.0145873,,2/26/20 11:50,0.0022109,,2/26/20 11:50,0.3541139,,2/26/20 11:50,0.0047895,,2/26/20 11:50,66.33606567,,2/26/20 11:50,0.0330447,,2/26/20 11:50,0.0156771,,2/26/20 11:50,0.0050894,,2/26/20 11:50,66.33606567,,2/26/20 11:50,0.0033603,,2/26/20 11:50,0.3670951,,2/26/20 11:50,3.135824203
2/26/20 12:00,0.0437691,,2/26/20 12:00,0.0147481,,2/26/20 12:00,0.0052828,,2/26/20 12:00,0.3701771,,2/26/20 12:00,0.0043277,,2/26/20 12:00,66.2680397,,2/26/20 12:00,0.0309133,,2/26/20 12:00,0.0123913,,2/26/20 12:00,0.0051273,,2/26/20 12:00,66.2680397,,2/26/20 12:00,0.0036835,,2/26/20 12:00,0.3744411,,2/26/20 12:00,3.135628939
2/26/20 12:09,0.034575,,2/26/20 12:09,0.0164122,,2/26/20 12:09,0.0026273,,2/26/20 12:09,0.3506669,,2/26/20 12:09,0.0051263,,2/26/20 12:10,66.47215881,,2/26/20 12:09,0.0383775,,2/26/20 12:09,0.0136812,,2/26/20 12:09,0.0049148,,2/26/20 12:10,66.47215881,,2/26/20 12:09,0.0036976,,2/26/20 12:09,0.3863469,,2/26/20 12:10,3.135824203
2/26/20 12:19,0.0360121,,2/26/20 12:19,0.0120352,,2/26/20 12:19,0.0025683,,2/26/20 12:19,0.362513,,2/26/20 12:19,0.0044975,,2/26/20 12:20,66.2680397,,2/26/20 12:19,0.0301116,,2/26/20 12:19,0.0138946,,2/26/20 12:19,0.0040103,,2/26/20 12:20,66.2680397,,2/26/20 12:19,0.0042426,,2/26/20 12:19,0.376485,,2/26/20 12:20,3.135824203
2/26/20 12:29,0.0303643,,2/26/20 12:29,0.018367,,2/26/20 12:29,0.0033269,,2/26/20 12:29,0.3580951,,2/26/20 12:29,0.0044587,,2/26/20 12:29,66.13195,,2/26/20 12:29,0.0298174,,2/26/20 12:29,0.0136751,,2/26/20 12:29,0.0049097,,2/26/20 12:29,66.13195,,2/26/20 12:29,0.0026818,,2/26/20 12:29,0.3663376,,2/26/20 12:29,3.135531187
2/26/20 12:40,0.0358188,,2/26/20 12:40,0.0125643,,2/26/20 12:40,0.0038328,,2/26/20 12:40,0.3663938,,2/26/20 12:40,0.0041005,,2/26/20 12:40,66.23403015,,2/26/20 12:40,0.0330759,,2/26/20 12:40,0.0131006,,2/26/20 12:40,0.004562,,2/26/20 12:40,66.23403015,,2/26/20 12:40,0.0025741,,2/26/20 12:40,0.3853309,,2/26/20 12:40,3.135726452
2/26/20 12:50,0.0433566,,2/26/20 12:50,0.0173017,,2/26/20 12:50,0.0037869,,2/26/20 12:50,0.3664698,,2/26/20 12:50,0.0043998,,2/26/20 12:50,66.20001717,,2/26/20 12:50,0.0308812,,2/26/20 12:50,0.0136452,,2/26/20 12:50,0.0049109,,2/26/20 12:50,66.20001717,,2/26/20 12:50,0.0034368,,2/26/20 12:50,0.3678706,,2/26/20 12:50,3.136019468
2/26/20 13:00,0.0304859,,2/26/20 13:00,0.0121553,,2/26/20 13:00,0.0027879,,2/26/20 13:00,0.3658759,,2/26/20 13:00,0.0038151,,2/26/20 13:00,66.37011986,,2/26/20 13:00,0.0318359,,2/26/20 13:00,0.0109227,,2/26/20 13:00,0.0038949,,2/26/20 13:00,66.37011986,,2/26/20 13:00,0.0023011,,2/26/20 13:00,0.3915408,,2/26/20 13:00,3.135237932
2/26/20 13:10,0.0358266,,2/26/20 13:10,0.0146771,,2/26/20 13:10,0.0038738,,2/26/20 13:10,0.3658623,,2/26/20 13:10,0.0043295,,2/26/20 13:10,65.96184731,,2/26/20 13:10,0.0306454,,2/26/20 13:10,0.0124723,,2/26/20 13:10,0.0052331,,2/26/20 13:10,65.96184731,,2/26/20 13:10,0.0042103,,2/26/20 13:10,0.3636986,,2/26/20 13:10,3.135726452
2/26/20 13:19,0.0332272,,2/26/20 13:19,0.0142735,,2/26/20 13:19,0.0041122,,2/26/20 13:19,0.3648561,,2/26/20 13:19,0.0037915,,2/26/20 13:19,66.71032524,,2/26/20 13:19,0.02898,,2/26/20 13:19,0.0105262,,2/26/20 13:19,0.0048905,,2/26/20 13:19,66.71032524,,2/26/20 13:19,0.0025807,,2/26/20 13:19,0.3585858,,2/26/20 13:19,3.135531187
2/26/20 13:29,0.0376424,,2/26/20 13:29,0.0113826,,2/26/20 13:29,0.0032598,,2/26/20 13:29,0.3798536,,2/26/20 13:29,0.0038264,,2/26/20 13:30,66.57423553,,2/26/20 13:29,0.0249608,,2/26/20 13:29,0.0150422,,2/26/20 13:29,0.0038964,,2/26/20 13:30,66.57423553,,2/26/20 13:29,0.0026481,,2/26/20 13:29,0.3520814,,2/26/20 13:30,3.135726452
2/26/20 13:39,0.042221,,2/26/20 13:39,0.0134734,,2/26/20 13:39,0.0020374,,2/26/20 13:39,0.3672373,,2/26/20 13:39,0.0048579,,2/26/20 13:40,66.67627106,,2/26/20 13:39,0.0347973,,2/26/20 13:39,0.0154959,,2/26/20 13:39,0.0045513,,2/26/20 13:40,66.67627106,,2/26/20 13:39,0.0030062,,2/26/20 13:39,0.3770982,,2/26/20 13:40,3.135433435
2/26/20 13:50,0.0336244,,2/26/20 13:50,0.0121932,,2/26/20 13:50,0.0038819,,2/26/20 13:50,0.3628655,,2/26/20 13:50,0.0044221,,2/26/20 13:51,66.47215881,,2/26/20 13:50,0.0344348,,2/26/20 13:50,0.0138474,,2/26/20 13:50,0.004098,,2/26/20 13:51,66.47215881,,2/26/20 13:50,0.0039179,,2/26/20 13:50,0.3605606,,2/26/20 13:51,3.135237932
