Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,
2/25/20 21:43,0.0381533,,2/25/20 21:43,0.0094485,,2/25/20 21:53,0.0029643,,2/25/20 21:53,0.9690856,,2/25/20 21:53,0.0032979,,2/25/20 21:23,70.42777596,,2/25/20 21:53,0.0399205,,2/25/20 21:53,0.0101482,,2/25/20 21:43,0.0032115,,2/25/20 21:23,70.42777596,,2/25/20 21:43,0.0017425,,2/25/20 21:43,0.9790773,,2/25/20 21:23,3.104859591
2/25/20 21:53,0.0448618,,2/25/20 21:53,0.0106509,,2/25/20 22:03,0.0017827,,2/25/20 22:03,1.0025825,,2/25/20 22:03,0.0032083,,2/25/20 21:33,69.93452759,,2/25/20 22:03,0.0561894,,2/25/20 22:03,0.0090276,,2/25/20 21:53,0.0037124,,2/25/20 21:33,69.93452759,,2/25/20 21:53,0.0023634,,2/25/20 21:53,0.9654023,,2/25/20 21:33,3.105250359
2/25/20 22:03,0.0466656,,2/25/20 22:03,0.0108149,,2/25/20 22:13,0.0048385,,2/25/20 22:13,0.9817845,,2/25/20 22:13,0.003452,,2/25/20 21:43,69.68788452,,2/25/20 22:13,0.0480385,,2/25/20 22:13,0.0114895,,2/25/20 22:03,0.0029819,,2/25/20 21:43,69.68788452,,2/25/20 22:03,0.0022261,,2/25/20 22:03,1.0442409,,2/25/20 21:43,3.104859591
2/25/20 22:13,0.0407533,,2/25/20 22:13,0.0106586,,2/25/20 22:22,0.0034876,,2/25/20 22:22,1.0245206,,2/25/20 22:22,0.0031807,,2/25/20 21:53,69.40605774,,2/25/20 22:22,0.0466296,,2/25/20 22:22,0.0095543,,2/25/20 22:13,0.0027734,,2/25/20 21:53,69.40605774,,2/25/20 22:13,0.002153,,2/25/20 22:13,0.965811,,2/25/20 21:53,3.105250359
2/25/20 22:22,0.0469851,,2/25/20 22:22,0.0109873,,2/25/20 22:33,0.0019818,,2/25/20 22:33,0.9756513,,2/25/20 22:33,0.0030375,,2/25/20 22:03,69.15941467,,2/25/20 22:33,0.050549,,2/25/20 22:33,0.0098409,,2/25/20 22:22,0.0028761,,2/25/20 22:03,69.15941467,,2/25/20 22:22,0.0025158,,2/25/20 22:22,1.0228934,,2/25/20 22:03,3.105445623
2/25/20 22:33,0.040791,,2/25/20 22:33,0.0094989,,2/25/20 22:43,0.00358,,2/25/20 22:43,0.9761905,,2/25/20 22:43,0.003082,,2/25/20 22:13,69.19468079,,2/25/20 22:43,0.0454515,,2/25/20 22:43,0.0100449,,2/25/20 22:33,0.0030103,,2/25/20 22:13,69.19468079,,2/25/20 22:33,0.0026003,,2/25/20 22:33,0.985471,,2/25/20 22:13,3.10534811
2/25/20 22:43,0.0417054,,2/25/20 22:43,0.0094191,,2/25/20 22:53,0.0030758,,2/25/20 22:53,1.0106029,,2/25/20 22:53,0.0032673,,2/25/20 22:23,68.63094482,,2/25/20 22:53,0.0424125,,2/25/20 22:53,0.0103007,,2/25/20 22:43,0.002814,,2/25/20 22:23,68.63094482,,2/25/20 22:43,0.0031758,,2/25/20 22:43,1.0060887,,2/25/20 22:23,3.105152607
2/25/20 22:53,0.0450695,,2/25/20 22:53,0.009773,,2/25/20 23:03,0.0012608,,2/25/20 23:03,1.0197691,,2/25/20 23:03,0.0029504,,2/25/20 22:34,68.38434296,,2/25/20 23:03,0.0481204,,2/25/20 23:03,0.0097159,,2/25/20 22:53,0.002996,,2/25/20 22:34,68.38434296,,2/25/20 22:53,0.0022831,,2/25/20 22:53,1.0103862,,2/25/20 22:34,3.10573864
2/25/20 23:03,0.04444,,2/25/20 23:03,0.0088476,,2/25/20 23:13,0.0026729,,2/25/20 23:13,0.9979376,,2/25/20 23:13,0.0031406,,2/25/20 22:44,67.96158218,,2/25/20 23:13,0.045153,,2/25/20 23:13,0.0089142,,2/25/20 23:03,0.0028256,,2/25/20 22:44,67.96158218,,2/25/20 23:03,0.001504,,2/25/20 23:03,1.0449591,,2/25/20 22:44,3.105055094
2/25/20 23:13,0.0446744,,2/25/20 23:13,0.0092943,,2/25/20 23:22,0.002693,,2/25/20 23:22,0.9684284,,2/25/20 23:22,0.0037532,,2/25/20 22:54,67.6797142,,2/25/20 23:22,0.049265,,2/25/20 23:22,0.0124368,,2/25/20 23:13,0.0027379,,2/25/20 22:54,67.6797142,,2/25/20 23:13,0.0016221,,2/25/20 23:13,0.9938033,,2/25/20 22:54,3.105152607
2/25/20 23:22,0.0415963,,2/25/20 23:22,0.0111864,,2/25/20 23:33,0.0028735,,2/25/20 23:33,0.9915067,,2/25/20 23:33,0.0037113,,2/25/20 23:04,67.29217834,,2/25/20 23:33,0.0478535,,2/25/20 23:33,0.0107128,,2/25/20 23:22,0.0043556,,2/25/20 23:04,67.29217834,,2/25/20 23:22,0.0049826,,2/25/20 23:22,0.9904809,,2/25/20 23:04,3.105055094
2/25/20 23:33,0.0468641,,2/25/20 23:33,0.0089676,,2/25/20 23:43,0.0023124,,2/25/20 23:43,0.9884794,,2/25/20 23:43,0.003464,,2/25/20 23:13,67.50355873,,2/25/20 23:43,0.0506011,,2/25/20 23:43,0.0112669,,2/25/20 23:33,0.003188,,2/25/20 23:13,67.50355873,,2/25/20 23:33,0.0023337,,2/25/20 23:33,1.0089206,,2/25/20 23:13,3.105445623
2/25/20 23:43,0.0488436,,2/25/20 23:43,0.0077882,,2/25/20 23:53,0.0027177,,2/25/20 23:53,0.9522079,,2/25/20 23:53,0.0032043,,2/25/20 23:23,67.29217834,,2/25/20 23:53,0.0423915,,2/25/20 23:53,0.0090555,,2/25/20 23:43,0.0028637,,2/25/20 23:23,67.29217834,,2/25/20 23:43,0.0023345,,2/25/20 23:43,1.0178251,,2/25/20 23:23,3.10573864
2/25/20 23:53,0.0441909,,2/25/20 23:53,0.0101912,,2/26/20 0:03,0.0016186,,2/26/20 0:03,0.9993137,,2/26/20 0:03,0.0028368,,2/25/20 23:34,67.15124435,,2/26/20 0:03,0.0514966,,2/26/20 0:03,0.0092228,,2/25/20 23:53,0.0031992,,2/25/20 23:34,67.15124435,,2/25/20 23:53,0.0022815,,2/25/20 23:53,1.0062697,,2/25/20 23:34,3.10534811
2/26/20 0:03,0.0442619,,2/26/20 0:03,0.0080339,,2/26/20 0:13,0.0021656,,2/26/20 0:13,1.0039136,,2/26/20 0:13,0.0029057,,2/25/20 23:44,67.18646927,,2/26/20 0:13,0.04249,,2/26/20 0:13,0.0078389,,2/26/20 0:03,0.0027442,,2/25/20 23:44,67.18646927,,2/26/20 0:03,0.0015632,,2/26/20 0:03,1.0093118,,2/25/20 23:44,3.105445623
2/26/20 0:13,0.0609505,,2/26/20 0:13,0.0076624,,2/26/20 0:23,0.0018386,,2/26/20 0:23,0.987811,,2/26/20 0:23,0.0028442,,2/25/20 23:54,67.08080139,,2/26/20 0:23,0.043114,,2/26/20 0:23,0.0099695,,2/26/20 0:13,0.002812,,2/25/20 23:54,67.08080139,,2/26/20 0:13,0.0020371,,2/26/20 0:13,1.0276347,,2/25/20 23:54,3.104957104
2/26/20 0:23,0.0377589,,2/26/20 0:23,0.0088104,,2/26/20 0:32,0.0018132,,2/26/20 0:32,1.0728789,,2/26/20 0:32,0.0031097,,2/26/20 0:04,67.15124435,,2/26/20 0:32,0.0473695,,2/26/20 0:32,0.0101808,,2/26/20 0:23,0.0027601,,2/26/20 0:04,67.15124435,,2/26/20 0:23,0.0019971,,2/26/20 0:23,0.9734893,,2/26/20 0:04,3.104957104
2/26/20 0:32,0.0490765,,2/26/20 0:32,0.0098114,,2/26/20 0:43,0.002356,,2/26/20 0:43,0.9890635,,2/26/20 0:43,0.0029903,,2/26/20 0:13,67.15124435,,2/26/20 0:43,0.0487833,,2/26/20 0:43,0.0080071,,2/26/20 0:32,0.0030588,,2/26/20 0:13,67.15124435,,2/26/20 0:32,0.0020635,,2/26/20 0:32,1.0318738,,2/26/20 0:13,3.105152607
2/26/20 0:43,0.0460723,,2/26/20 0:43,0.0094098,,2/26/20 0:53,0.0026723,,2/26/20 0:53,1.0270087,,2/26/20 0:53,0.0033817,,2/26/20 0:23,67.08080139,,2/26/20 0:53,0.0446177,,2/26/20 0:53,0.0119558,,2/26/20 0:43,0.0027577,,2/26/20 0:23,67.08080139,,2/26/20 0:43,0.0017599,,2/26/20 0:43,1.0175215,,2/26/20 0:23,3.106129408
2/26/20 0:53,0.0498481,,2/26/20 0:53,0.0123236,,2/26/20 1:03,0.0019674,,2/26/20 1:03,1.006076,,2/26/20 1:03,0.0027874,,2/26/20 0:33,67.25695686,,2/26/20 1:03,0.0464692,,2/26/20 1:03,0.008851,,2/26/20 0:53,0.0036422,,2/26/20 0:33,67.25695686,,2/26/20 0:53,0.0032816,,2/26/20 0:53,1.0222161,,2/26/20 0:33,3.105250359
2/26/20 1:03,0.0544175,,2/26/20 1:03,0.010199,,2/26/20 1:13,0.0034844,,2/26/20 1:13,0.9468835,,2/26/20 1:13,0.0034705,,2/26/20 0:44,67.78542671,,2/26/20 1:13,0.0434519,,2/26/20 1:13,0.0113093,,2/26/20 1:03,0.0030544,,2/26/20 0:44,67.78542671,,2/26/20 1:03,0.0039621,,2/26/20 1:03,0.9964309,,2/26/20 0:44,3.105152607
2/26/20 1:13,0.0445719,,2/26/20 1:13,0.0121429,,2/26/20 1:23,0.0018152,,2/26/20 1:23,0.9527471,,2/26/20 1:23,0.0033742,,2/26/20 0:54,68.41956444,,2/26/20 1:23,0.0476866,,2/26/20 1:23,0.0101991,,2/26/20 1:13,0.003506,,2/26/20 0:54,68.41956444,,2/26/20 1:13,0.0017167,,2/26/20 1:13,0.9623134,,2/26/20 0:54,3.104957104
2/26/20 1:23,0.045522,,2/26/20 1:23,0.0082788,,2/26/20 1:33,0.0017104,,2/26/20 1:33,1.0136302,,2/26/20 1:33,0.0027068,,2/26/20 1:04,68.7366539,,2/26/20 1:33,0.0468238,,2/26/20 1:33,0.0077129,,2/26/20 1:23,0.0027346,,2/26/20 1:04,68.7366539,,2/26/20 1:23,0.0018308,,2/26/20 1:23,0.9655775,,2/26/20 1:04,3.105152607
2/26/20 1:33,0.0413193,,2/26/20 1:33,0.0080635,,2/26/20 1:42,0.0027166,,2/26/20 1:42,1.0592195,,2/26/20 1:42,0.0033135,,2/26/20 1:13,69.15941467,,2/26/20 1:42,0.050517,,2/26/20 1:42,0.0118326,,2/26/20 1:33,0.0030256,,2/26/20 1:13,69.15941467,,2/26/20 1:33,0.0025109,,2/26/20 1:33,1.0329949,,2/26/20 1:13,3.104566574
2/26/20 1:42,0.0373887,,2/26/20 1:42,0.0098675,,2/26/20 1:53,0.0026145,,2/26/20 1:53,0.9874235,,2/26/20 1:53,0.0029096,,2/26/20 1:23,69.44128265,,2/26/20 1:53,0.0500807,,2/26/20 1:53,0.0094192,,2/26/20 1:42,0.0033954,,2/26/20 1:23,69.44128265,,2/26/20 1:42,0.0022409,,2/26/20 1:42,1.0251414,,2/26/20 1:23,3.104664087
2/26/20 1:53,0.0445072,,2/26/20 1:53,0.0093158,,2/26/20 2:03,0.0015432,,2/26/20 2:03,0.9800827,,2/26/20 2:03,0.0032747,,2/26/20 1:33,69.82881851,,2/26/20 2:03,0.0529455,,2/26/20 2:03,0.0091089,,2/26/20 1:53,0.0027018,,2/26/20 1:33,69.82881851,,2/26/20 1:53,0.0017237,,2/26/20 1:53,0.9969798,,2/26/20 1:33,3.104664087
2/26/20 2:03,0.0471556,,2/26/20 2:03,0.0097525,,2/26/20 2:13,0.002489,,2/26/20 2:13,0.9589478,,2/26/20 2:13,0.0031484,,2/26/20 1:43,69.54699173,,2/26/20 2:13,0.0432234,,2/26/20 2:13,0.0093954,,2/26/20 2:03,0.0033625,,2/26/20 1:43,69.54699173,,2/26/20 2:03,0.0027327,,2/26/20 2:03,1.0504653,,2/26/20 1:43,3.104664087
2/26/20 2:13,0.0412582,,2/26/20 2:13,0.0089818,,2/26/20 2:23,0.0024811,,2/26/20 2:23,1.0265257,,2/26/20 2:23,0.0030453,,2/26/20 1:54,69.30034866,,2/26/20 2:23,0.0437133,,2/26/20 2:23,0.0081097,,2/26/20 2:13,0.0033195,,2/26/20 1:54,69.30034866,,2/26/20 2:13,0.0022346,,2/26/20 2:13,0.9871468,,2/26/20 1:54,3.104761839
2/26/20 2:23,0.0366435,,2/26/20 2:23,0.0093217,,2/26/20 2:33,0.0020309,,2/26/20 2:33,0.9889456,,2/26/20 2:33,0.003036,,2/26/20 2:04,69.22990227,,2/26/20 2:33,0.0463382,,2/26/20 2:33,0.0100384,,2/26/20 2:23,0.0031526,,2/26/20 2:04,69.22990227,,2/26/20 2:23,0.0025967,,2/26/20 2:23,1.0157114,,2/26/20 2:04,3.104859591
2/26/20 2:33,0.0449956,,2/26/20 2:33,0.0090271,,2/26/20 2:43,0.0023975,,2/26/20 2:43,0.9622334,,2/26/20 2:43,0.0040671,,2/26/20 2:13,68.98325577,,2/26/20 2:43,0.039002,,2/26/20 2:43,0.0105711,,2/26/20 2:33,0.0032922,,2/26/20 2:13,68.98325577,,2/26/20 2:33,0.0018847,,2/26/20 2:33,1.0026728,,2/26/20 2:13,3.104859591
2/26/20 2:43,0.0429762,,2/26/20 2:43,0.0102312,,2/26/20 2:52,0.0036316,,2/26/20 2:52,0.9675523,,2/26/20 2:52,0.0039463,,2/26/20 2:23,69.19468079,,2/26/20 2:52,0.0432871,,2/26/20 2:52,0.0116844,,2/26/20 2:43,0.0031106,,2/26/20 2:23,69.19468079,,2/26/20 2:43,0.002933,,2/26/20 2:43,0.9968046,,2/26/20 2:23,3.104957104
2/26/20 2:52,0.0573658,,2/26/20 2:52,0.01099,,2/26/20 3:03,0.0045049,,2/26/20 3:03,1.0224987,,2/26/20 3:03,0.003244,,2/26/20 2:33,68.70143242,,2/26/20 3:03,0.053043,,2/26/20 3:03,0.0096307,,2/26/20 2:52,0.0036213,,2/26/20 2:33,68.70143242,,2/26/20 2:52,0.0038572,,2/26/20 2:52,1.0009853,,2/26/20 2:33,3.104566574
2/26/20 3:03,0.0450166,,2/26/20 3:03,0.0073363,,2/26/20 3:13,0.0024765,,2/26/20 3:13,1.0269582,,2/26/20 3:13,0.0034366,,2/26/20 2:43,68.98325577,,2/26/20 3:13,0.0500762,,2/26/20 3:13,0.010516,,2/26/20 3:03,0.0024855,,2/26/20 2:43,68.98325577,,2/26/20 3:03,0.0010881,,2/26/20 3:03,1.0310155,,2/26/20 2:43,3.104664087
2/26/20 3:13,0.0453113,,2/26/20 3:13,0.0085516,,2/26/20 3:23,0.0028732,,2/26/20 3:23,1.0095133,,2/26/20 3:23,0.0031822,,2/26/20 2:53,68.38434296,,2/26/20 3:23,0.0522847,,2/26/20 3:23,0.0089111,,2/26/20 3:13,0.0028867,,2/26/20 2:53,68.38434296,,2/26/20 3:13,0.0031476,,2/26/20 3:13,0.9858389,,2/26/20 2:53,3.105055094
2/26/20 3:23,0.0410594,,2/26/20 3:23,0.0114096,,2/26/20 3:33,0.0027712,,2/26/20 3:33,1.0109792,,2/26/20 3:33,0.0033577,,2/26/20 3:03,68.56049843,,2/26/20 3:33,0.0472045,,2/26/20 3:33,0.0115731,,2/26/20 3:23,0.0035609,,2/26/20 3:03,68.56049843,,2/26/20 3:23,0.0018638,,2/26/20 3:23,0.9871935,,2/26/20 3:03,3.104468822
2/26/20 3:33,0.0468263,,2/26/20 3:33,0.0106414,,2/26/20 3:43,0.0020089,,2/26/20 3:43,1.0311088,,2/26/20 3:43,0.0032413,,2/26/20 3:13,68.17296257,,2/26/20 3:43,0.0431173,,2/26/20 3:43,0.0097652,,2/26/20 3:33,0.0035653,,2/26/20 3:13,68.17296257,,2/26/20 3:33,0.0038111,,2/26/20 3:33,1.0191564,,2/26/20 3:13,3.104664087
2/26/20 3:43,0.0428166,,2/26/20 3:43,0.0076115,,2/26/20 3:53,0.0031247,,2/26/20 3:53,1.0166463,,2/26/20 3:53,0.0036701,,2/26/20 3:23,68.27863045,,2/26/20 3:53,0.0562577,,2/26/20 3:53,0.0098819,,2/26/20 3:43,0.0025613,,2/26/20 3:23,68.27863045,,2/26/20 3:43,0.0016518,,2/26/20 3:43,1.0301396,,2/26/20 3:23,3.104859591
2/26/20 3:53,0.0499649,,2/26/20 3:53,0.0088416,,2/26/20 4:02,0.0014743,,2/26/20 4:02,1.0163093,,2/26/20 4:02,0.0030749,,2/26/20 3:33,68.06725006,,2/26/20 4:02,0.0486374,,2/26/20 4:02,0.0108363,,2/26/20 3:53,0.002507,,2/26/20 3:33,68.06725006,,2/26/20 3:53,0.002091,,2/26/20 3:53,0.9645498,,2/26/20 3:33,3.104664087
2/26/20 4:02,0.0561761,,2/26/20 4:02,0.0111601,,2/26/20 4:12,0.0025359,,2/26/20 4:12,0.9855588,,2/26/20 4:12,0.0031286,,2/26/20 3:44,67.89109459,,2/26/20 4:12,0.0448728,,2/26/20 4:12,0.0122332,,2/26/20 4:02,0.0028464,,2/26/20 3:44,67.89109459,,2/26/20 4:02,0.0029538,,2/26/20 4:02,1.0218716,,2/26/20 3:44,3.104761839
2/26/20 4:12,0.0476854,,2/26/20 4:12,0.0083228,,2/26/20 4:23,0.0016665,,2/26/20 4:23,0.9659853,,2/26/20 4:23,0.0032195,,2/26/20 3:54,67.53878021,,2/26/20 4:23,0.0398088,,2/26/20 4:23,0.0093293,,2/26/20 4:12,0.0025602,,2/26/20 3:54,67.53878021,,2/26/20 4:12,0.0016968,,2/26/20 4:12,0.9987957,,2/26/20 3:54,3.105055094
2/26/20 4:23,0.0389954,,2/26/20 4:23,0.0090131,,2/26/20 4:33,0.0020726,,2/26/20 4:33,1.0581355,,2/26/20 4:33,0.0033486,,2/26/20 4:03,68.03202858,,2/26/20 4:33,0.0458524,,2/26/20 4:33,0.0087219,,2/26/20 4:23,0.0029167,,2/26/20 4:03,68.03202858,,2/26/20 4:23,0.001804,,2/26/20 4:23,0.9702604,,2/26/20 4:03,3.104761839
2/26/20 4:33,0.0446726,,2/26/20 4:33,0.0103517,,2/26/20 4:43,0.0034291,,2/26/20 4:43,0.9517137,,2/26/20 4:43,0.003825,,2/26/20 4:13,67.11602287,,2/26/20 4:43,0.0452019,,2/26/20 4:43,0.0144787,,2/26/20 4:33,0.0032456,,2/26/20 4:13,67.11602287,,2/26/20 4:33,0.0015639,,2/26/20 4:33,1.0128619,,2/26/20 4:13,3.104664087
2/26/20 4:43,0.0420295,,2/26/20 4:43,0.0100526,,2/26/20 4:53,0.0018162,,2/26/20 4:53,1.0053795,,2/26/20 4:53,0.0033474,,2/26/20 4:24,67.25695686,,2/26/20 4:53,0.0482826,,2/26/20 4:53,0.0111583,,2/26/20 4:43,0.0032035,,2/26/20 4:24,67.25695686,,2/26/20 4:43,0.0020697,,2/26/20 4:43,1.0314359,,2/26/20 4:24,3.105055094
2/26/20 4:53,0.0467997,,2/26/20 4:53,0.0090863,,2/26/20 5:03,0.0024382,,2/26/20 5:03,0.9742865,,2/26/20 5:03,0.0031868,,2/26/20 4:34,67.15124435,,2/26/20 5:03,0.0512725,,2/26/20 5:03,0.0107589,,2/26/20 4:53,0.0036494,,2/26/20 4:34,67.15124435,,2/26/20 4:53,0.0039091,,2/26/20 4:53,0.9722865,,2/26/20 4:34,3.104664087
2/26/20 5:03,0.0529308,,2/26/20 5:03,0.0097024,,2/26/20 5:12,0.0021564,,2/26/20 5:12,0.949585,,2/26/20 5:12,0.0032022,,2/26/20 4:44,66.58755302,,2/26/20 5:12,0.0477784,,2/26/20 5:12,0.0115897,,2/26/20 5:03,0.003321,,2/26/20 4:44,66.58755302,,2/26/20 5:03,0.0018405,,2/26/20 5:03,1.0007985,,2/26/20 4:44,3.104566574
2/26/20 5:13,0.0379015,,2/26/20 5:13,0.0095985,,2/26/20 5:22,0.0023662,,2/26/20 5:22,0.9728149,,2/26/20 5:22,0.0034474,,2/26/20 4:54,66.37617264,,2/26/20 5:22,0.0428826,,2/26/20 5:22,0.0098055,,2/26/20 5:13,0.0033454,,2/26/20 4:54,66.37617264,,2/26/20 5:13,0.0025182,,2/26/20 5:13,1.0151917,,2/26/20 4:54,3.104761839
2/26/20 5:22,0.0424344,,2/26/20 5:22,0.0075288,,2/26/20 5:33,0.0024994,,2/26/20 5:33,0.9992294,,2/26/20 5:33,0.0042933,,2/26/20 5:03,66.16475105,,2/26/20 5:33,0.0491042,,2/26/20 5:33,0.0130929,,2/26/20 5:22,0.0024426,,2/26/20 5:03,66.16475105,,2/26/20 5:22,0.0009887,,2/26/20 5:22,0.9983227,,2/26/20 5:03,3.104664087
2/26/20 5:33,0.0399702,,2/26/20 5:33,0.009324,,2/26/20 5:43,0.0026749,,2/26/20 5:43,0.9747583,,2/26/20 5:43,0.0033855,,2/26/20 5:13,66.44661903,,2/26/20 5:43,0.0444524,,2/26/20 5:43,0.0105185,,2/26/20 5:33,0.0031978,,2/26/20 5:13,66.44661903,,2/26/20 5:33,0.0027785,,2/26/20 5:33,0.9333693,,2/26/20 5:13,3.104468822
2/26/20 5:43,0.0402687,,2/26/20 5:43,0.0072093,,2/26/20 5:53,0.0030644,,2/26/20 5:53,0.9754435,,2/26/20 5:53,0.0029106,,2/26/20 5:23,66.16475105,,2/26/20 5:53,0.048107,,2/26/20 5:53,0.0083421,,2/26/20 5:43,0.0026273,,2/26/20 5:23,66.16475105,,2/26/20 5:43,0.0017276,,2/26/20 5:43,1.0118284,,2/26/20 5:23,3.105055094
2/26/20 5:53,0.0413731,,2/26/20 5:53,0.009236,,2/26/20 6:03,0.0019851,,2/26/20 6:03,1.0055705,,2/26/20 6:03,0.0033463,,2/26/20 5:34,66.05908318,,2/26/20 6:03,0.0442801,,2/26/20 6:03,0.0093221,,2/26/20 5:53,0.0028631,,2/26/20 5:34,66.05908318,,2/26/20 5:53,0.0021853,,2/26/20 5:53,0.9894241,,2/26/20 5:34,3.104566574
2/26/20 6:03,0.0532312,,2/26/20 6:03,0.0097025,,2/26/20 6:13,0.0030515,,2/26/20 6:13,0.9971513,,2/26/20 6:13,0.0034274,,2/26/20 5:44,66.05908318,,2/26/20 6:13,0.0438051,,2/26/20 6:13,0.0093156,,2/26/20 6:03,0.003257,,2/26/20 5:44,66.05908318,,2/26/20 6:03,0.0023096,,2/26/20 6:03,0.9990118,,2/26/20 5:44,3.104859591
2/26/20 6:13,0.0467635,,2/26/20 6:13,0.0081302,,2/26/20 6:23,0.0027832,,2/26/20 6:23,1.029744,,2/26/20 6:23,0.0035039,,2/26/20 5:53,66.09430466,,2/26/20 6:23,0.0450342,,2/26/20 6:23,0.0108035,,2/26/20 6:13,0.0027375,,2/26/20 5:53,66.09430466,,2/26/20 6:13,0.0022622,,2/26/20 6:13,0.9508456,,2/26/20 5:53,3.104566574
2/26/20 6:23,0.0425581,,2/26/20 6:23,0.0090943,,2/26/20 6:32,0.0032821,,2/26/20 6:32,1.0074127,,2/26/20 6:32,0.0029587,,2/26/20 6:03,66.05908318,,2/26/20 6:32,0.0420495,,2/26/20 6:32,0.0103783,,2/26/20 6:23,0.0026057,,2/26/20 6:03,66.05908318,,2/26/20 6:23,0.002509,,2/26/20 6:23,1.0617522,,2/26/20 6:03,3.104859591
2/26/20 6:32,0.0495426,,2/26/20 6:32,0.0091407,,2/26/20 6:43,0.0032612,,2/26/20 6:43,0.9699168,,2/26/20 6:43,0.0033967,,2/26/20 6:13,65.60105972,,2/26/20 6:43,0.0504829,,2/26/20 6:43,0.0086243,,2/26/20 6:32,0.0027754,,2/26/20 6:13,65.60105972,,2/26/20 6:32,0.002254,,2/26/20 6:32,1.0045355,,2/26/20 6:13,3.104664087
2/26/20 6:43,0.042585,,2/26/20 6:43,0.0095655,,2/26/20 6:53,0.0035705,,2/26/20 6:53,1.0000326,,2/26/20 6:53,0.003417,,2/26/20 6:23,65.60105972,,2/26/20 6:53,0.0450839,,2/26/20 6:53,0.0110838,,2/26/20 6:43,0.0026519,,2/26/20 6:23,65.60105972,,2/26/20 6:43,0.0020282,,2/26/20 6:43,1.0999511,,2/26/20 6:23,3.104468822
2/26/20 6:53,0.0413047,,2/26/20 6:53,0.0102733,,2/26/20 7:03,0.0024066,,2/26/20 7:03,1.060017,,2/26/20 7:03,0.0026091,,2/26/20 6:33,65.24874535,,2/26/20 7:03,0.0436687,,2/26/20 7:03,0.0081503,,2/26/20 6:53,0.0037271,,2/26/20 6:33,65.24874535,,2/26/20 6:53,0.0020149,,2/26/20 6:53,1.0057033,,2/26/20 6:33,3.104761839
2/26/20 7:03,0.0446055,,2/26/20 7:03,0.0086161,,2/26/20 7:13,0.0040778,,2/26/20 7:13,0.9562687,,2/26/20 7:13,0.0039558,,2/26/20 6:44,65.53061333,,2/26/20 7:13,0.0508245,,2/26/20 7:13,0.0128101,,2/26/20 7:03,0.0026961,,2/26/20 6:44,65.53061333,,2/26/20 7:03,0.0014753,,2/26/20 7:03,1.0143567,,2/26/20 6:44,3.104566574
2/26/20 7:13,0.0484747,,2/26/20 7:13,0.0094411,,2/26/20 7:23,0.0013101,,2/26/20 7:23,0.9992351,,2/26/20 7:23,0.0029084,,2/26/20 6:53,65.17829895,,2/26/20 7:23,0.0450793,,2/26/20 7:23,0.0097236,,2/26/20 7:13,0.0032671,,2/26/20 6:53,65.17829895,,2/26/20 7:13,0.0026703,,2/26/20 7:13,1.0312549,,2/26/20 6:53,3.104566574
2/26/20 7:23,0.0449616,,2/26/20 7:23,0.0093955,,2/26/20 7:33,0.0029392,,2/26/20 7:33,0.9930513,,2/26/20 7:33,0.0030151,,2/26/20 7:03,65.00214348,,2/26/20 7:33,0.0432644,,2/26/20 7:33,0.0101036,,2/26/20 7:23,0.0031612,,2/26/20 7:03,65.00214348,,2/26/20 7:23,0.0022989,,2/26/20 7:23,1.0307644,,2/26/20 7:03,3.104761839
2/26/20 7:33,0.0400254,,2/26/20 7:33,0.007294,,2/26/20 7:42,0.0022137,,2/26/20 7:42,0.9647609,,2/26/20 7:42,0.0030615,,2/26/20 7:13,64.93165588,,2/26/20 7:42,0.0447221,,2/26/20 7:42,0.0094888,,2/26/20 7:33,0.0026975,,2/26/20 7:13,64.93165588,,2/26/20 7:33,0.0020255,,2/26/20 7:33,1.0196819,,2/26/20 7:13,3.104859591
2/26/20 7:42,0.0442383,,2/26/20 7:42,0.0102676,,2/26/20 7:53,0.00246,,2/26/20 7:53,0.9755558,,2/26/20 7:53,0.0031534,,2/26/20 7:23,64.79076309,,2/26/20 7:53,0.0437397,,2/26/20 7:53,0.0098686,,2/26/20 7:42,0.0029991,,2/26/20 7:23,64.79076309,,2/26/20 7:42,0.0022738,,2/26/20 7:42,0.9880869,,2/26/20 7:23,3.105250359
