Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,,,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Band 1,,,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,,,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,,,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,,,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,,,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,,,Machines > Lathe 1 > MIB > Battery Voltage,
2/26/20 6:25,0.0463049,,2/26/20 6:25,0.01628,,2/26/20 6:25,0.0034339,,2/26/20 6:25,0.9660883,,2/26/20 6:35,0.0037436,,2/26/20 6:25,70.85053329,,2/26/20 6:25,0.0047936,,2/26/20 6:25,70.85053329,,2/26/20 6:35,0.0026965,,2/26/20 6:35,1.0013484,,2/26/20 6:35,0.048965,,2/26/20 6:35,0.0114023,,2/26/20 6:25,3.104566574
2/26/20 6:35,0.0485957,,2/26/20 6:35,0.0182162,,2/26/20 6:35,0.0045206,,2/26/20 6:35,0.9925799,,2/26/20 6:46,0.0037343,,2/26/20 6:35,70.63915634,,2/26/20 6:35,0.0053761,,2/26/20 6:35,70.63915634,,2/26/20 6:46,0.0019891,,2/26/20 6:46,1.0336621,,2/26/20 6:46,0.0464401,,2/26/20 6:46,0.0110738,,2/26/20 6:35,3.104664087
2/26/20 6:46,0.0441717,,2/26/20 6:46,0.0160008,,2/26/20 6:46,0.0031535,,2/26/20 6:46,1.0283877,,2/26/20 6:56,0.0045853,,2/26/20 6:46,70.21635437,,2/26/20 6:46,0.0045352,,2/26/20 6:46,70.21635437,,2/26/20 6:56,0.0032614,,2/26/20 6:56,1.0185564,,2/26/20 6:56,0.0439779,,2/26/20 6:56,0.0160925,,2/26/20 6:46,3.104468822
2/26/20 6:56,0.0454099,,2/26/20 6:56,0.0144814,,2/26/20 6:56,0.003826,,2/26/20 6:56,0.9985388,,2/26/20 7:05,0.0047056,,2/26/20 6:56,70.25162048,,2/26/20 6:56,0.0048019,,2/26/20 6:56,70.25162048,,2/26/20 7:05,0.0048017,,2/26/20 7:05,1.0243144,,2/26/20 7:05,0.0504793,,2/26/20 7:05,0.0169902,,2/26/20 6:56,3.104468822
2/26/20 7:05,0.0455688,,2/26/20 7:05,0.0157239,,2/26/20 7:05,0.0032364,,2/26/20 7:05,0.9881825,,2/26/20 7:15,0.004732,,2/26/20 7:06,69.72315063,,2/26/20 7:05,0.0047926,,2/26/20 7:06,69.72315063,,2/26/20 7:15,0.003474,,2/26/20 7:15,0.9939802,,2/26/20 7:15,0.0469661,,2/26/20 7:15,0.0146924,,2/26/20 7:06,3.104468822
2/26/20 7:15,0.0526506,,2/26/20 7:15,0.0138022,,2/26/20 7:15,0.0030673,,2/26/20 7:15,1.0130513,,2/26/20 7:25,0.0041698,,2/26/20 7:16,69.44128265,,2/26/20 7:15,0.0048892,,2/26/20 7:16,69.44128265,,2/26/20 7:25,0.0034152,,2/26/20 7:25,0.9910609,,2/26/20 7:25,0.0435778,,2/26/20 7:25,0.0126163,,2/26/20 7:16,3.104371309
2/26/20 7:25,0.0462941,,2/26/20 7:25,0.0180384,,2/26/20 7:25,0.0038681,,2/26/20 7:25,0.9983112,,2/26/20 7:35,0.0040387,,2/26/20 7:25,69.51172562,,2/26/20 7:25,0.0059187,,2/26/20 7:25,69.51172562,,2/26/20 7:35,0.0039678,,2/26/20 7:35,1.0140488,,2/26/20 7:35,0.0463383,,2/26/20 7:35,0.0118813,,2/26/20 7:25,3.104371309
2/26/20 7:35,0.0483076,,2/26/20 7:35,0.0179231,,2/26/20 7:35,0.0055677,,2/26/20 7:35,1.0141711,,2/26/20 7:45,0.0049387,,2/26/20 7:35,69.7935936,,2/26/20 7:35,0.0053517,,2/26/20 7:35,69.7935936,,2/26/20 7:45,0.0036411,,2/26/20 7:45,1.0177611,,2/26/20 7:45,0.0525612,,2/26/20 7:45,0.016029,,2/26/20 7:35,3.104078293
2/26/20 7:45,0.047099,,2/26/20 7:45,0.0186035,,2/26/20 7:45,0.0045241,,2/26/20 7:45,1.0203872,,2/26/20 7:56,0.0044856,,2/26/20 7:45,69.37083626,,2/26/20 7:45,0.0057136,,2/26/20 7:45,69.37083626,,2/26/20 7:56,0.003888,,2/26/20 7:56,1.0029976,,2/26/20 7:56,0.044909,,2/26/20 7:56,0.0150241,,2/26/20 7:45,3.104273558
2/26/20 7:56,0.0454046,,2/26/20 7:56,0.0132543,,2/26/20 7:56,0.0017313,,2/26/20 7:56,0.9987869,,2/26/20 8:06,0.0048601,,2/26/20 7:56,69.65265961,,2/26/20 7:56,0.0048081,,2/26/20 7:56,69.65265961,,2/26/20 8:06,0.003664,,2/26/20 8:06,1.0027921,,2/26/20 8:06,0.0417352,,2/26/20 8:06,0.0134352,,2/26/20 7:56,3.103980303
2/26/20 8:06,0.0453126,,2/26/20 8:06,0.0118411,,2/26/20 8:06,0.0026933,,2/26/20 8:06,1.0040424,,2/26/20 8:15,0.0046986,,2/26/20 8:06,69.33557014,,2/26/20 8:06,0.0038306,,2/26/20 8:06,69.33557014,,2/26/20 8:15,0.0044936,,2/26/20 8:15,1.0101089,,2/26/20 8:15,0.0437466,,2/26/20 8:15,0.0138516,,2/26/20 8:06,3.103785038
2/26/20 8:15,0.0448909,,2/26/20 8:15,0.0232108,,2/26/20 8:15,0.0035937,,2/26/20 8:15,1.0148722,,2/26/20 8:25,0.0041093,,2/26/20 8:15,69.44128265,,2/26/20 8:15,0.0062459,,2/26/20 8:15,69.44128265,,2/26/20 8:25,0.0037589,,2/26/20 8:25,1.0133488,,2/26/20 8:25,0.043421,,2/26/20 8:25,0.0124675,,2/26/20 8:15,3.104371309
2/26/20 8:25,0.0467252,,2/26/20 8:25,0.0150472,,2/26/20 8:25,0.0049487,,2/26/20 8:25,0.9982543,,2/26/20 8:35,0.0043249,,2/26/20 8:25,69.47650414,,2/26/20 8:25,0.0057876,,2/26/20 8:25,69.47650414,,2/26/20 8:35,0.0033503,,2/26/20 8:35,1.0040646,,2/26/20 8:35,0.0456328,,2/26/20 8:35,0.0126059,,2/26/20 8:25,3.104175806
2/26/20 8:35,0.0464142,,2/26/20 8:35,0.0175869,,2/26/20 8:35,0.0016773,,2/26/20 8:35,1.004047,,2/26/20 8:45,0.0045504,,2/26/20 8:36,69.01852188,,2/26/20 8:35,0.0051569,,2/26/20 8:36,69.01852188,,2/26/20 8:45,0.0027906,,2/26/20 8:45,1.0184804,,2/26/20 8:45,0.0461588,,2/26/20 8:45,0.0120668,,2/26/20 8:36,3.104175806
2/26/20 8:45,0.0452625,,2/26/20 8:45,0.018165,,2/26/20 8:45,0.0037899,,2/26/20 8:45,0.9781062,,2/26/20 8:55,0.0048289,,2/26/20 8:46,69.15941467,,2/26/20 8:45,0.0052531,,2/26/20 8:46,69.15941467,,2/26/20 8:55,0.0026593,,2/26/20 8:55,0.9930747,,2/26/20 8:55,0.0475392,,2/26/20 8:55,0.0131614,,2/26/20 8:46,3.103785038
2/26/20 8:55,0.059833,,2/26/20 8:55,0.0159411,,2/26/20 8:55,0.0057207,,2/26/20 8:55,1.0112873,,2/26/20 9:06,0.0047709,,2/26/20 8:56,69.0537468,,2/26/20 8:55,0.0050751,,2/26/20 8:56,69.0537468,,2/26/20 9:06,0.0046046,,2/26/20 9:06,1.0516507,,2/26/20 9:06,0.0497618,,2/26/20 9:06,0.0150233,,2/26/20 8:56,3.104078293
2/26/20 9:06,0.0570095,,2/26/20 9:06,0.0159493,,2/26/20 9:06,0.0037912,,2/26/20 9:06,1.0049256,,2/26/20 9:16,0.004545,,2/26/20 9:07,68.98325577,,2/26/20 9:06,0.0052683,,2/26/20 9:07,68.98325577,,2/26/20 9:16,0.0027825,,2/26/20 9:16,0.9986295,,2/26/20 9:16,0.0420209,,2/26/20 9:16,0.015427,,2/26/20 9:07,3.103687286
2/26/20 9:16,0.0498206,,2/26/20 9:16,0.0156993,,2/26/20 9:16,0.0047992,,2/26/20 9:16,1.0151112,,2/26/20 9:25,0.0049211,,2/26/20 9:16,68.70143242,,2/26/20 9:16,0.0050032,,2/26/20 9:16,68.70143242,,2/26/20 9:25,0.003849,,2/26/20 9:25,1.0204845,,2/26/20 9:25,0.0474938,,2/26/20 9:25,0.015849,,2/26/20 9:16,3.103687286
2/26/20 9:25,0.0445115,,2/26/20 9:25,0.019172,,2/26/20 9:25,0.0045498,,2/26/20 9:25,0.9921725,,2/26/20 9:35,0.0051191,,2/26/20 9:26,68.66621094,,2/26/20 9:25,0.0048826,,2/26/20 9:26,68.66621094,,2/26/20 9:35,0.0024553,,2/26/20 9:35,0.9983213,,2/26/20 9:35,0.0518959,,2/26/20 9:35,0.0153862,,2/26/20 9:26,3.103589773
2/26/20 9:35,0.0489218,,2/26/20 9:35,0.0137831,,2/26/20 9:35,0.0027458,,2/26/20 9:35,1.0132607,,2/26/20 9:45,0.0042639,,2/26/20 9:36,68.27863045,,2/26/20 9:35,0.005122,,2/26/20 9:36,68.27863045,,2/26/20 9:45,0.0029514,,2/26/20 9:45,1.0093747,,2/26/20 9:45,0.0447778,,2/26/20 9:45,0.0128649,,2/26/20 9:36,3.103589773
2/26/20 9:45,0.0513213,,2/26/20 9:45,0.0166237,,2/26/20 9:45,0.0045908,,2/26/20 9:45,0.9822692,,2/26/20 9:55,0.0038398,,2/26/20 9:46,68.49005203,,2/26/20 9:45,0.0053279,,2/26/20 9:46,68.49005203,,2/26/20 9:55,0.0016905,,2/26/20 9:55,1.0221266,,2/26/20 9:55,0.0567751,,2/26/20 9:55,0.0123038,,2/26/20 9:46,3.103785038
2/26/20 9:55,0.0490133,,2/26/20 9:55,0.0154038,,2/26/20 9:55,0.0029899,,2/26/20 9:55,1.0054286,,2/26/20 10:05,0.0044848,,2/26/20 9:56,68.06725006,,2/26/20 9:55,0.0050449,,2/26/20 9:56,68.06725006,,2/26/20 10:05,0.0023917,,2/26/20 10:05,1.0271383,,2/26/20 10:05,0.0423634,,2/26/20 10:05,0.0155645,,2/26/20 9:56,3.103492022
2/26/20 10:05,0.0452703,,2/26/20 10:05,0.0151801,,2/26/20 10:05,0.0040616,,2/26/20 10:05,1.0028907,,2/26/20 10:16,0.0046697,,2/26/20 10:06,68.56049843,,2/26/20 10:05,0.0053347,,2/26/20 10:06,68.56049843,,2/26/20 10:16,0.0037238,,2/26/20 10:16,1.0265973,,2/26/20 10:16,0.055696,,2/26/20 10:16,0.0177153,,2/26/20 10:06,3.103589773
2/26/20 10:16,0.0475172,,2/26/20 10:16,0.0171364,,2/26/20 10:16,0.0046282,,2/26/20 10:16,1.0047571,,2/26/20 10:26,0.0047038,,2/26/20 10:16,68.38434296,,2/26/20 10:16,0.0054269,,2/26/20 10:16,68.38434296,,2/26/20 10:26,0.0030465,,2/26/20 10:26,0.9707548,,2/26/20 10:26,0.0432419,,2/26/20 10:26,0.0148627,,2/26/20 10:16,3.103394508
2/26/20 10:26,0.0518256,,2/26/20 10:26,0.0155062,,2/26/20 10:26,0.0063036,,2/26/20 10:26,0.9947331,,2/26/20 10:36,0.0014351,,2/26/20 10:26,68.13774109,,2/26/20 10:26,0.0061028,,2/26/20 10:26,68.13774109,,2/26/20 10:36,0.0013305,,2/26/20 10:36,0.4378548,,2/26/20 10:36,0.0237185,,2/26/20 10:36,0.0042182,,2/26/20 10:26,3.103492022
2/26/20 10:35,0.0473254,,2/26/20 10:35,0.0145834,,2/26/20 10:35,0.003945,,2/26/20 10:35,1.0054491,,2/26/20 10:45,0.0036998,,2/26/20 10:36,67.9968071,,2/26/20 10:35,0.0046682,,2/26/20 10:36,67.9968071,,2/26/20 10:45,0.0018494,,2/26/20 10:45,1.0086701,,2/26/20 10:45,0.0515114,,2/26/20 10:45,0.0133227,,2/26/20 10:36,3.103296757
2/26/20 10:45,0.0484374,,2/26/20 10:45,0.0176398,,2/26/20 10:45,0.0046069,,2/26/20 10:45,1.0160876,,2/26/20 10:55,0.0043204,,2/26/20 10:46,68.03202858,,2/26/20 10:45,0.0052844,,2/26/20 10:46,68.03202858,,2/26/20 10:55,0.0027322,,2/26/20 10:55,0.9881535,,2/26/20 10:55,0.0452631,,2/26/20 10:55,0.0127092,,2/26/20 10:46,3.103589773
2/26/20 10:55,0.0408583,,2/26/20 10:55,0.0160478,,2/26/20 10:55,0.0028959,,2/26/20 10:55,0.9888562,,2/26/20 11:05,0.0051081,,2/26/20 10:56,68.49005203,,2/26/20 10:55,0.0043074,,2/26/20 10:56,68.49005203,,2/26/20 11:05,0.0028017,,2/26/20 11:05,0.9964615,,2/26/20 11:05,0.06099,,2/26/20 11:05,0.0159652,,2/26/20 10:56,3.102905989
2/26/20 11:05,0.0548865,,2/26/20 11:05,0.0155761,,2/26/20 11:05,0.0032301,,2/26/20 11:05,0.9830908,,2/26/20 11:15,0.0039834,,2/26/20 11:06,68.31389656,,2/26/20 11:05,0.0050572,,2/26/20 11:06,68.31389656,,2/26/20 11:15,0.0042438,,2/26/20 11:15,1.0086919,,2/26/20 11:15,0.0410711,,2/26/20 11:15,0.0135622,,2/26/20 11:06,3.102612972
2/26/20 11:15,0.047116,,2/26/20 11:15,0.0195248,,2/26/20 11:15,0.0028353,,2/26/20 11:15,0.9864413,,2/26/20 11:26,0.0041718,,2/26/20 11:15,68.06725006,,2/26/20 11:15,0.0048014,,2/26/20 11:15,68.06725006,,2/26/20 11:26,0.0022328,,2/26/20 11:26,0.9941147,,2/26/20 11:26,0.0437439,,2/26/20 11:26,0.0134642,,2/26/20 11:15,3.103296757
2/26/20 11:26,0.05074,,2/26/20 11:26,0.0136609,,2/26/20 11:26,0.0042132,,2/26/20 11:26,1.0247892,,2/26/20 11:36,0.0047803,,2/26/20 11:26,68.03202858,,2/26/20 11:26,0.00508,,2/26/20 11:26,68.03202858,,2/26/20 11:36,0.0032036,,2/26/20 11:36,1.0229022,,2/26/20 11:36,0.044836,,2/26/20 11:36,0.0167339,,2/26/20 11:26,3.102710485
2/26/20 11:36,0.0593506,,2/26/20 11:36,0.0175967,,2/26/20 11:36,0.0053391,,2/26/20 11:36,1.0088518,,2/26/20 11:46,0.0034164,,2/26/20 11:36,67.89109459,,2/26/20 11:36,0.0063982,,2/26/20 11:36,67.89109459,,2/26/20 11:46,0.0021243,,2/26/20 11:46,1.0015808,,2/26/20 11:46,0.0443335,,2/26/20 11:46,0.0101241,,2/26/20 11:36,3.102808237
2/26/20 11:45,0.0492348,,2/26/20 11:45,0.0182023,,2/26/20 11:45,0.0037837,,2/26/20 11:45,1.0009902,,2/26/20 11:55,0.0048911,,2/26/20 11:46,67.96158218,,2/26/20 11:45,0.0052664,,2/26/20 11:46,67.96158218,,2/26/20 11:55,0.0029589,,2/26/20 11:55,0.9970268,,2/26/20 11:55,0.0413585,,2/26/20 11:55,0.0149137,,2/26/20 11:46,3.102319956
2/26/20 11:55,0.0461373,,2/26/20 11:55,0.0165843,,2/26/20 11:55,0.006361,,2/26/20 11:55,0.9821508,,2/26/20 12:05,0.0047999,,2/26/20 11:56,67.9968071,,2/26/20 11:55,0.0060919,,2/26/20 11:56,67.9968071,,2/26/20 12:05,0.0032792,,2/26/20 12:05,0.9775284,,2/26/20 12:05,0.0422342,,2/26/20 12:05,0.0169381,,2/26/20 11:56,3.102515221
2/26/20 12:05,0.0465159,,2/26/20 12:05,0.0172225,,2/26/20 12:05,0.0047426,,2/26/20 12:05,1.0067624,,2/26/20 12:15,0.0047412,,2/26/20 12:06,67.89109459,,2/26/20 12:05,0.0054641,,2/26/20 12:06,67.89109459,,2/26/20 12:15,0.002025,,2/26/20 12:15,1.0100502,,2/26/20 12:15,0.047541,,2/26/20 12:15,0.0149858,,2/26/20 12:06,3.102808237
2/26/20 12:15,0.0466377,,2/26/20 12:15,0.0127581,,2/26/20 12:15,0.0034609,,2/26/20 12:15,0.9995107,,2/26/20 12:25,0.0046453,,2/26/20 12:15,67.89109459,,2/26/20 12:15,0.0049353,,2/26/20 12:15,67.89109459,,2/26/20 12:25,0.0028252,,2/26/20 12:25,1.026409,,2/26/20 12:25,0.0492455,,2/26/20 12:25,0.0144489,,2/26/20 12:15,3.102710485
2/26/20 12:25,0.047809,,2/26/20 12:25,0.0126618,,2/26/20 12:25,0.0030429,,2/26/20 12:25,1.0275888,,2/26/20 12:36,0.0048564,,2/26/20 12:25,67.6797142,,2/26/20 12:25,0.0047869,,2/26/20 12:25,67.6797142,,2/26/20 12:36,0.0042918,,2/26/20 12:36,1.0274635,,2/26/20 12:36,0.0462455,,2/26/20 12:36,0.0139484,,2/26/20 12:25,3.102515221
2/26/20 12:36,0.0434526,,2/26/20 12:36,0.0183476,,2/26/20 12:36,0.0034764,,2/26/20 12:36,1.0154002,,2/26/20 12:46,0.0047774,,2/26/20 12:36,67.64449272,,2/26/20 12:36,0.0049018,,2/26/20 12:36,67.64449272,,2/26/20 12:46,0.0040388,,2/26/20 12:46,1.0037049,,2/26/20 12:46,0.0469282,,2/26/20 12:46,0.0149581,,2/26/20 12:36,3.102124691
2/26/20 12:46,0.0484156,,2/26/20 12:46,0.0198066,,2/26/20 12:46,0.0020195,,2/26/20 12:46,1.004204,,2/26/20 12:56,0.0055528,,2/26/20 12:46,67.32740326,,2/26/20 12:46,0.0050078,,2/26/20 12:46,67.32740326,,2/26/20 12:56,0.0042062,,2/26/20 12:56,1.021314,,2/26/20 12:56,0.0410772,,2/26/20 12:56,0.0165767,,2/26/20 12:46,3.102222204
2/26/20 12:55,0.0488708,,2/26/20 12:55,0.0158111,,2/26/20 12:55,0.0032035,,2/26/20 12:55,0.983562,,2/26/20 13:05,0.0050591,,2/26/20 12:56,67.11602287,,2/26/20 12:55,0.0047621,,2/26/20 12:56,67.11602287,,2/26/20 13:05,0.0042728,,2/26/20 13:05,1.0011355,,2/26/20 13:05,0.0450225,,2/26/20 13:05,0.0178255,,2/26/20 12:56,3.102319956
2/26/20 13:05,0.0466037,,2/26/20 13:05,0.0132613,,2/26/20 13:05,0.0018771,,2/26/20 13:05,0.9973347,,2/26/20 13:15,0.0048101,,2/26/20 13:05,67.53878021,,2/26/20 13:05,0.0043785,,2/26/20 13:05,67.53878021,,2/26/20 13:15,0.0024323,,2/26/20 13:15,0.9845391,,2/26/20 13:15,0.0397589,,2/26/20 13:15,0.0148072,,2/26/20 13:05,3.101733685
2/26/20 13:15,0.0454854,,2/26/20 13:15,0.0141926,,2/26/20 13:15,0.0032753,,2/26/20 13:15,0.9929646,,2/26/20 13:25,0.0056948,,2/26/20 13:15,67.46833725,,2/26/20 13:15,0.0052486,,2/26/20 13:15,67.46833725,,2/26/20 13:25,0.0057654,,2/26/20 13:25,1.0075345,,2/26/20 13:25,0.038921,,2/26/20 13:25,0.0163622,,2/26/20 13:15,3.102222204
2/26/20 13:25,0.0521168,,2/26/20 13:25,0.0162949,,2/26/20 13:25,0.0036371,,2/26/20 13:25,1.0144921,,2/26/20 13:35,0.0042345,,2/26/20 13:25,67.57400513,,2/26/20 13:25,0.0049993,,2/26/20 13:25,67.57400513,,2/26/20 13:35,0.0039498,,2/26/20 13:35,1.0235875,,2/26/20 13:35,0.0471659,,2/26/20 13:35,0.0127027,,2/26/20 13:25,3.101440907
2/26/20 13:35,0.0475314,,2/26/20 13:35,0.013577,,2/26/20 13:35,0.0039619,,2/26/20 13:35,0.9879116,,2/26/20 13:46,0.0037391,,2/26/20 13:36,67.36262474,,2/26/20 13:35,0.0047557,,2/26/20 13:36,67.36262474,,2/26/20 13:46,0.0027,,2/26/20 13:46,1.0382454,,2/26/20 13:46,0.0492432,,2/26/20 13:46,0.0103142,,2/26/20 13:36,3.102222204
2/26/20 13:46,0.0510823,,2/26/20 13:46,0.0146468,,2/26/20 13:46,0.0039602,,2/26/20 13:46,0.9864822,,2/26/20 13:56,0.0043657,,2/26/20 13:47,67.53878021,,2/26/20 13:46,0.0050231,,2/26/20 13:47,67.53878021,,2/26/20 13:56,0.003073,,2/26/20 13:56,1.0276128,,2/26/20 13:56,0.0474081,,2/26/20 13:56,0.0124725,,2/26/20 13:47,3.101440907
2/26/20 13:56,0.048775,,2/26/20 13:56,0.0144893,,2/26/20 13:56,0.0029236,,2/26/20 13:56,0.9880687,,2/26/20 14:06,0.0048386,,2/26/20 13:57,67.53878021,,2/26/20 13:56,0.0049968,,2/26/20 13:57,67.53878021,,2/26/20 14:06,0.0047226,,2/26/20 14:06,1.0064284,,2/26/20 14:06,0.0431635,,2/26/20 14:06,0.0140925,,2/26/20 13:57,3.102319956
2/26/20 14:06,0.0479445,,2/26/20 14:06,0.015846,,2/26/20 14:06,0.0041382,,2/26/20 14:06,0.9732945,,2/26/20 14:15,0.0044526,,2/26/20 14:06,67.29217834,,2/26/20 14:06,0.0045549,,2/26/20 14:06,67.29217834,,2/26/20 14:15,0.0025654,,2/26/20 14:15,0.9880482,,2/26/20 14:15,0.0457711,,2/26/20 14:15,0.0143995,,2/26/20 14:06,3.101831436
2/26/20 14:15,0.0442413,,2/26/20 14:15,0.0159715,,2/26/20 14:15,0.0030678,,2/26/20 14:15,0.9676269,,2/26/20 14:25,0.0045285,,2/26/20 14:16,67.9968071,,2/26/20 14:15,0.0042628,,2/26/20 14:16,67.9968071,,2/26/20 14:25,0.0038345,,2/26/20 14:25,1.0237097,,2/26/20 14:25,0.0419168,,2/26/20 14:25,0.0139475,,2/26/20 14:16,3.101831436
2/26/20 14:25,0.050455,,2/26/20 14:25,0.0194924,,2/26/20 14:25,0.0063834,,2/26/20 14:25,1.0038103,,2/26/20 14:35,0.0038662,,2/26/20 14:26,67.71493912,,2/26/20 14:25,0.0057079,,2/26/20 14:26,67.71493912,,2/26/20 14:35,0.0017607,,2/26/20 14:35,1.0205504,,2/26/20 14:35,0.0441649,,2/26/20 14:35,0.0118371,,2/26/20 14:26,3.10153842
2/26/20 14:35,0.0577437,,2/26/20 14:35,0.0143283,,2/26/20 14:35,0.0023197,,2/26/20 14:35,0.9824467,,2/26/20 14:45,0.0044322,,2/26/20 14:36,67.71493912,,2/26/20 14:35,0.0042084,,2/26/20 14:36,67.71493912,,2/26/20 14:45,0.0028142,,2/26/20 14:45,0.9922965,,2/26/20 14:45,0.0461661,,2/26/20 14:45,0.0172466,,2/26/20 14:36,3.10153842
2/26/20 14:45,0.0562041,,2/26/20 14:45,0.0165219,,2/26/20 14:45,0.0036583,,2/26/20 14:45,1.0046319,,2/26/20 14:56,0.0050362,,2/26/20 14:46,67.39784622,,2/26/20 14:45,0.0050868,,2/26/20 14:46,67.39784622,,2/26/20 14:56,0.0046555,,2/26/20 14:56,1.0259218,,2/26/20 14:56,0.0415927,,2/26/20 14:56,0.0150504,,2/26/20 14:46,3.101245403
2/26/20 14:56,0.048248,,2/26/20 14:56,0.0174163,,2/26/20 14:56,0.004435,,2/26/20 14:56,0.9811174,,2/26/20 15:06,0.0049772,,2/26/20 14:57,67.18646927,,2/26/20 14:56,0.0060524,,2/26/20 14:57,67.18646927,,2/26/20 15:06,0.0050948,,2/26/20 15:06,1.0161533,,2/26/20 15:06,0.0443337,,2/26/20 15:06,0.0135908,,2/26/20 14:57,3.10153842
2/26/20 15:06,0.0472645,,2/26/20 15:06,0.0148189,,2/26/20 15:06,0.0044812,,2/26/20 15:06,0.9904336,,2/26/20 15:16,0.0044349,,2/26/20 15:06,67.46833725,,2/26/20 15:06,0.0050924,,2/26/20 15:06,67.46833725,,2/26/20 15:16,0.0031681,,2/26/20 15:16,1.0047422,,2/26/20 15:16,0.0430281,,2/26/20 15:16,0.0122585,,2/26/20 15:06,3.10114789
2/26/20 15:16,0.0545658,,2/26/20 15:16,0.0171911,,2/26/20 15:16,0.0038463,,2/26/20 15:16,0.9891248,,2/26/20 15:25,0.0047349,,2/26/20 15:16,67.53878021,,2/26/20 15:16,0.0052061,,2/26/20 15:16,67.53878021,,2/26/20 15:25,0.0021186,,2/26/20 15:25,0.9776824,,2/26/20 15:25,0.0422447,,2/26/20 15:25,0.0156819,,2/26/20 15:16,3.100952387
2/26/20 15:25,0.0466752,,2/26/20 15:25,0.0164595,,2/26/20 15:25,0.0031463,,2/26/20 15:25,0.9949881,,2/26/20 15:35,0.0049407,,2/26/20 15:26,67.39784622,,2/26/20 15:25,0.0053838,,2/26/20 15:26,67.39784622,,2/26/20 15:35,0.0028365,,2/26/20 15:35,1.0292818,,2/26/20 15:35,0.0436667,,2/26/20 15:35,0.0151314,,2/26/20 15:26,3.100952387
2/26/20 15:35,0.0454844,,2/26/20 15:35,0.0170231,,2/26/20 15:35,0.0028972,,2/26/20 15:35,1.0009674,,2/26/20 15:45,0.0044678,,2/26/20 15:36,67.53878021,,2/26/20 15:35,0.0042494,,2/26/20 15:36,67.53878021,,2/26/20 15:45,0.0037629,,2/26/20 15:45,1.0082686,,2/26/20 15:45,0.0433174,,2/26/20 15:45,0.0143549,,2/26/20 15:36,3.101245403
2/26/20 15:45,0.0517101,,2/26/20 15:45,0.016727,,2/26/20 15:45,0.0050336,,2/26/20 15:45,0.9872197,,2/26/20 15:55,0.005488,,2/26/20 15:46,67.18646927,,2/26/20 15:45,0.0054322,,2/26/20 15:46,67.18646927,,2/26/20 15:55,0.0047296,,2/26/20 15:55,1.0130332,,2/26/20 15:55,0.0447377,,2/26/20 15:55,0.0160828,,2/26/20 15:46,3.100854635
2/26/20 15:55,0.0508836,,2/26/20 15:55,0.0159847,,2/26/20 15:55,0.0070116,,2/26/20 15:55,0.9782245,,2/26/20 16:06,0.0050811,,2/26/20 15:55,67.60927124,,2/26/20 15:55,0.0046404,,2/26/20 15:55,67.60927124,,2/26/20 16:06,0.0046018,,2/26/20 16:06,1.0071821,,2/26/20 16:06,0.049745,,2/26/20 16:06,0.0143468,,2/26/20 15:55,3.1010499
2/26/20 16:06,0.0521711,,2/26/20 16:06,0.018481,,2/26/20 16:06,0.0041438,,2/26/20 16:06,1.0029681,,2/26/20 16:16,0.0058026,,2/26/20 16:06,67.85587311,,2/26/20 16:06,0.0058752,,2/26/20 16:06,67.85587311,,2/26/20 16:16,0.0026419,,2/26/20 16:16,0.9819821,,2/26/20 16:16,0.0401512,,2/26/20 16:16,0.0152776,,2/26/20 16:06,3.100561619
2/26/20 16:16,0.0471655,,2/26/20 16:16,0.0136719,,2/26/20 16:16,0.0022902,,2/26/20 16:16,1.041011,,2/26/20 16:26,0.0043509,,2/26/20 16:16,67.39784622,,2/26/20 16:16,0.0047397,,2/26/20 16:16,67.39784622,,2/26/20 16:26,0.0025264,,2/26/20 16:26,1.0017816,,2/26/20 16:26,0.0420176,,2/26/20 16:26,0.0137068,,2/26/20 16:16,3.100268602
2/26/20 16:26,0.0462466,,2/26/20 16:26,0.0177437,,2/26/20 16:26,0.0047533,,2/26/20 16:26,1.004484,,2/26/20 16:35,0.0059893,,2/26/20 16:26,67.50355873,,2/26/20 16:26,0.0053052,,2/26/20 16:26,67.50355873,,2/26/20 16:35,0.0067126,,2/26/20 16:35,1.0187641,,2/26/20 16:35,0.0505578,,2/26/20 16:35,0.0170292,,2/26/20 16:26,3.100464106
