Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,,,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,,,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,,,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,,,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Band 1,,,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,,,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,,,Machines > Lathe 1 > MIB > Battery Voltage,
2/18/20 20:39,0.0043826,,2/18/20 20:20,74.62026863,,2/18/20 20:39,0.0026577,,2/18/20 20:39,1.001598,,2/18/20 20:19,0.0460959,,2/18/20 20:19,0.0144378,,2/18/20 20:19,0.0024931,,2/18/20 20:19,1.0063277,,2/18/20 20:19,0.0044323,,2/18/20 20:20,74.62026863,,2/18/20 20:39,0.0514605,,2/18/20 20:39,0.0147701,,2/18/20 20:20,3.155457735
2/18/20 20:49,0.0041722,,2/18/20 20:30,74.12706146,,2/18/20 20:49,0.0043649,,2/18/20 20:49,1.0300699,,2/18/20 20:29,0.0496827,,2/18/20 20:29,0.0130247,,2/18/20 20:29,0.0033243,,2/18/20 20:29,0.9863639,,2/18/20 20:29,0.0043527,,2/18/20 20:30,74.12706146,,2/18/20 20:49,0.0485966,,2/18/20 20:49,0.0125177,,2/18/20 20:30,3.155750751
2/18/20 20:59,0.0047332,,2/18/20 20:40,73.809972,,2/18/20 20:59,0.0035,,2/18/20 20:59,0.994171,,2/18/20 20:39,0.0461978,,2/18/20 20:39,0.0174808,,2/18/20 20:39,0.0027,,2/18/20 20:39,0.9975624,,2/18/20 20:39,0.0048016,,2/18/20 20:40,73.809972,,2/18/20 20:59,0.0422786,,2/18/20 20:59,0.0147467,,2/18/20 20:40,3.155750751
2/18/20 21:09,0.0046455,,2/18/20 20:49,73.10534668,,2/18/20 21:09,0.002692,,2/18/20 21:09,0.9837783,,2/18/20 20:49,0.0549302,,2/18/20 20:49,0.0136685,,2/18/20 20:49,0.0033348,,2/18/20 20:49,0.9997315,,2/18/20 20:49,0.0047455,,2/18/20 20:49,73.10534668,,2/18/20 21:09,0.0467129,,2/18/20 21:09,0.0124687,,2/18/20 20:49,3.155360222
2/18/20 21:19,0.0046252,,2/18/20 20:59,72.64732323,,2/18/20 21:19,0.0031886,,2/18/20 21:19,1.0343499,,2/18/20 20:59,0.0469557,,2/18/20 20:59,0.0146823,,2/18/20 20:59,0.005603,,2/18/20 20:59,0.9749242,,2/18/20 20:59,0.0051986,,2/18/20 20:59,72.64732323,,2/18/20 21:19,0.039858,,2/18/20 21:19,0.0166178,,2/18/20 20:59,3.15526247
2/18/20 21:29,0.0045723,,2/18/20 21:10,72.99963417,,2/18/20 21:29,0.0023602,,2/18/20 21:29,1.0035655,,2/18/20 21:09,0.0530135,,2/18/20 21:09,0.0162817,,2/18/20 21:09,0.0044265,,2/18/20 21:09,0.9809354,,2/18/20 21:09,0.0052814,,2/18/20 21:10,72.99963417,,2/18/20 21:29,0.0436481,,2/18/20 21:29,0.0149703,,2/18/20 21:10,3.155653238
2/18/20 21:39,0.0039199,,2/18/20 21:20,72.29500885,,2/18/20 21:39,0.0031362,,2/18/20 21:39,1.0094214,,2/18/20 21:19,0.045443,,2/18/20 21:19,0.016549,,2/18/20 21:19,0.0038347,,2/18/20 21:19,1.0028179,,2/18/20 21:19,0.0050988,,2/18/20 21:20,72.29500885,,2/18/20 21:39,0.0487595,,2/18/20 21:39,0.0108186,,2/18/20 21:20,3.155555487
2/18/20 21:49,0.0047463,,2/18/20 21:30,71.8370266,,2/18/20 21:49,0.003251,,2/18/20 21:49,1.0055599,,2/18/20 21:29,0.048229,,2/18/20 21:29,0.0205722,,2/18/20 21:29,0.0053703,,2/18/20 21:29,0.9834641,,2/18/20 21:29,0.0059442,,2/18/20 21:30,71.8370266,,2/18/20 21:49,0.0532617,,2/18/20 21:49,0.0149669,,2/18/20 21:30,3.155555487
2/18/20 21:59,0.003889,,2/18/20 21:49,72.04840698,,2/18/20 21:59,0.0026187,,2/18/20 21:59,1.0101972,,2/18/20 21:39,0.0463374,,2/18/20 21:39,0.0192272,,2/18/20 21:39,0.0032816,,2/18/20 21:39,1.0075499,,2/18/20 21:39,0.00498,,2/18/20 21:49,72.04840698,,2/18/20 21:59,0.0443185,,2/18/20 21:59,0.0115454,,2/18/20 21:49,3.155164957
2/18/20 22:09,0.0047667,,2/18/20 21:59,71.766539,,2/18/20 22:09,0.0045286,,2/18/20 22:09,0.9852515,,2/18/20 21:49,0.0454345,,2/18/20 21:49,0.0162199,,2/18/20 21:49,0.0053447,,2/18/20 21:49,1.0327442,,2/18/20 21:49,0.0050729,,2/18/20 21:59,71.766539,,2/18/20 22:09,0.0447066,,2/18/20 22:09,0.0166471,,2/18/20 21:59,3.155067205
2/18/20 22:19,0.0058262,,2/18/20 22:10,71.766539,,2/18/20 22:19,0.0065064,,2/18/20 22:19,0.9868224,,2/18/20 21:59,0.0480216,,2/18/20 21:59,0.0126308,,2/18/20 21:59,0.0027155,,2/18/20 21:59,1.0263893,,2/18/20 21:59,0.0045517,,2/18/20 22:10,71.766539,,2/18/20 22:19,0.0460112,,2/18/20 22:19,0.0153794,,2/18/20 22:10,3.155067205
2/18/20 22:29,0.0054292,,2/18/20 22:20,71.69609604,,2/18/20 22:29,0.0032128,,2/18/20 22:29,0.9952699,,2/18/20 22:09,0.0546551,,2/18/20 22:09,0.0138718,,2/18/20 22:09,0.0044446,,2/18/20 22:09,1.0053899,,2/18/20 22:09,0.0046609,,2/18/20 22:20,71.69609604,,2/18/20 22:29,0.0490426,,2/18/20 22:29,0.0181568,,2/18/20 22:20,3.154871941
2/18/20 22:39,0.0048927,,2/18/20 22:30,71.30856018,,2/18/20 22:39,0.0050346,,2/18/20 22:39,1.0290101,,2/18/20 22:19,0.0554,,2/18/20 22:19,0.0200048,,2/18/20 22:19,0.0040968,,2/18/20 22:19,1.0105248,,2/18/20 22:19,0.0055031,,2/18/20 22:30,71.30856018,,2/18/20 22:39,0.044702,,2/18/20 22:39,0.021789,,2/18/20 22:30,3.154871941
2/18/20 22:49,0.0049719,,2/18/20 22:39,71.37900314,,2/18/20 22:49,0.006339,,2/18/20 22:49,0.9950226,,2/18/20 22:29,0.0486229,,2/18/20 22:29,0.0154517,,2/18/20 22:29,0.0046053,,2/18/20 22:29,0.9683234,,2/18/20 22:29,0.005634,,2/18/20 22:39,71.37900314,,2/18/20 22:49,0.049431,,2/18/20 22:49,0.0151928,,2/18/20 22:39,3.154969454
2/18/20 22:59,0.0050152,,2/18/20 22:49,71.13240128,,2/18/20 22:59,0.0042345,,2/18/20 22:59,0.9899572,,2/18/20 22:39,0.0543177,,2/18/20 22:39,0.0189217,,2/18/20 22:39,0.0063392,,2/18/20 22:39,1.0201914,,2/18/20 22:39,0.0049968,,2/18/20 22:49,71.13240128,,2/18/20 22:59,0.043415,,2/18/20 22:59,0.0185546,,2/18/20 22:49,3.154676437
2/18/20 23:09,0.0048518,,2/18/20 22:59,70.7095993,,2/18/20 23:09,0.003045,,2/18/20 23:09,1.011083,,2/18/20 22:49,0.0505047,,2/18/20 22:49,0.0176247,,2/18/20 22:49,0.0032347,,2/18/20 22:49,0.9827267,,2/18/20 22:49,0.0057222,,2/18/20 22:59,70.7095993,,2/18/20 23:09,0.0460399,,2/18/20 23:09,0.0153115,,2/18/20 22:59,3.154285669
2/18/20 23:19,0.0045245,,2/18/20 23:09,70.88575821,,2/18/20 23:19,0.0027999,,2/18/20 23:19,1.0214169,,2/18/20 22:59,0.0499811,,2/18/20 22:59,0.0178727,,2/18/20 22:59,0.0027865,,2/18/20 22:59,0.9768042,,2/18/20 22:59,0.0055536,,2/18/20 23:09,70.88575821,,2/18/20 23:19,0.0605268,,2/18/20 23:19,0.0163536,,2/18/20 23:09,3.153601885
2/18/20 23:29,0.0045414,,2/18/20 23:20,70.81531181,,2/18/20 23:29,0.00471,,2/18/20 23:29,1.0227334,,2/18/20 23:09,0.0492509,,2/18/20 23:09,0.0151916,,2/18/20 23:09,0.0054224,,2/18/20 23:09,1.040904,,2/18/20 23:09,0.0050102,,2/18/20 23:20,70.81531181,,2/18/20 23:29,0.0525352,,2/18/20 23:29,0.0178548,,2/18/20 23:20,3.154480934
2/18/20 23:39,0.004513,,2/18/20 23:30,70.28684196,,2/18/20 23:39,0.0034375,,2/18/20 23:39,0.9955537,,2/18/20 23:19,0.043292,,2/18/20 23:19,0.0163121,,2/18/20 23:19,0.0039791,,2/18/20 23:19,0.9934585,,2/18/20 23:19,0.0056805,,2/18/20 23:30,70.28684196,,2/18/20 23:39,0.0424997,,2/18/20 23:39,0.0123483,,2/18/20 23:30,3.153992653
2/18/20 23:49,0.004892,,2/18/20 23:39,70.21635437,,2/18/20 23:49,0.0050218,,2/18/20 23:49,1.0251929,,2/18/20 23:29,0.0505065,,2/18/20 23:29,0.015339,,2/18/20 23:29,0.0023602,,2/18/20 23:29,0.9884056,,2/18/20 23:29,0.004684,,2/18/20 23:39,70.21635437,,2/18/20 23:49,0.0454824,,2/18/20 23:49,0.0145885,,2/18/20 23:39,3.153211355
2/18/20 23:59,0.004668,,2/18/20 23:49,70.28684196,,2/18/20 23:59,0.0025267,,2/18/20 23:59,1.0343473,,2/18/20 23:39,0.0443641,,2/18/20 23:39,0.0167015,,2/18/20 23:39,0.0042263,,2/18/20 23:39,1.0031456,,2/18/20 23:39,0.0047181,,2/18/20 23:49,70.28684196,,2/18/20 23:59,0.0443353,,2/18/20 23:59,0.0167256,,2/18/20 23:49,3.15389514
2/19/20 0:09,0.0328549,,2/18/20 23:59,70.35728836,,2/19/20 0:09,0.0340941,,2/19/20 0:09,26.5766582,,2/18/20 23:49,0.0467178,,2/18/20 23:49,0.0175454,,2/18/20 23:49,0.0047158,,2/18/20 23:49,0.9876544,,2/18/20 23:49,0.0052021,,2/18/20 23:59,70.35728836,,2/19/20 0:09,0.6385171,,2/19/20 0:09,0.0896789,,2/18/20 23:59,3.154285669
2/19/20 0:19,0.0044318,,2/19/20 0:09,70.49822235,,2/19/20 0:19,0.004053,,2/19/20 0:19,0.9977023,,2/18/20 23:59,0.0486284,,2/18/20 23:59,0.0135573,,2/18/20 23:59,0.0058872,,2/18/20 23:59,1.0128874,,2/18/20 23:59,0.0050776,,2/19/20 0:09,70.49822235,,2/19/20 0:19,0.0474494,,2/19/20 0:19,0.015567,,2/19/20 0:09,3.153992653
2/19/20 0:30,0.0330632,,2/19/20 0:20,71.66087112,,2/19/20 0:30,0.0374381,,2/19/20 0:30,25.2210642,,2/19/20 0:09,0.909935,,2/19/20 0:09,0.1791934,,2/19/20 0:09,0.0606123,,2/19/20 0:09,32.7316374,,2/19/20 0:09,0.0514856,,2/19/20 0:20,71.66087112,,2/19/20 0:30,0.5825127,,2/19/20 0:30,0.1064672,,2/19/20 0:20,3.152918339
2/19/20 0:39,0.0039304,,2/19/20 0:30,73.31672707,,2/19/20 0:39,0.002907,,2/19/20 0:39,1.007723,,2/19/20 0:19,0.0466025,,2/19/20 0:19,0.0159119,,2/19/20 0:19,0.0028205,,2/19/20 0:19,1.0201209,,2/19/20 0:19,0.0047397,,2/19/20 0:30,73.31672707,,2/19/20 0:39,0.0374429,,2/19/20 0:39,0.0108171,,2/19/20 0:30,3.152820349
2/19/20 0:49,0.0049072,,2/19/20 0:40,74.40888824,,2/19/20 0:49,0.0034826,,2/19/20 0:49,1.0022683,,2/19/20 0:30,0.8617404,,2/19/20 0:30,0.1715329,,2/19/20 0:30,0.0641996,,2/19/20 0:30,29.9148483,,2/19/20 0:30,0.0542169,,2/19/20 0:40,74.40888824,,2/19/20 0:49,0.0465699,,2/19/20 0:49,0.0148866,,2/19/20 0:40,3.153211355
2/19/20 0:59,0.0042254,,2/19/20 0:50,75.07829208,,2/19/20 0:59,0.0043826,,2/19/20 0:59,1.0227092,,2/19/20 0:39,0.0451631,,2/19/20 0:39,0.015977,,2/19/20 0:39,0.0036477,,2/19/20 0:39,0.9962422,,2/19/20 0:39,0.0045198,,2/19/20 0:50,75.07829208,,2/19/20 0:59,0.049592,,2/19/20 0:59,0.0129865,,2/19/20 0:50,3.153113604
2/19/20 1:09,0.0051132,,2/19/20 1:00,75.14873505,,2/19/20 1:09,0.0033845,,2/19/20 1:09,1.0308186,,2/19/20 0:49,0.0572676,,2/19/20 0:49,0.0166841,,2/19/20 0:49,0.0027214,,2/19/20 0:49,1.043649,,2/19/20 0:49,0.0054058,,2/19/20 1:00,75.14873505,,2/19/20 1:09,0.0411712,,2/19/20 1:09,0.0198834,,2/19/20 1:00,3.152625084
2/19/20 1:19,0.0043808,,2/19/20 1:10,74.62026863,,2/19/20 1:19,0.0041975,,2/19/20 1:19,0.9923994,,2/19/20 0:59,0.0451637,,2/19/20 0:59,0.0156828,,2/19/20 0:59,0.0030795,,2/19/20 0:59,0.9777739,,2/19/20 0:59,0.0042043,,2/19/20 1:10,74.62026863,,2/19/20 1:19,0.0419945,,2/19/20 1:19,0.0169229,,2/19/20 1:10,3.152332067
2/19/20 1:29,0.0042514,,2/19/20 1:20,74.72597771,,2/19/20 1:29,0.0025193,,2/19/20 1:29,1.0179641,,2/19/20 1:09,0.0491495,,2/19/20 1:09,0.0172343,,2/19/20 1:09,0.0048761,,2/19/20 1:09,0.9948105,,2/19/20 1:09,0.0056076,,2/19/20 1:20,74.72597771,,2/19/20 1:29,0.0578985,,2/19/20 1:29,0.0128889,,2/19/20 1:20,3.151453018
2/19/20 1:40,0.0045032,,2/19/20 1:29,74.72597771,,2/19/20 1:40,0.0026807,,2/19/20 1:40,0.9657994,,2/19/20 1:19,0.0557014,,2/19/20 1:19,0.0147069,,2/19/20 1:19,0.0044862,,2/19/20 1:19,0.9976807,,2/19/20 1:19,0.0050854,,2/19/20 1:29,74.72597771,,2/19/20 1:40,0.0455827,,2/19/20 1:40,0.0145557,,2/19/20 1:29,3.151843548
2/19/20 1:49,0.0041644,,2/19/20 1:40,73.95090599,,2/19/20 1:49,0.0037214,,2/19/20 1:49,1.0082465,,2/19/20 1:29,0.0547728,,2/19/20 1:29,0.0150366,,2/19/20 1:29,0.004602,,2/19/20 1:29,1.0102722,,2/19/20 1:29,0.0047536,,2/19/20 1:40,73.95090599,,2/19/20 1:49,0.04264,,2/19/20 1:49,0.0124415,,2/19/20 1:40,3.151843548
2/19/20 1:59,0.0046257,,2/19/20 1:50,73.49288254,,2/19/20 1:59,0.0050568,,2/19/20 1:59,0.9825352,,2/19/20 1:40,0.047416,,2/19/20 1:40,0.0172488,,2/19/20 1:40,0.0034217,,2/19/20 1:40,0.9960601,,2/19/20 1:40,0.0052085,,2/19/20 1:50,73.49288254,,2/19/20 1:59,0.0456885,,2/19/20 1:59,0.0145274,,2/19/20 1:50,3.151941538
2/19/20 2:09,0.0041311,,2/19/20 2:00,73.14056816,,2/19/20 2:09,0.0042033,,2/19/20 2:09,1.0106768,,2/19/20 1:49,0.05169,,2/19/20 1:49,0.0139579,,2/19/20 1:49,0.0039882,,2/19/20 1:49,1.0192537,,2/19/20 1:49,0.0045035,,2/19/20 2:00,73.14056816,,2/19/20 2:09,0.046485,,2/19/20 2:09,0.0134251,,2/19/20 2:00,3.151648283
2/19/20 2:19,0.0043206,,2/19/20 2:10,72.47116776,,2/19/20 2:19,0.00252,,2/19/20 2:19,0.9854177,,2/19/20 1:59,0.0469293,,2/19/20 1:59,0.0153162,,2/19/20 1:59,0.0023448,,2/19/20 1:59,1.008556,,2/19/20 1:59,0.0042382,,2/19/20 2:10,72.47116776,,2/19/20 2:19,0.0447872,,2/19/20 2:19,0.013173,,2/19/20 2:10,3.151746035
2/19/20 2:29,0.0047077,,2/19/20 2:19,72.25978737,,2/19/20 2:29,0.0060483,,2/19/20 2:29,0.9886259,,2/19/20 2:09,0.046991,,2/19/20 2:09,0.0136247,,2/19/20 2:09,0.0031853,,2/19/20 2:09,0.996381,,2/19/20 2:09,0.0047189,,2/19/20 2:19,72.25978737,,2/19/20 2:29,0.0444743,,2/19/20 2:29,0.0141336,,2/19/20 2:19,3.151746035
2/19/20 2:39,0.0050973,,2/19/20 2:29,71.8370266,,2/19/20 2:39,0.0028004,,2/19/20 2:39,0.9966989,,2/19/20 2:19,0.0511009,,2/19/20 2:19,0.014593,,2/19/20 2:19,0.0028723,,2/19/20 2:19,1.0130422,,2/19/20 2:19,0.0044699,,2/19/20 2:29,71.8370266,,2/19/20 2:39,0.0448966,,2/19/20 2:39,0.0168614,,2/19/20 2:29,3.151843548
2/19/20 2:50,0.0056487,,2/19/20 2:39,71.48471222,,2/19/20 2:50,0.0044744,,2/19/20 2:50,0.9996451,,2/19/20 2:29,0.0494194,,2/19/20 2:29,0.0172887,,2/19/20 2:29,0.00483,,2/19/20 2:29,1.0075704,,2/19/20 2:29,0.0053193,,2/19/20 2:39,71.48471222,,2/19/20 2:50,0.0426837,,2/19/20 2:50,0.0155673,,2/19/20 2:39,3.152332067
2/19/20 2:59,0.004775,,2/19/20 2:50,71.48471222,,2/19/20 2:59,0.0036726,,2/19/20 2:59,1.0160921,,2/19/20 2:39,0.0519209,,2/19/20 2:39,0.0162351,,2/19/20 2:39,0.0052987,,2/19/20 2:39,1.0118745,,2/19/20 2:39,0.0052516,,2/19/20 2:50,71.48471222,,2/19/20 2:59,0.0482333,,2/19/20 2:59,0.0143498,,2/19/20 2:50,3.151746035
2/19/20 3:09,0.0049266,,2/19/20 3:00,71.20284767,,2/19/20 3:09,0.0022468,,2/19/20 3:09,1.0063085,,2/19/20 2:50,0.0440284,,2/19/20 2:50,0.0194651,,2/19/20 2:50,0.0042952,,2/19/20 2:50,0.9687354,,2/19/20 2:50,0.0058941,,2/19/20 3:00,71.20284767,,2/19/20 3:09,0.0447462,,2/19/20 3:09,0.0157464,,2/19/20 3:00,3.152429819
2/19/20 3:19,0.0047192,,2/19/20 3:10,71.09713516,,2/19/20 3:19,0.0037405,,2/19/20 3:19,0.9815368,,2/19/20 2:59,0.0507483,,2/19/20 2:59,0.0142107,,2/19/20 2:59,0.0033869,,2/19/20 2:59,1.0022329,,2/19/20 2:59,0.005103,,2/19/20 3:10,71.09713516,,2/19/20 3:19,0.0435206,,2/19/20 3:19,0.0144454,,2/19/20 3:10,3.151746035
2/19/20 3:29,0.0051383,,2/19/20 3:19,70.53344383,,2/19/20 3:29,0.0039386,,2/19/20 3:29,0.9963661,,2/19/20 3:09,0.0436057,,2/19/20 3:09,0.01465,,2/19/20 3:09,0.0045986,,2/19/20 3:09,0.9734583,,2/19/20 3:09,0.0055018,,2/19/20 3:19,70.53344383,,2/19/20 3:29,0.0383119,,2/19/20 3:29,0.0188394,,2/19/20 3:19,3.151843548
2/19/20 3:39,0.0047031,,2/19/20 3:29,70.39250984,,2/19/20 3:39,0.0055997,,2/19/20 3:39,1.0220776,,2/19/20 3:19,0.0452252,,2/19/20 3:19,0.0146495,,2/19/20 3:19,0.0038361,,2/19/20 3:19,0.9894526,,2/19/20 3:19,0.004973,,2/19/20 3:29,70.39250984,,2/19/20 3:39,0.0451264,,2/19/20 3:39,0.0169096,,2/19/20 3:29,3.151746035
2/19/20 3:49,0.0041323,,2/19/20 3:39,70.35728836,,2/19/20 3:49,0.0024465,,2/19/20 3:49,1.0033183,,2/19/20 3:29,0.0435851,,2/19/20 3:29,0.0156231,,2/19/20 3:29,0.002907,,2/19/20 3:29,0.9820029,,2/19/20 3:29,0.005586,,2/19/20 3:39,70.35728836,,2/19/20 3:49,0.0457587,,2/19/20 3:49,0.0133623,,2/19/20 3:39,3.151648283
2/19/20 4:00,0.0051633,,2/19/20 3:49,70.60393143,,2/19/20 4:00,0.0051011,,2/19/20 4:00,1.0401323,,2/19/20 3:39,0.0532447,,2/19/20 3:39,0.0172094,,2/19/20 3:39,0.0028816,,2/19/20 3:39,0.9855968,,2/19/20 3:39,0.0046293,,2/19/20 3:49,70.60393143,,2/19/20 4:00,0.0518364,,2/19/20 4:00,0.0152697,,2/19/20 3:49,3.151746035
2/19/20 4:09,0.0052081,,2/19/20 4:00,69.89930611,,2/19/20 4:09,0.0049571,,2/19/20 4:09,1.0006191,,2/19/20 3:49,0.0481624,,2/19/20 3:49,0.0123658,,2/19/20 3:49,0.0030254,,2/19/20 3:49,1.0096235,,2/19/20 3:49,0.0040208,,2/19/20 4:00,69.89930611,,2/19/20 4:09,0.0447884,,2/19/20 4:09,0.0156156,,2/19/20 4:00,3.151746035
2/19/20 4:19,0.0042737,,2/19/20 4:09,69.93452759,,2/19/20 4:19,0.0025616,,2/19/20 4:19,0.9835311,,2/19/20 4:00,0.0473462,,2/19/20 4:00,0.0188991,,2/19/20 4:00,0.0026512,,2/19/20 4:00,0.9996996,,2/19/20 4:00,0.0050834,,2/19/20 4:09,69.93452759,,2/19/20 4:19,0.052134,,2/19/20 4:19,0.0137001,,2/19/20 4:09,3.151160002
2/19/20 4:29,0.0042088,,2/19/20 4:19,69.58221664,,2/19/20 4:29,0.0031242,,2/19/20 4:29,1.0238958,,2/19/20 4:09,0.0551773,,2/19/20 4:09,0.0186412,,2/19/20 4:09,0.0034288,,2/19/20 4:09,1.0026449,,2/19/20 4:09,0.0055769,,2/19/20 4:19,69.58221664,,2/19/20 4:29,0.0462793,,2/19/20 4:29,0.0133446,,2/19/20 4:19,3.151355267
2/19/20 4:39,0.0048849,,2/19/20 4:30,69.22990227,,2/19/20 4:39,0.0027655,,2/19/20 4:39,1.0025474,,2/19/20 4:19,0.0461895,,2/19/20 4:19,0.0133997,,2/19/20 4:19,0.0024205,,2/19/20 4:19,0.9786752,,2/19/20 4:19,0.004429,,2/19/20 4:30,69.22990227,,2/19/20 4:39,0.0433828,,2/19/20 4:39,0.0146315,,2/19/20 4:30,3.151257753
2/19/20 4:49,0.0041622,,2/19/20 4:40,69.08896828,,2/19/20 4:49,0.0023345,,2/19/20 4:49,1.0234186,,2/19/20 4:29,0.0454869,,2/19/20 4:29,0.0155278,,2/19/20 4:29,0.0047496,,2/19/20 4:29,1.0036623,,2/19/20 4:29,0.0057184,,2/19/20 4:40,69.08896828,,2/19/20 4:49,0.048266,,2/19/20 4:49,0.0180508,,2/19/20 4:40,3.151257753
2/19/20 4:59,0.0051135,,2/19/20 4:50,69.26512375,,2/19/20 4:59,0.0051992,,2/19/20 4:59,1.0024789,,2/19/20 4:39,0.0547515,,2/19/20 4:39,0.0160782,,2/19/20 4:39,0.0038732,,2/19/20 4:39,1.0202096,,2/19/20 4:39,0.0047483,,2/19/20 4:50,69.26512375,,2/19/20 4:59,0.0420353,,2/19/20 4:59,0.0151231,,2/19/20 4:50,3.151257753
2/19/20 5:09,0.0046772,,2/19/20 5:00,68.77187881,,2/19/20 5:09,0.0045655,,2/19/20 5:09,1.0049064,,2/19/20 4:49,0.0464421,,2/19/20 4:49,0.015667,,2/19/20 4:49,0.0051333,,2/19/20 4:49,1.0063481,,2/19/20 4:49,0.0057792,,2/19/20 5:00,68.77187881,,2/19/20 5:09,0.0447891,,2/19/20 5:09,0.0138514,,2/19/20 5:00,3.150769234
2/19/20 5:19,0.0047891,,2/19/20 5:09,68.8071003,,2/19/20 5:19,0.0048385,,2/19/20 5:19,1.0280803,,2/19/20 4:59,0.0464987,,2/19/20 4:59,0.0182261,,2/19/20 4:59,0.0028969,,2/19/20 4:59,1.005267,,2/19/20 4:59,0.0046498,,2/19/20 5:09,68.8071003,,2/19/20 5:19,0.0419899,,2/19/20 5:19,0.0149979,,2/19/20 5:09,3.150964737
2/19/20 5:29,0.0040473,,2/19/20 5:20,68.49005203,,2/19/20 5:29,0.0036271,,2/19/20 5:29,0.9943596,,2/19/20 5:09,0.0476912,,2/19/20 5:09,0.0122701,,2/19/20 5:09,0.0022551,,2/19/20 5:09,0.9914555,,2/19/20 5:09,0.00425,,2/19/20 5:20,68.49005203,,2/19/20 5:29,0.0459803,,2/19/20 5:29,0.0113906,,2/19/20 5:20,3.151257753
2/19/20 5:39,0.0051093,,2/19/20 5:30,68.84236641,,2/19/20 5:39,0.0066347,,2/19/20 5:39,0.9969042,,2/19/20 5:19,0.0428825,,2/19/20 5:19,0.01425,,2/19/20 5:19,0.0036163,,2/19/20 5:19,0.9968727,,2/19/20 5:19,0.0045656,,2/19/20 5:30,68.84236641,,2/19/20 5:39,0.0446809,,2/19/20 5:39,0.0156374,,2/19/20 5:30,3.150671482
2/19/20 5:49,0.0043888,,2/19/20 5:40,68.17296257,,2/19/20 5:49,0.0026249,,2/19/20 5:49,1.0099034,,2/19/20 5:29,0.0590094,,2/19/20 5:29,0.0152614,,2/19/20 5:29,0.0028385,,2/19/20 5:29,0.9815363,,2/19/20 5:29,0.0047644,,2/19/20 5:40,68.17296257,,2/19/20 5:49,0.0487751,,2/19/20 5:49,0.013447,,2/19/20 5:40,3.15106225
2/19/20 5:59,0.0042591,,2/19/20 5:50,68.17296257,,2/19/20 5:59,0.0047618,,2/19/20 5:59,1.0198238,,2/19/20 5:39,0.0494375,,2/19/20 5:39,0.0141412,,2/19/20 5:39,0.0030461,,2/19/20 5:39,0.9947809,,2/19/20 5:39,0.0049221,,2/19/20 5:50,68.17296257,,2/19/20 5:59,0.0418421,,2/19/20 5:59,0.0142139,,2/19/20 5:50,3.150671482
2/19/20 6:09,0.0044068,,2/19/20 6:00,68.03202858,,2/19/20 6:09,0.0033702,,2/19/20 6:09,0.9974672,,2/19/20 5:49,0.0454447,,2/19/20 5:49,0.0182233,,2/19/20 5:49,0.0039223,,2/19/20 5:49,0.9965153,,2/19/20 5:49,0.0052851,,2/19/20 6:00,68.03202858,,2/19/20 6:09,0.0475644,,2/19/20 6:09,0.0137594,,2/19/20 6:00,3.151160002
2/19/20 6:19,0.0045501,,2/19/20 6:09,68.13774109,,2/19/20 6:19,0.0028849,,2/19/20 6:19,0.9941001,,2/19/20 5:59,0.0468185,,2/19/20 5:59,0.0124766,,2/19/20 5:59,0.0027631,,2/19/20 5:59,1.0138479,,2/19/20 5:59,0.0048004,,2/19/20 6:09,68.13774109,,2/19/20 6:19,0.044933,,2/19/20 6:19,0.0146169,,2/19/20 6:09,3.15057373
2/19/20 6:29,0.0051608,,2/19/20 6:19,68.17296257,,2/19/20 6:29,0.0053469,,2/19/20 6:29,0.9989673,,2/19/20 6:09,0.0541499,,2/19/20 6:09,0.0192537,,2/19/20 6:09,0.0063768,,2/19/20 6:09,0.9920155,,2/19/20 6:09,0.0054092,,2/19/20 6:19,68.17296257,,2/19/20 6:29,0.0515841,,2/19/20 6:29,0.0187449,,2/19/20 6:19,3.150671482
2/19/20 6:39,0.0040064,,2/19/20 6:30,68.20818405,,2/19/20 6:39,0.0037932,,2/19/20 6:39,1.0055181,,2/19/20 6:19,0.046832,,2/19/20 6:19,0.0146543,,2/19/20 6:19,0.0020215,,2/19/20 6:19,0.9815385,,2/19/20 6:19,0.0046123,,2/19/20 6:30,68.20818405,,2/19/20 6:39,0.0452316,,2/19/20 6:39,0.0121617,,2/19/20 6:30,3.150183201
2/19/20 6:49,0.0047458,,2/19/20 6:40,67.85587311,,2/19/20 6:49,0.0056037,,2/19/20 6:49,1.0002496,,2/19/20 6:29,0.0444204,,2/19/20 6:29,0.0172405,,2/19/20 6:29,0.005346,,2/19/20 6:29,0.993693,,2/19/20 6:29,0.0055871,,2/19/20 6:40,67.85587311,,2/19/20 6:49,0.0494028,,2/19/20 6:49,0.0162415,,2/19/20 6:40,3.150378466
