Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,
2/19/20 14:09,0.0062089,,2/19/20 14:09,62.13001175,,2/19/20 14:09,0.0028074,,2/19/20 14:09,0.9923825,,2/19/20 14:09,0.0456076,,2/19/20 14:09,0.0178772,,2/19/20 14:09,0.0053329,,2/19/20 14:09,62.13001175,,2/19/20 14:09,0.0018533,,2/19/20 14:09,0.9974296,,2/19/20 14:09,3.155067205,,2/19/20 14:09,0.0471573,,2/19/20 14:09,0.0198571
2/19/20 14:19,0.0059195,,2/19/20 14:19,62.2766861,,2/19/20 14:19,0.0075974,,2/19/20 14:19,1.0094853,,2/19/20 14:19,0.041884,,2/19/20 14:19,0.0146633,,2/19/20 14:19,0.0050987,,2/19/20 14:19,62.2766861,,2/19/20 14:19,0.0046065,,2/19/20 14:19,1.0735567,,2/19/20 14:19,3.154773951,,2/19/20 14:19,0.047591,,2/19/20 14:19,0.0204959
2/19/20 14:29,0.0056044,,2/19/20 14:29,62.34999924,,2/19/20 14:29,0.0047346,,2/19/20 14:29,0.9792056,,2/19/20 14:29,0.041694,,2/19/20 14:29,0.0142178,,2/19/20 14:29,0.0045393,,2/19/20 14:29,62.34999924,,2/19/20 14:29,0.0047901,,2/19/20 14:29,1.0471436,,2/19/20 14:29,3.154871941,,2/19/20 14:29,0.0582664,,2/19/20 14:29,0.0153638
2/19/20 14:38,0.0047822,,2/19/20 14:39,62.38665924,,2/19/20 14:38,0.0032592,,2/19/20 14:38,0.9879971,,2/19/20 14:38,0.0453178,,2/19/20 14:38,0.0169162,,2/19/20 14:38,0.0049347,,2/19/20 14:39,62.38665924,,2/19/20 14:38,0.0037876,,2/19/20 14:38,1.0067613,,2/19/20 14:39,3.154871941,,2/19/20 14:38,0.0493284,,2/19/20 14:38,0.0145412
2/19/20 14:48,0.0056929,,2/19/20 14:49,62.23998489,,2/19/20 14:48,0.0056262,,2/19/20 14:48,0.9982714,,2/19/20 14:48,0.0537696,,2/19/20 14:48,0.0118948,,2/19/20 14:48,0.003978,,2/19/20 14:49,62.23998489,,2/19/20 14:48,0.0037108,,2/19/20 14:48,1.0427951,,2/19/20 14:49,3.154969454,,2/19/20 14:48,0.0438774,,2/19/20 14:48,0.0165478
2/19/20 14:59,0.0055805,,2/19/20 14:59,62.2766861,,2/19/20 14:59,0.0042069,,2/19/20 14:59,0.9981878,,2/19/20 14:59,0.0376768,,2/19/20 14:59,0.016129,,2/19/20 14:59,0.0055126,,2/19/20 14:59,62.2766861,,2/19/20 14:59,0.0057542,,2/19/20 14:59,1.0312905,,2/19/20 14:59,3.154676437,,2/19/20 14:59,0.0517843,,2/19/20 14:59,0.0209259
2/19/20 15:09,0.0051415,,2/19/20 15:09,62.38665924,,2/19/20 15:09,0.0039272,,2/19/20 15:09,0.9477355,,2/19/20 15:09,0.0464806,,2/19/20 15:09,0.0137833,,2/19/20 15:09,0.004767,,2/19/20 15:09,62.38665924,,2/19/20 15:09,0.0028731,,2/19/20 15:09,1.0465526,,2/19/20 15:09,3.154578686,,2/19/20 15:09,0.0514756,,2/19/20 15:09,0.0147528
2/19/20 15:19,0.0048126,,2/19/20 15:19,62.46002045,,2/19/20 15:19,0.0034348,,2/19/20 15:19,0.9629589,,2/19/20 15:19,0.0467081,,2/19/20 15:19,0.0135718,,2/19/20 15:19,0.0048569,,2/19/20 15:19,62.46002045,,2/19/20 15:19,0.0032981,,2/19/20 15:19,1.052723,,2/19/20 15:19,3.154676437,,2/19/20 15:19,0.0454667,,2/19/20 15:19,0.015561
2/19/20 15:29,0.0045372,,2/19/20 15:30,62.64335136,,2/19/20 15:29,0.0026263,,2/19/20 15:29,0.9962875,,2/19/20 15:29,0.0511695,,2/19/20 15:29,0.0135199,,2/19/20 15:29,0.0051387,,2/19/20 15:30,62.64335136,,2/19/20 15:29,0.0033117,,2/19/20 15:29,1.0441294,,2/19/20 15:30,3.154383421,,2/19/20 15:29,0.0473713,,2/19/20 15:29,0.0132315
2/19/20 15:39,0.0056254,,2/19/20 15:40,62.23998489,,2/19/20 15:39,0.0076996,,2/19/20 15:39,0.9920066,,2/19/20 15:39,0.0428588,,2/19/20 15:39,0.0158616,,2/19/20 15:39,0.004687,,2/19/20 15:40,62.23998489,,2/19/20 15:39,0.0029264,,2/19/20 15:39,1.037657,,2/19/20 15:40,3.154578686,,2/19/20 15:39,0.0555179,,2/19/20 15:39,0.0225109
2/19/20 15:48,0.0055403,,2/19/20 15:49,62.56999359,,2/19/20 15:48,0.0057048,,2/19/20 15:48,0.9787879,,2/19/20 15:48,0.0439989,,2/19/20 15:48,0.0146648,,2/19/20 15:48,0.0055141,,2/19/20 15:49,62.56999359,,2/19/20 15:48,0.0074677,,2/19/20 15:48,1.024186,,2/19/20 15:49,3.154090405,,2/19/20 15:48,0.0485128,,2/19/20 15:48,0.0138213
2/19/20 15:58,0.0053195,,2/19/20 15:59,62.46002045,,2/19/20 15:58,0.0031693,,2/19/20 15:58,1.0169613,,2/19/20 15:58,0.0512549,,2/19/20 15:58,0.0166464,,2/19/20 15:58,0.0047823,,2/19/20 15:59,62.46002045,,2/19/20 15:58,0.0032064,,2/19/20 15:58,1.0082581,,2/19/20 15:59,3.154676437,,2/19/20 15:58,0.0458512,,2/19/20 15:58,0.0174562
2/19/20 16:09,0.0063785,,2/19/20 16:10,62.42331581,,2/19/20 16:09,0.0045144,,2/19/20 16:09,1.0097777,,2/19/20 16:09,0.0450463,,2/19/20 16:09,0.0166757,,2/19/20 16:09,0.005186,,2/19/20 16:10,62.42331581,,2/19/20 16:09,0.0049483,,2/19/20 16:09,1.0374351,,2/19/20 16:10,3.154188156,,2/19/20 16:09,0.0451843,,2/19/20 16:09,0.0215954
2/19/20 16:19,0.0057777,,2/19/20 16:20,62.68000793,,2/19/20 16:19,0.0043477,,2/19/20 16:19,0.9991693,,2/19/20 16:19,0.0453377,,2/19/20 16:19,0.015821,,2/19/20 16:19,0.0053716,,2/19/20 16:20,62.68000793,,2/19/20 16:19,0.0038383,,2/19/20 16:19,1.0837684,,2/19/20 16:20,3.153992653,,2/19/20 16:19,0.0498524,,2/19/20 16:19,0.016546
2/19/20 16:29,0.0060302,,2/19/20 16:30,62.60664673,,2/19/20 16:29,0.0042794,,2/19/20 16:29,0.9938651,,2/19/20 16:29,0.0415993,,2/19/20 16:29,0.0148239,,2/19/20 16:29,0.0056158,,2/19/20 16:30,62.60664673,,2/19/20 16:29,0.0033947,,2/19/20 16:29,1.0335409,,2/19/20 16:30,3.15389514,,2/19/20 16:29,0.0475205,,2/19/20 16:29,0.0228322
2/19/20 16:39,0.0049196,,2/19/20 16:40,62.71666794,,2/19/20 16:39,0.0050677,,2/19/20 16:39,0.988916,,2/19/20 16:39,0.0458062,,2/19/20 16:39,0.0146037,,2/19/20 16:39,0.0054454,,2/19/20 16:40,62.71666794,,2/19/20 16:39,0.0044894,,2/19/20 16:39,1.0265344,,2/19/20 16:40,3.153699636,,2/19/20 16:39,0.0484618,,2/19/20 16:39,0.0160667
2/19/20 16:49,0.0047788,,2/19/20 16:49,62.49667358,,2/19/20 16:49,0.0030835,,2/19/20 16:49,1.0067915,,2/19/20 16:49,0.0439112,,2/19/20 16:49,0.0208622,,2/19/20 16:49,0.0060257,,2/19/20 16:49,62.49667358,,2/19/20 16:49,0.0046746,,2/19/20 16:49,1.052661,,2/19/20 16:49,3.153699636,,2/19/20 16:49,0.0464994,,2/19/20 16:49,0.0141634
2/19/20 16:58,0.0059871,,2/19/20 16:59,62.90000229,,2/19/20 16:58,0.0034195,,2/19/20 16:58,1.0189869,,2/19/20 16:59,0.0431723,,2/19/20 16:59,0.0140133,,2/19/20 16:59,0.0043465,,2/19/20 16:59,62.90000229,,2/19/20 16:59,0.0039,,2/19/20 16:59,1.0547514,,2/19/20 16:59,3.153992653,,2/19/20 16:58,0.0450655,,2/19/20 16:58,0.0173164
2/19/20 17:09,0.0053663,,2/19/20 17:10,62.34999924,,2/19/20 17:09,0.0050328,,2/19/20 17:09,0.9620401,,2/19/20 17:09,0.0442407,,2/19/20 17:09,0.0134381,,2/19/20 17:09,0.0047962,,2/19/20 17:10,62.34999924,,2/19/20 17:09,0.0024025,,2/19/20 17:09,1.0447797,,2/19/20 17:10,3.15379715,,2/19/20 17:09,0.0471311,,2/19/20 17:09,0.0177419
2/19/20 17:19,0.0047302,,2/19/20 17:20,62.82668228,,2/19/20 17:19,0.004497,,2/19/20 17:19,1.0115109,,2/19/20 17:19,0.0423096,,2/19/20 17:19,0.0167533,,2/19/20 17:19,0.004708,,2/19/20 17:20,62.82668228,,2/19/20 17:19,0.0028134,,2/19/20 17:19,1.030777,,2/19/20 17:20,3.153699636,,2/19/20 17:19,0.0511873,,2/19/20 17:19,0.0127772
2/19/20 17:29,0.0051649,,2/19/20 17:30,62.78998108,,2/19/20 17:29,0.0057547,,2/19/20 17:29,0.9853659,,2/19/20 17:29,0.0443559,,2/19/20 17:29,0.0178514,,2/19/20 17:29,0.0049129,,2/19/20 17:30,62.78998108,,2/19/20 17:29,0.003531,,2/19/20 17:29,1.0345086,,2/19/20 17:30,3.153211355,,2/19/20 17:29,0.0502576,,2/19/20 17:29,0.0191733
2/19/20 17:39,0.0055376,,2/19/20 17:39,62.56999359,,2/19/20 17:39,0.0039379,,2/19/20 17:39,1.0025105,,2/19/20 17:39,0.0488294,,2/19/20 17:39,0.014149,,2/19/20 17:39,0.0042064,,2/19/20 17:39,62.56999359,,2/19/20 17:39,0.0024377,,2/19/20 17:39,0.9983535,,2/19/20 17:39,3.15389514,,2/19/20 17:39,0.0469048,,2/19/20 17:39,0.0188329
2/19/20 17:49,0.0045334,,2/19/20 17:49,62.75332451,,2/19/20 17:49,0.0031228,,2/19/20 17:49,0.9755302,,2/19/20 17:49,0.0433696,,2/19/20 17:49,0.0155374,,2/19/20 17:49,0.0051523,,2/19/20 17:49,62.75332451,,2/19/20 17:49,0.002739,,2/19/20 17:49,1.0600624,,2/19/20 17:49,3.153113604,,2/19/20 17:49,0.0516349,,2/19/20 17:49,0.0143899
2/19/20 17:59,0.0052483,,2/19/20 17:59,63.19335098,,2/19/20 17:59,0.0037427,,2/19/20 17:59,0.9927375,,2/19/20 17:59,0.0495605,,2/19/20 17:59,0.0182149,,2/19/20 17:59,0.0055122,,2/19/20 17:59,63.19335098,,2/19/20 17:59,0.0056236,,2/19/20 17:59,1.0333189,,2/19/20 17:59,3.153504133,,2/19/20 17:59,0.050759,,2/19/20 17:59,0.0203347
2/19/20 18:08,0.0051099,,2/19/20 18:09,63.15664978,,2/19/20 18:08,0.0036027,,2/19/20 18:08,0.963126,,2/19/20 18:08,0.0418786,,2/19/20 18:08,0.0158545,,2/19/20 18:08,0.0049734,,2/19/20 18:09,63.15664978,,2/19/20 18:08,0.004133,,2/19/20 18:08,1.0352777,,2/19/20 18:09,3.153211355,,2/19/20 18:08,0.0517775,,2/19/20 18:08,0.0171574
2/19/20 18:18,0.0055044,,2/19/20 18:20,62.97331543,,2/19/20 18:18,0.0047765,,2/19/20 18:18,0.9832777,,2/19/20 18:18,0.0438671,,2/19/20 18:18,0.0164728,,2/19/20 18:18,0.0045972,,2/19/20 18:20,62.97331543,,2/19/20 18:18,0.0050512,,2/19/20 18:18,1.0367874,,2/19/20 18:20,3.15340662,,2/19/20 18:18,0.0470602,,2/19/20 18:18,0.0167024
2/19/20 18:29,0.0051976,,2/19/20 18:30,62.86334229,,2/19/20 18:29,0.0036259,,2/19/20 18:29,1.0034711,,2/19/20 18:29,0.0457714,,2/19/20 18:29,0.0120724,,2/19/20 18:29,0.0041875,,2/19/20 18:30,62.86334229,,2/19/20 18:29,0.0026171,,2/19/20 18:29,1.04751,,2/19/20 18:30,3.15340662,,2/19/20 18:29,0.0434918,,2/19/20 18:29,0.0147485
2/19/20 18:39,0.0048097,,2/19/20 18:39,63.26666756,,2/19/20 18:39,0.0040985,,2/19/20 18:39,0.9938443,,2/19/20 18:39,0.0479631,,2/19/20 18:39,0.0175793,,2/19/20 18:39,0.0051188,,2/19/20 18:39,63.26666756,,2/19/20 18:39,0.0019725,,2/19/20 18:39,1.0125988,,2/19/20 18:39,3.152722836,,2/19/20 18:39,0.0475739,,2/19/20 18:39,0.0178548
2/19/20 18:49,0.0050235,,2/19/20 18:49,63.56001968,,2/19/20 18:49,0.003297,,2/19/20 18:49,0.9999002,,2/19/20 18:49,0.0437296,,2/19/20 18:49,0.014414,,2/19/20 18:49,0.0044693,,2/19/20 18:49,63.56001968,,2/19/20 18:49,0.0040685,,2/19/20 18:49,1.0150014,,2/19/20 18:49,3.152332067,,2/19/20 18:49,0.0514096,,2/19/20 18:49,0.0176417
2/19/20 18:59,0.004947,,2/19/20 18:59,63.08333321,,2/19/20 18:59,0.0051703,,2/19/20 18:59,0.9862012,,2/19/20 18:59,0.0461531,,2/19/20 18:59,0.0163127,,2/19/20 18:59,0.0043477,,2/19/20 18:59,63.08333321,,2/19/20 18:59,0.003467,,2/19/20 18:59,1.0493784,,2/19/20 18:59,3.152527332,,2/19/20 18:59,0.0461184,,2/19/20 18:59,0.0161148
2/19/20 19:08,0.0049539,,2/19/20 19:09,63.26666756,,2/19/20 19:08,0.0028994,,2/19/20 19:08,1.0012158,,2/19/20 19:09,0.0439992,,2/19/20 19:09,0.0173964,,2/19/20 19:09,0.0059247,,2/19/20 19:09,63.26666756,,2/19/20 19:09,0.0049048,,2/19/20 19:09,1.0413655,,2/19/20 19:09,3.152820349,,2/19/20 19:08,0.0475952,,2/19/20 19:08,0.0156824
2/19/20 19:18,0.0054418,,2/19/20 19:19,63.52331505,,2/19/20 19:18,0.0043041,,2/19/20 19:18,0.9940531,,2/19/20 19:18,0.0458533,,2/19/20 19:18,0.0141288,,2/19/20 19:18,0.0043914,,2/19/20 19:19,63.52331505,,2/19/20 19:18,0.0022906,,2/19/20 19:18,0.9979251,,2/19/20 19:19,3.152625084,,2/19/20 19:18,0.0555306,,2/19/20 19:18,0.0188233
2/19/20 19:29,0.0061004,,2/19/20 19:29,63.56001968,,2/19/20 19:29,0.0060945,,2/19/20 19:29,1.0096733,,2/19/20 19:29,0.0429088,,2/19/20 19:29,0.0151345,,2/19/20 19:29,0.00472,,2/19/20 19:29,63.56001968,,2/19/20 19:29,0.0034068,,2/19/20 19:29,1.0130736,,2/19/20 19:29,3.152234554,,2/19/20 19:29,0.0498597,,2/19/20 19:29,0.0199888
2/19/20 19:39,0.0049626,,2/19/20 19:39,63.30332413,,2/19/20 19:39,0.0042698,,2/19/20 19:39,0.9894798,,2/19/20 19:39,0.0447735,,2/19/20 19:39,0.0158537,,2/19/20 19:39,0.0045316,,2/19/20 19:39,63.30332413,,2/19/20 19:39,0.0032978,,2/19/20 19:39,1.0232673,,2/19/20 19:39,3.153113604,,2/19/20 19:39,0.0497793,,2/19/20 19:39,0.0144531
2/19/20 19:49,0.0051117,,2/19/20 19:49,63.4133419,,2/19/20 19:49,0.004287,,2/19/20 19:49,0.9940322,,2/19/20 19:49,0.0412235,,2/19/20 19:49,0.0143115,,2/19/20 19:49,0.0044275,,2/19/20 19:49,63.4133419,,2/19/20 19:49,0.002156,,2/19/20 19:49,1.0449603,,2/19/20 19:49,3.152722836,,2/19/20 19:49,0.0434573,,2/19/20 19:49,0.0136196
2/19/20 19:59,0.0055292,,2/19/20 19:59,63.4133419,,2/19/20 19:59,0.0054828,,2/19/20 19:59,0.9792682,,2/19/20 19:59,0.0426001,,2/19/20 19:59,0.0152596,,2/19/20 19:59,0.0053301,,2/19/20 19:59,63.4133419,,2/19/20 19:59,0.0060177,,2/19/20 19:59,1.0241111,,2/19/20 19:59,3.152332067,,2/19/20 19:59,0.0486534,,2/19/20 19:59,0.014813
2/19/20 20:09,0.0047565,,2/19/20 20:09,63.4133419,,2/19/20 20:09,0.0028373,,2/19/20 20:09,0.9582186,,2/19/20 20:09,0.0433523,,2/19/20 20:09,0.0195037,,2/19/20 20:09,0.0048973,,2/19/20 20:09,63.4133419,,2/19/20 20:09,0.0033383,,2/19/20 20:09,1.0505888,,2/19/20 20:09,3.151550531,,2/19/20 20:09,0.045904,,2/19/20 20:09,0.0195545
2/19/20 20:18,0.0056078,,2/19/20 20:19,63.37668533,,2/19/20 20:18,0.0022764,,2/19/20 20:18,0.9612674,,2/19/20 20:19,0.0449184,,2/19/20 20:19,0.0211461,,2/19/20 20:19,0.0057175,,2/19/20 20:19,63.37668533,,2/19/20 20:19,0.0049837,,2/19/20 20:19,1.0581217,,2/19/20 20:19,3.151941538,,2/19/20 20:18,0.0483968,,2/19/20 20:18,0.0238572
2/19/20 20:28,0.0055522,,2/19/20 20:29,63.78000717,,2/19/20 20:28,0.0029681,,2/19/20 20:28,0.9896469,,2/19/20 20:28,0.0456141,,2/19/20 20:28,0.0150462,,2/19/20 20:28,0.0044612,,2/19/20 20:29,63.78000717,,2/19/20 20:28,0.002003,,2/19/20 20:28,1.0667282,,2/19/20 20:29,3.152429819,,2/19/20 20:28,0.0511387,,2/19/20 20:28,0.0172128
2/19/20 20:39,0.0045663,,2/19/20 20:40,64.07331467,,2/19/20 20:39,0.0023207,,2/19/20 20:39,0.9692863,,2/19/20 20:39,0.0427127,,2/19/20 20:39,0.0172335,,2/19/20 20:39,0.0050144,,2/19/20 20:40,64.07331467,,2/19/20 20:39,0.0032309,,2/19/20 20:39,1.047332,,2/19/20 20:40,3.152039051,,2/19/20 20:39,0.0482342,,2/19/20 20:39,0.0167748
2/19/20 20:49,0.0048228,,2/19/20 20:50,63.81666718,,2/19/20 20:49,0.005322,,2/19/20 20:49,0.9829644,,2/19/20 20:49,0.0444031,,2/19/20 20:49,0.0158381,,2/19/20 20:49,0.004737,,2/19/20 20:50,63.81666718,,2/19/20 20:49,0.0047866,,2/19/20 20:49,1.0105885,,2/19/20 20:50,3.151746035,,2/19/20 20:49,0.0417397,,2/19/20 20:49,0.0164309
2/19/20 20:59,0.0056713,,2/19/20 21:00,63.92668495,,2/19/20 20:59,0.005027,,2/19/20 20:59,1.0171284,,2/19/20 20:59,0.070037,,2/19/20 20:59,0.0166999,,2/19/20 20:59,0.00527,,2/19/20 21:00,63.92668495,,2/19/20 20:59,0.0041975,,2/19/20 20:59,1.0923181,,2/19/20 21:00,3.151648283,,2/19/20 20:59,0.0683229,,2/19/20 20:59,0.0169066
2/19/20 21:09,0.0060112,,2/19/20 21:10,64.40332336,,2/19/20 21:09,0.0054024,,2/19/20 21:09,0.9965172,,2/19/20 21:09,0.049458,,2/19/20 21:09,0.0207076,,2/19/20 21:09,0.0056396,,2/19/20 21:10,64.40332336,,2/19/20 21:09,0.0053526,,2/19/20 21:09,1.04919,,2/19/20 21:10,3.151257753,,2/19/20 21:09,0.0454816,,2/19/20 21:09,0.0207908
2/19/20 21:19,0.0041443,,2/19/20 21:19,64.66001892,,2/19/20 21:19,0.0024594,,2/19/20 21:19,1.0100074,,2/19/20 21:19,0.0400023,,2/19/20 21:19,0.015738,,2/19/20 21:19,0.0052173,,2/19/20 21:19,64.66001892,,2/19/20 21:19,0.0050907,,2/19/20 21:19,1.0565449,,2/19/20 21:19,3.151843548,,2/19/20 21:19,0.056905,,2/19/20 21:19,0.0131289
2/19/20 21:28,0.0554696,,2/19/20 21:29,65.28333511,,2/19/20 21:28,0.0235851,,2/19/20 21:28,20.0771403,,2/19/20 21:28,1.1691539,,2/19/20 21:28,0.1199554,,2/19/20 21:28,0.0314146,,2/19/20 21:29,65.28333511,,2/19/20 21:28,0.0270078,,2/19/20 21:28,26.3712743,,2/19/20 21:29,3.151257753,,2/19/20 21:28,1.6081966,,2/19/20 21:28,0.2060947
2/19/20 21:38,0.0055252,,2/19/20 21:39,66.23666,,2/19/20 21:38,0.0062944,,2/19/20 21:38,1.0035755,,2/19/20 21:38,0.0453886,,2/19/20 21:38,0.0134696,,2/19/20 21:38,0.004843,,2/19/20 21:39,66.23666,,2/19/20 21:38,0.0038031,,2/19/20 21:38,1.0343202,,2/19/20 21:39,3.151160002,,2/19/20 21:38,0.0515874,,2/19/20 21:38,0.0151237
2/19/20 21:49,0.0052232,,2/19/20 21:50,67.04335175,,2/19/20 21:49,0.0037905,,2/19/20 21:49,0.9766788,,2/19/20 21:49,0.0465802,,2/19/20 21:49,0.017295,,2/19/20 21:49,0.0051487,,2/19/20 21:50,67.04335175,,2/19/20 21:49,0.0071368,,2/19/20 21:49,1.0624598,,2/19/20 21:50,3.151843548,,2/19/20 21:49,0.0443026,,2/19/20 21:49,0.0168155
2/19/20 21:59,0.0049239,,2/19/20 22:00,67.96001663,,2/19/20 21:59,0.0048106,,2/19/20 21:59,0.9744861,,2/19/20 21:59,0.047081,,2/19/20 21:59,0.0147684,,2/19/20 21:59,0.0049426,,2/19/20 22:00,67.96001663,,2/19/20 21:59,0.0055123,,2/19/20 21:59,1.0297421,,2/19/20 22:00,3.150964737,,2/19/20 21:59,0.0520605,,2/19/20 21:59,0.018435
2/19/20 22:09,0.0052646,,2/19/20 22:09,68.10664978,,2/19/20 22:09,0.0043511,,2/19/20 22:09,1.0073762,,2/19/20 22:09,0.0434707,,2/19/20 22:09,0.0133446,,2/19/20 22:09,0.0044692,,2/19/20 22:09,68.10664978,,2/19/20 22:09,0.0029393,,2/19/20 22:09,1.0082942,,2/19/20 22:09,3.150866747,,2/19/20 22:09,0.0452918,,2/19/20 22:09,0.0146222
2/19/20 22:19,0.0051812,,2/19/20 22:19,68.51001968,,2/19/20 22:19,0.0037207,,2/19/20 22:19,0.9974152,,2/19/20 22:19,0.040896,,2/19/20 22:19,0.0168418,,2/19/20 22:19,0.0048724,,2/19/20 22:19,68.51001968,,2/19/20 22:19,0.0038197,,2/19/20 22:19,1.0402893,,2/19/20 22:19,3.150964737,,2/19/20 22:19,0.0465148,,2/19/20 22:19,0.0149688
2/19/20 22:29,0.0046259,,2/19/20 22:29,68.6933506,,2/19/20 22:29,0.0015503,,2/19/20 22:29,0.9933013,,2/19/20 22:29,0.0487303,,2/19/20 22:29,0.0186514,,2/19/20 22:29,0.0046686,,2/19/20 22:29,68.6933506,,2/19/20 22:29,0.0036602,,2/19/20 22:29,1.0597269,,2/19/20 22:29,3.150866747,,2/19/20 22:29,0.0439477,,2/19/20 22:29,0.0157845
2/19/20 22:38,0.0054235,,2/19/20 22:39,68.47331505,,2/19/20 22:38,0.0033307,,2/19/20 22:38,0.9779735,,2/19/20 22:38,0.0443302,,2/19/20 22:38,0.0169774,,2/19/20 22:38,0.0051181,,2/19/20 22:39,68.47331505,,2/19/20 22:38,0.003141,,2/19/20 22:38,1.022044,,2/19/20 22:39,3.150769234,,2/19/20 22:38,0.0502996,,2/19/20 22:38,0.018186
2/19/20 22:48,0.0053586,,2/19/20 22:49,68.6933506,,2/19/20 22:48,0.0039362,,2/19/20 22:48,1.0024061,,2/19/20 22:48,0.0409774,,2/19/20 22:48,0.0133079,,2/19/20 22:48,0.0048449,,2/19/20 22:49,68.6933506,,2/19/20 22:48,0.0037626,,2/19/20 22:48,1.0222118,,2/19/20 22:49,3.150964737,,2/19/20 22:48,0.0465794,,2/19/20 22:48,0.0190402
2/19/20 22:59,0.0047587,,2/19/20 23:00,68.54667625,,2/19/20 22:59,0.0038067,,2/19/20 22:59,0.9605783,,2/19/20 22:59,0.0419872,,2/19/20 22:59,0.0161611,,2/19/20 22:59,0.0061153,,2/19/20 23:00,68.54667625,,2/19/20 22:59,0.0072689,,2/19/20 22:59,1.0241576,,2/19/20 23:00,3.150769234,,2/19/20 22:59,0.0516977,,2/19/20 22:59,0.0144586
2/19/20 23:09,0.0058041,,2/19/20 23:09,68.18001099,,2/19/20 23:09,0.0041434,,2/19/20 23:09,0.9783285,,2/19/20 23:09,0.0475698,,2/19/20 23:09,0.0155219,,2/19/20 23:09,0.0054556,,2/19/20 23:09,68.18001099,,2/19/20 23:09,0.0025442,,2/19/20 23:09,1.0683721,,2/19/20 23:09,3.150671482,,2/19/20 23:09,0.0501532,,2/19/20 23:09,0.0205678
2/19/20 23:19,0.0049393,,2/19/20 23:19,68.18001099,,2/19/20 23:19,0.0050652,,2/19/20 23:19,0.9788088,,2/19/20 23:19,0.0467466,,2/19/20 23:19,0.0153358,,2/19/20 23:19,0.0048502,,2/19/20 23:19,68.18001099,,2/19/20 23:19,0.0046747,,2/19/20 23:19,1.0419513,,2/19/20 23:19,3.151160002,,2/19/20 23:19,0.0487758,,2/19/20 23:19,0.0170327
2/19/20 23:29,0.0060183,,2/19/20 23:29,67.81334229,,2/19/20 23:29,0.0045212,,2/19/20 23:29,0.9979164,,2/19/20 23:29,0.0423784,,2/19/20 23:29,0.014604,,2/19/20 23:29,0.0052572,,2/19/20 23:29,67.81334229,,2/19/20 23:29,0.0045216,,2/19/20 23:29,1.0400029,,2/19/20 23:29,3.151257753,,2/19/20 23:29,0.0511959,,2/19/20 23:29,0.0224512
2/19/20 23:39,0.0070582,,2/19/20 23:39,68.06998978,,2/19/20 23:39,0.0046467,,2/19/20 23:39,0.8259273,,2/19/20 23:39,0.0429853,,2/19/20 23:39,0.0137901,,2/19/20 23:39,0.0043852,,2/19/20 23:39,68.06998978,,2/19/20 23:39,0.0037008,,2/19/20 23:39,1.0256415,,2/19/20 23:39,3.150769234,,2/19/20 23:39,0.0579938,,2/19/20 23:39,0.0191519
2/19/20 23:49,0.0059224,,2/19/20 23:49,67.59335136,,2/19/20 23:49,0.0050751,,2/19/20 23:49,0.9871618,,2/19/20 23:49,0.0436356,,2/19/20 23:49,0.0147499,,2/19/20 23:49,0.0046148,,2/19/20 23:49,67.59335136,,2/19/20 23:49,0.0042235,,2/19/20 23:49,1.0460261,,2/19/20 23:49,3.150866747,,2/19/20 23:49,0.0487288,,2/19/20 23:49,0.0187391
2/19/20 23:58,0.0053323,,2/19/20 23:59,67.33665924,,2/19/20 23:58,0.0053501,,2/19/20 23:58,0.982505,,2/19/20 23:58,0.0412139,,2/19/20 23:58,0.0169637,,2/19/20 23:58,0.0043498,,2/19/20 23:59,67.33665924,,2/19/20 23:58,0.0046303,,2/19/20 23:58,1.070576,,2/19/20 23:59,3.150964737,,2/19/20 23:58,0.0408114,,2/19/20 23:58,0.0155807
2/20/20 0:09,0.0045877,,2/20/20 0:09,67.55664673,,2/20/20 0:09,0.0030727,,2/20/20 0:09,0.9794979,,2/20/20 0:09,0.0446895,,2/20/20 0:09,0.0149772,,2/20/20 0:09,0.0055996,,2/20/20 0:09,67.55664673,,2/20/20 0:09,0.0035365,,2/20/20 0:09,1.0477242,,2/20/20 0:09,3.150964737,,2/20/20 0:09,0.0466763,,2/20/20 0:09,0.0153592
